	MP	GABA1	K1	K2	GABA3	GABA2
NAPA	58.33010160513647	83.32519761904761	85.64891132075472	72.7212103448276	66.99559375	52.12991111111112
DHRS7B	58.98693208955223	147.36372352941174	66.90424545454545	77.97421538461539	103.78724999999999	64.64635
TRMT10B	44.398192192192184	16.31170625	38.065819999999995	23.9461619047619	91.5096	46.10166923076924
RGN	40.58322629310343	70.9145	59.48282857142857	29.396076923076922	3.6429	60.91105714285714
TRNAU1AP	50.130451374207205	72.363265	36.52088787878788	54.7045260869565	84.49000000000001	47.49640952380952
ETV2	16.906840000000003	0.0	0.0	6.554	0.0	150.6144
SGCZ	91.48974999999999	54.84354545454544	93.0687	0.0	53.1397	93.82913846153846
GGH	65.15096819172113	148.60834545454546	80.3191880952381	80.35043333333333	98.250475	38.10850000000001
MTHFSD	20.56628202764977	17.66961666666667	36.81110588235293	39.600425	147.70556249999998	27.772399999999998
CD5L	0.0	0.0	0.0	0.0	0.0	0.0
EMC2	114.97492254901954	115.75885172413793	116.05978301886789	163.36096129032265	79.79731999999998	88.12208214285714
UCP2	50.58381428571429	0.0	0.0	0.0	0.0	0.0
LYSMD3	65.45564595588239	158.37230000000005	88.13014210526316	74.47016666666667	82.85416000000001	144.7667
TMEM110	33.0324371681416	75.37194	49.97259999999999	36.30856	79.1229	54.764
RPS2	43.34719666666669	64.20889523809522	56.73551176470588	69.72747407407408	94.13343333333336	56.52165624999999
SPESP1	63.31908529411765	137.22908571428567	0.0	2.579	34.7771	119.78965
CDK5	69.50710687361415	157.78554642857142	98.01087560975608	74.45797083333333	50.74324285714287	85.10726666666666
OR6B1	12.363539999999999	0.0	0.0	0.0	0.0	0.0
LRG1	1.5519750000000003	0.0	1.4973999999999998	2.7643	0.0	1.6322500000000002
IER5	55.39170370370371	29.934299999999997	45.0831	0.0	0.0	62.165279999999996
SIAH1	64.20747601918465	120.16150000000002	69.89756896551725	57.85593684210526	42.13281428571429	40.05171666666667
FAM98C	17.607343564356444	32.96850769230769	24.54276363636364	60.466714285714296	47.27632	59.0967
TOMM34	56.74366598837213	165.88858749999997	96.19262380952381	60.860776923076926	51.705875	91.87219999999999
DMRTB1	1.0584	0.0	0.0	0.0	0.0	0.0
OPTC	1.5019	0.0	0.0	0.0	0.0	0.0
NFKBID	42.438861333333335	1.5211	39.32706111111111	102.018225	23.283966666666668	26.901644444444447
CDK1	60.675900000000006	197.3184	199.7557	61.4268	0.0	0.0
B3GAT2	22.025415151515155	36.67883333333334	20.77132	18.441325	10.2895	0.0
OR5A1	1.2403	0.0	0.0	0.0	0.0	0.0
PRR16	43.26418421052631	66.30054	24.511025	28.691599999999998	0.0	1.6677
MMADHC	63.38535767326732	198.59181612903222	103.76697692307694	84.41562727272729	131.09312500000001	102.77416521739129
SLC25A3	323.24668824404773	490.3178367346937	278.01059473684217	252.82784285714285	169.02777777777783	275.1738812499999
CAPZA3	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A35	23.14215395683454	9.499607692307691	18.173062499999997	3.1684	87.24206000000001	44.00546000000001
SUSD6	42.26823322475569	67.55664444444443	55.976220833333336	37.200466666666664	30.035925	59.41651818181819
ART1	5.668562500000001	0.0	0.0	0.0	0.0	0.0
CXCR1	2.0751	0.0	0.0	0.0	0.0	0.0
MRM1	36.54483523809524	61.79925	35.907588235294114	78.83747222222222	33.1624	99.45170624999999
VASP	23.636578640776694	55.672266666666665	18.649077777777777	29.369225	41.3289	37.625
DAZL	25.340142857142858	0.0	0.0	10.4117	0.0	0.0
SRRD	55.62433555555553	76.6881	84.87618888888889	69.4931857142857	65.62106666666666	138.6995
SLC25A38	61.96479699248123	107.99016818181818	52.05794642857143	77.32835000000001	259.49606000000006	92.75683333333333
SKAP1	40.9948430107527	1.7993	67.79675	0.0	0.0	0.0
RMDN1	72.68643887850463	89.99243448275863	103.50898918918918	86.06372105263158	45.96544615384615	120.83347333333333
PPA1	113.26041592233011	423.0811674418604	127.87396750000005	151.13684761904764	242.00292142857145	217.008128125
CYC1	122.66684144295307	144.10594523809522	113.67750961538465	128.83012692307693	139.13187142857143	153.8222571428571
ALKBH4	26.10584	32.61636666666667	33.045516666666664	19.41832	4.5087	36.77912499999999
RALYL	87.11503492647057	111.21033333333335	141.89865925925918	114.220209375	195.68460666666664	184.97110222222219
GSX2	0.0	0.0	0.0	0.0	0.0	0.0
WDR61	69.54680473856202	151.15996829268292	111.14684150943397	90.76723030303029	275.2004176470588	89.0141725
CCNG1	91.20549587301588	235.28696666666664	107.59855217391305	124.59927272727273	182.3481875	199.31372380952382
MEDAG	2.3971	0.0	1.373	0.0	0.0	0.0
OR13G1	54.811094117647066	0.0	287.9632	0.0	0.0	116.0489
ATP1B2	84.98169199178653	291.8814452830188	82.64429607843137	144.26624	401.77128400000004	391.3856446428572
SLC30A2	5.676075	0.0	0.0	0.0	0.0	0.0
OR51M1	0.0	0.0	0.0	0.0	0.0	0.0
ASB5	63.16892352941175	0.0	82.6956	27.5193	2.9307	124.76835
ASB17	19.602461111111115	0.0	0.0	0.0	7.0164	52.4626
PPP1R3G	22.464550000000003	0.0	0.0	0.0	0.0	0.0
FANK1	26.32425657142859	6.539924999999999	56.948875	19.21712727272727	0.0	21.68274
IFT46	57.23666168582381	154.6510636363636	77.17212647058825	83.35007	168.13539166666666	92.59909473684212
ACY3	13.28852	0.8837	0.0	0.0	0.0	0.0
POPDC3	61.03293759398493	0.0	58.71575217391306	45.21096666666666	8.4818	101.24042
NUS1	50.493520610687035	80.24102083333334	48.53573200000001	49.58077222222222	82.04956	87.24955000000003
ANKRD29	117.04200294117652	110.758815	91.489745	166.86946666666668	115.53078000000001	147.17028571428568
STX1B	40.01171199999997	36.658246153846164	25.561586666666663	33.81384137931035	45.510525	33.2410641025641
GNMT	38.396627272727265	2.3263	22.418685714285715	5.4661	16.22155	34.6655
OR12D3	0.0	0.0	0.0	0.0	2.9307	0.0
GPBAR1	0.0	0.0	0.0	0.0	0.0	0.0
MLX	46.30632674418606	100.34451333333332	65.54144230769231	52.52341111111111	19.0303	68.89419999999998
CYB5RL	15.820145833333333	8.6031625	15.101039999999998	22.1581	1.94035	29.446649999999998
PLSCR3	4.704433333333333	0.0	0.0	5.4255	0.0	10.5554
VSTM4	31.4574224137931	113.9731	36.624	2.9588	11.617525	46.7412
C12orf42	3.03285	17.028666666666666	139.6864	0.0	1.8817	0.0
COPE	55.294142364532	116.51115294117648	62.95021875000002	60.11766086956521	87.18764	66.84454062500001
C21orf91	57.24322448979592	4.4669	128.79639230769232	52.04894	0.0	116.808
WDR38	0.0	0.0	0.0	0.0	0.0	0.0
LRRC26	10.309172340425535	6.4758	6.5935999999999995	12.1203	0.0	0.0
OR10P1	0.0	0.0	0.0	0.0	0.0	0.0
NGDN	70.81152796352583	108.49950869565218	114.75995454545458	88.71488518518517	231.0074142857143	147.4272476190476
PHF13	34.14749043478261	62.05495	41.3087	0.0	135.65345000000002	60.119800000000005
OR5H2	0.0	0.0	0.0	0.0	0.0	0.0
PDCL	50.71505238095237	140.08189411764704	38.35946666666666	82.19236250000002	39.800824999999996	74.785325
SULT4A1	128.01828458083835	211.86720769230763	108.84962807017541	75.78939705882351	87.67847222222221	146.80258679245284
PLCXD1	27.52218	8.62955	0.0	0.0	7.2859	0.0
PMEPA1	27.411997315436235	228.25355000000002	66.46402857142857	56.845850000000006	285.4302652173913	311.631768627451
PSRC1	42.0547275862069	154.43326000000002	92.95043333333332	15.68365	0.0	37.880625
UCP3	32.32000617283951	21.7013	23.254640000000002	92.26180000000001	84.0775	60.3323625
OR4Q3	0.0	0.0	0.0	0.0	0.0	0.0
ARRDC5	2.893446153846154	3.3949750000000005	1.8328111111111112	2.4208499999999997	3.5576636363636367	1.9440000000000002
LGALS4	27.18250833333333	0.0	0.0	0.0	0.0	120.0334
JAM2	40.102373972602734	332.84774374999995	8.87685	35.25272857142857	25.420033333333336	61.81876000000001
POU1F1	22.433327272727272	0.0	0.0	13.4204	42.6278	0.0
MBD3	25.514456934306594	26.806257142857145	17.430046153846153	46.455040000000004	20.099899999999998	40.37581818181818
ECHDC1	58.45905705521469	124.07884736842104	64.04001875	70.25271304347827	193.79070000000002	117.62574
SNAPC2	25.83047739726027	61.925399999999996	26.918016666666663	40.92872857142857	0.0	16.3104
STARD10	35.86750469135804	24.417506250000002	44.80030000000001	33.09312916666667	85.05290000000001	39.089281818181824
SUGT1	76.08419774859286	110.18654374999998	82.07772195121953	68.25307142857143	113.49077999999999	117.97540833333339
TMEM171	17.24116666666667	0.0	17.777	73.8964	0.0	0.0
OR4D5	0.0	0.0	0.0	0.0	0.0	0.0
DLX5	121.86734999999999	146.57003214285712	0.0	0.0	0.0	43.815400000000004
GPR18	44.16940471014491	115.94442	72.14101739130435	53.13566249999999	96.36154285714284	36.18332727272727
GJB1	13.376999999999997	0.71	0.0	0.0	0.0	0.0
SEC22C	75.83870528634364	120.93042777777775	57.00636774193549	63.67775000000001	162.78391	104.97903157894737
DHRS1	56.02014498269893	98.06799999999998	80.01940666666665	76.59605555555555	102.29586666666667	71.22285
MYADML2	25.0593719745223	10.7897	38.336975	19.252875000000003	33.990925000000004	17.305257142857144
COX18	40.36762108843538	175.01526363636364	50.03409444444444	30.8144	32.90301111111111	38.7479
OR51V1	0.0	0.0	0.0	0.0	0.0	0.0
AKR1B1	93.19421942307683	134.08608148148147	76.39790588235296	68.94592499999999	46.54484	95.70697727272727
HEYL	61.88196666666666	0.0	0.0	0.0	0.0	0.0
ING2	43.939616768292645	68.87260588235294	59.33308333333335	41.2015	20.785375	73.51204285714286
MOGAT1	42.91164464285714	0.0	62.1751625	62.703225	0.0	0.0
UPRT	54.16549838709678	325.18171666666666	78.25596	70.99629	13.9929	114.53719999999998
ERGIC1	29.701984272300457	22.554833333333335	26.126370967741927	24.285366666666665	22.194100000000002	33.22009583333333
LZTFL1	60.0124930232558	138.17256666666665	121.04280416666666	108.654	94.85977777777777	145.37435652173914
AKR1E2	26.16758222222222	67.12972857142857	25.350942857142854	18.63775	5.632533333333334	58.11736666666666
OR52A1	0.0	0.0	0.0	0.0	0.0	0.0
FITM1	41.90568095238095	0.0	15.7625	0.0	0.0	67.57775000000001
SDR9C7	54.39776111111111	0.0	32.802099999999996	0.0	831.2111	186.09994999999998
TMEM74	47.606911764705885	0.0	1.1573	0.0	0.0	0.0
MYOZ1	1.5523	0.0	0.0	0.0	0.0	175.7406
SERTAD2	56.81677254901958	139.89448888888887	48.36384666666667	65.02026000000001	711.4195	151.16155999999998
AIMP1	64.35749541284407	107.77810000000002	57.77997777777776	46.61163043478261	134.85127777777777	115.95445357142863
TNNT2	1.6361	0.0	1.8981	0.0	0.0	0.0
CAMLG	138.4162680713128	304.6383409090909	132.398962962963	100.9318212121212	161.42578125	153.66518409090907
ELMOD2	66.87620790816328	119.70531666666666	85.97092702702702	64.01343333333334	103.01626666666665	110.16249047619047
IMP4	59.03275432098765	88.11366363636363	62.62029130434783	54.11613636363636	57.80704000000001	48.849266666666665
EXOSC2	44.61795540540542	80.3525	53.525625	100.41098333333333	87.70834285714285	69.00183846153845
OR6C2	0.0	0.0	0.0	0.0	0.0	0.0
OR5AP2	0.0	0.0	0.0	0.0	21.0493	0.0
CYHR1	46.42178714285711	65.10854482758621	83.93969090909091	73.82214347826086	54.445707142857145	67.6780875
PIGC	93.15949054441258	148.95520869565217	131.10662222222223	121.86509285714286	129.75130000000001	134.81501875
TRA2A	95.64830225903613	88.3967238095238	62.310068333333334	76.23099393939394	195.11890416666668	146.7246553571429
HOXB1	0.0	0.0	0.0	0.0	0.0	0.0
OR6P1	0.0	0.0	0.0	0.0	0.0	0.0
FBXO45	62.97435611510785	141.63558333333336	44.042100000000005	41.9889625	114.54983333333332	117.06234347826084
KLF6	77.53552985685076	139.70120000000003	67.3090361111111	95.37422222222222	194.5661894736842	144.8401351351351
TIMD4	36.2864	0.0	0.0	0.0	0.0	1.7539
SLC25A11	58.96809261603374	125.46243714285714	74.79423846153847	52.40975333333333	84.14267	47.53310312499999
RDH8	1.7602	0.0	0.0	0.0	0.0	0.0
OR4D1	20.48646666666667	0.0	0.0	0.0	0.0	0.0
FOXE3	5.800387500000001	0.0	0.0	61.177	0.0	0.0
ENKD1	28.435192063492064	32.257160000000006	26.733630769230768	81.6102	69.489	30.54172857142857
MTAP	53.195675190839665	129.17386666666667	72.818685	39.62383333333333	1.1552	99.35372727272728
OR2AT4	53.092650000000006	0.0	1.2941	0.0	0.0	0.0
TMX2	80.8704548387097	141.1838756097561	106.68349791666664	110.4093962962963	155.75197647058823	130.65557727272724
MAGEB1	2.1588	0.0	0.0	0.0	0.0	0.0
EMX1	2.73365	0.0	0.0	2.08915	0.0	0.0
SIX2	0.0	0.0	0.0	0.0	0.0	0.0
GPN3	51.30816721311477	135.79113157894736	90.15039999999999	92.31148571428571	17.0903	56.978899999999996
ABHD10	104.2359739872068	199.12768095238096	139.9271333333334	73.97924210526315	66.00037	131.7921703703704
CCDC78	27.60617992125984	0.0	34.561868965517235	43.284933333333335	20.9317	29.189263636363634
ANXA13	1.9506000000000001	0.0	0.0	0.0	0.0	0.0
PPT1	108.71132513181023	296.09142045454547	167.24198958333332	143.8797892857143	184.43046470588234	196.73511363636365
CD207	0.0	0.0	26.5749	0.0	0.0	0.0
OR3A1	49.87186838235293	0.0	1.8826999999999998	6.81495	37.542249999999996	0.0
PGAM5	28.646641346153846	72.35881818181818	19.708016666666666	18.367	40.14333333333333	32.79757619047619
MYD88	67.19235094339624	14.6545	0.0	0.0	0.0	78.52298
STX1A	42.2811589552239	46.32105000000001	58.49088913043476	84.95495000000001	33.271125	31.042450000000002
DFFB	44.56924154411766	53.34767692307692	46.517670370370375	41.87418181818182	49.6191	85.89752631578948
TSSK4	30.05030447761195	22.5579	36.747633333333326	21.618266666666667	0.0	92.244825
OR5V1	0.0	0.0	0.0	0.0	4.5087	0.0
OR6C1	0.0	0.0	0.0	0.0	0.0	0.0
MAPRE3	22.401655925925915	48.80792162162162	15.145625581395349	20.753304166666666	24.944667999999997	44.090134146341455
ASB8	79.77273913934425	83.8419741935484	86.01847352941176	66.65869130434783	165.28626363636363	93.7512942857143
OR5B21	43.1719	53.0476	0.0	0.0	0.0	0.0
RHBDD1	63.49258630705398	77.33814	48.77800833333333	119.50727272727272	214.41065	79.61580000000001
PIR	16.867314351851846	97.90695000000001	23.70833870967742	24.91718888888889	46.534400000000005	39.47598
OR6N2	0.0	0.0	0.0	0.0	0.0	0.0
THG1L	29.29745483870968	28.79985	33.03721176470588	34.04353999999999	114.31246000000002	60.13976
IGFBP3	27.644321874999996	131.236447826087	122.70351428571428	100.41525000000001	407.7708	10.846400000000001
TST	23.820592105263156	43.840599999999995	21.20801666666667	21.645760000000003	0.0	52.915
TSFM	51.765883771929836	132.69399375	64.66765294117647	71.45719166666667	106.26105	118.49910769230769
TCEA2	103.71117939778138	77.80803333333333	87.9688948275862	91.41789032258063	131.57188	96.42435641025641
LTB4R	47.31590939597316	0.0	30.957457142857145	17.22675	91.93418333333334	49.4735
TAMM41	34.826490259740254	32.13714	47.50368333333333	43.37538333333333	41.33490833333334	61.46654827586206
PYCR1	24.810413157894736	0.0	25.13683333333334	17.6898	116.46696666666666	29.815139999999996
MAK16	52.11406452991459	96.35787499999999	53.9766380952381	56.56560999999999	136.44866666666664	107.1774
FNDC8	6.803866666666667	0.0	0.0	0.0	0.0	39.3729
ROGDI	79.24100857142857	64.5744193548387	75.03919245283018	95.6526833333333	93.32541052631578	120.08772407407406
DFFA	37.084864125560564	83.83265	52.569066666666664	53.00415	47.195074999999996	19.906
TSPAN15	32.164833333333334	0.0	34.14902	21.06418888888889	0.0	0.0
TATDN1	46.97012539325844	99.78291578947368	82.66510384615384	56.91974090909091	106.13911666666668	61.17576399999999
TSNAX	61.77233054298645	130.14064193548387	62.95694117647059	81.42406818181817	87.73613846153847	90.32767419354838
HYLS1	98.35595590062108	207.92314615384615	72.796625	122.8691705882353	414.18504	157.10709230769228
ISOC1	11.17642857142857	179.6254928571429	10.4796	174.4675	114.07645	115.66124166666668
DYNC2LI1	87.30599950980384	92.07087428571425	101.16701147540981	143.96055555555557	134.155375	161.23149038461543
RAB40C	34.33249760479041	41.215087499999996	53.659245	59.2795625	3.68992	49.59390588235294
CCDC84	100.63895656401945	108.2555	131.91244067796606	128.75571142857143	193.4527736842105	138.16408518518517
TSPAN33	29.487595121951216	0.0	14.410242857142856	47.87798571428572	0.0	36.434599999999996
STX19	41.37431250000001	26.985	61.16003333333334	32.553124999999994	9.790899999999999	36.441919999999996
MILR1	1.828561111111111	1.1897	1.4044333333333332	14.379033333333334	2.35615	2.5356
OR13A1	38.40465999999999	0.0	0.0	8.0375	0.0	0.0
YIPF2	23.303074534161507	38.33938235294118	18.467994999999995	22.697272727272725	88.1809875	23.957310000000003
B4GALT4	57.367114583333354	85.50101111111111	59.43065000000001	85.08815999999999	1.8817	209.9137
ANKRD54	47.79423922518163	84.79860666666667	67.36859166666666	66.72549444444445	88.03243333333334	80.08502727272729
FAM212B	31.80657241379311	42.23133333333333	22.777	46.1565	3.6242	0.0
OR2B11	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A18	59.319170967741925	0.0	35.983557142857144	36.733333333333334	5.9834	112.71440000000001
OR52K1	0.0	0.0	0.0	0.0	0.0	0.0
DIMT1	58.880683794466464	118.52743913043479	79.5750043478261	161.83710952380954	111.62581764705885	100.39963888888887
EMB	160.23705466237953	68.97453333333333	94.08819400000002	122.016748	230.50439999999998	99.02417692307692
MORF4L2	238.64108231797965	664.7477897959184	241.62992333333332	250.7942459459459	407.520104	403.5090965517241
CCNC	86.68180256959312	162.71248571428572	160.0212630434783	143.54231363636362	67.17343333333334	150.73057741935483
SNRPA	36.772746808510625	76.79646363636363	55.99804666666667	44.64067142857142	64.46376000000001	89.13992307692307
OR2Y1	0.0	0.0	0.0	0.0	0.0	0.0
LRRC30	0.0	0.0	0.0	0.0	0.0	0.0
C1QTNF2	24.390199999999986	49.65697777777778	37.8108304347826	22.173511111111107	23.10196666666667	54.5372
OR6Q1	12.3204	0.0	0.0	0.0	0.0	0.0
BRCC3	59.16892406876793	86.41503125000001	94.57665185185185	85.17080714285716	16.5569125	100.52152222222225
KCNK6	21.363398684210523	32.8959	5.316666666666667	32.7701	0.0	1.8978000000000002
CPPED1	45.9804294797688	59.142275	55.28036363636363	22.788	249.2958	52.40521666666667
PACRG	26.021282978723413	81.12461818181819	50.31827499999999	61.559654999999985	82.32041538461537	100.36551250000001
ERICH1	128.12284237804877	56.418049999999994	98.95256530612242	143.62570000000002	155.14427368421053	129.6673836734694
OR6C74	0.0	0.0	0.0	0.0	0.0	0.0
OR2K2	133.6618	0.0	0.0	0.0	0.0	0.0
ATP5C1	170.47255949764494	427.7895469387754	149.82268421052635	155.5814379310345	130.06000666666668	179.5901142857143
AQP4	364.9401957446809	4.481133333333333	135.11010000000002	58.69038000000002	200.54539999999997	35.33075
MIOX	9.772275	0.0	1.5243	0.0	0.0	0.0
METRNL	24.30174464285714	14.6473	26.191749999999992	31.220785714285714	0.0	0.0
GDPD3	40.82514318181818	1.7938	7.119833333333332	1.9672999999999998	35.94425	31.5117875
TMEM55B	47.717274038461525	97.49599166666667	45.411745833333335	82.72133333333333	62.040257142857136	52.92448947368422
GPM6A	135.60871898928033	1198.5146178571426	267.02494153846146	435.42414999999977	1190.6528480000002	1243.6778183333333
GTF2E2	54.4265268221574	102.6741625	35.54568888888889	40.68538125	38.6855	91.89481250000001
OR6C75	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC15	12.388066666666667	0.0	0.0	0.0	0.0	0.0
NIF3L1	53.30817860262006	125.05907857142859	67.74644705882353	24.468574999999998	43.19892	108.1663625
TXNL1	61.697058627858624	123.15751599999997	87.0467925	67.44902499999999	63.52278333333333	75.37993913043476
FAM78A	15.643216666666667	0.0	3.362775	3.60945	0.0	0.0
OR4F15	4.7949	0.0	0.0	0.0	0.0	0.0
OGN	28.240834000000003	95.4742	21.1361	28.3685	5.8614	58.34746666666667
DOHH	17.76262096069869	42.97134000000001	11.27032857142857	7.2336857142857145	40.628499999999995	20.1089
MARCH5	71.75081293800535	123.45305499999999	78.82281481481483	102.72666190476193	111.63732999999998	90.50829655172416
ICMT	63.72286628959272	76.57253809523809	95.96577419354838	105.22898095238097	114.83283076923077	127.48139
JAM3	62.525902112676064	37.15851	79.54139166666666	59.87642	254.9727	47.54073333333332
