	LGd	Chrna2	LP	LGv	Chrna3	Chrna1
Dync2h1	66.44458540596098	87.76073939393933	58.076458181818175	70.36158333333334	55.501702631578944	79.66239426229508
Dnah9	11.773239639639645	8.9591	12.787400000000002	4.7697	11.7909	0.6115
Hspg2	5.8235809523809525	0.7214	0.0	0.0	0.0	0.0
Dnah2	8.920228888888891	23.613346153846155	16.02900243902439	0.0	49.2607	28.867160000000002
Dnah1	15.877797938144335	37.79907435897436	20.17716	26.69886666666667	51.05503333333334	63.90541874999998
Fat2	4.540366666666666	0.0	0.0	0.0	0.0	0.0
Apob	4.6096	48.1137	0.0	0.0	0.0	0.0
Prkdc	61.571086004273475	72.89034523809528	64.16221234567902	29.22355	64.7297024390244	73.96978086956523
Dnah6	2.0692500000000003	31.5912	0.0	9.6281	0.0	15.7741
Pkhd1l1	7.5678	6.0550999999999995	6.27315	0.0	0.0	0.0
Dnah7b	27.85807025796661	53.62661753246753	32.82570099009901	18.8807	36.21679583333333	57.66029000000002
Trrap	71.7787546534654	59.85925120967743	52.9216546875	49.64818571428572	48.23411886792452	61.545781428571416
Dnah3	4.161541666666667	15.0881	6.9779	6.23	0.0	15.6414
Vps13b	93.9335797405189	97.16522978723405	80.02350112359551	82.29216666666667	82.55358333333332	83.52111908396948
Stard9	30.441580813214735	10.532762222222226	30.764067692307695	0.0	29.42038181818182	22.69588666666666
Pkd1	42.68698545454548	46.18920580645164	42.763976258992805	14.885325	50.86556	36.21085959595959
Tnxb	0.672	19.8968	0.0	0.0	0.0	0.0
Fras1	85.43717073412695	29.31368550724637	83.66139213483146	58.9402	26.608366666666665	30.036729629629626
Csmd3	104.8430102794411	90.11813541666659	67.80039710982659	35.2836125	85.44158085106385	112.05177777777774
Pkhd1	0.5121	0.0	0.0	0.5968	0.0	0.0
Zfhx3	215.03028418972315	131.8276543650793	185.45351243523316	0.0	126.01340740740744	122.26863931034481
Smg1	84.66890801980203	70.491037398374	88.78702368421051	83.82152666666667	65.29345576923076	68.52766764705886
Ank2	390.96498557312253	246.27722231075688	275.16210777202076	335.80026666666674	187.0830055555556	293.57901874999993
Lyst	34.765182261640796	53.839334841628954	37.17716543209876	38.98510909090909	42.7922447368421	57.57314608695652
Usp34	97.53977067594421	99.69033658536581	70.78386939890706	59.366021428571436	74.591934	119.7946492857143
Dmd	37.00348335329345	83.01814387755103	57.1275679738562	165.8518866666667	72.45163846153847	30.602327272727276
Akap9	199.3295194664033	235.79486852589636	210.72976062176167	127.60473333333336	223.23219074074072	236.30152827586195
Zfhx4	87.68854341708557	147.80862610441773	73.17930533333333	19.05565	119.72236603773584	238.53147724137932
Csmd1	54.1666693158954	95.05337510040168	39.938972941176495	108.92556	73.59534117647057	91.81869225352112
Vps13c	115.03749110671932	117.76937560000005	85.36795287958111	73.18792142857144	87.3984725490196	120.17380139860141
Wdfy3	220.06978636363624	100.97798225806454	179.32830569948186	126.01898666666668	86.79964807692309	118.83904055944049
Reln	1.435069230769231	396.92292938775523	1.815927272727273	0.0	409.14648703703716	327.0855143835617
Alms1	22.78804195624196	32.94973537414965	23.76264778761061	12.57311111111111	21.840588461538463	37.19325795454549
Svep1	6.655542857142858	11.528	0.0	0.0	0.5404	0.0
Bsn	259.88970928853746	105.72224129554645	162.68118341968906	250.47750666666667	83.95281153846155	111.62352727272727
Spen	28.163021189979116	32.606522072072075	28.76086890243902	35.10531666666667	38.62607179487179	26.84339836065573
Csmd2	8.985246496815291	15.053887012987014	22.583605555555554	41.291407142857146	21.181528571428572	15.22055862068966
Cubn	4.645821052631579	9.035214285714286	0.0	0.0	39.9641	16.58525
Szt2	32.713925969447665	26.953032089552238	29.598668141592928	22.23802	43.73286666666667	39.375753731343295
Cmya5	8.8236875	1.1125	8.936353846153846	16.162183333333335	47.0881	0.0
Utrn	14.926984469696974	27.69409285714286	18.15649302325581	25.577975	7.30718888888889	28.711418750000004
Unc80	599.0117032608689	453.0374123015873	421.9998435233159	210.47057333333333	332.5900703703702	376.33841438356166
Aspm	10.8344	27.004229999999996	15.62475	0.0	185.3284	8.334366666666666
Celsr3	28.771488900979303	32.51673692307693	27.34517642857143	29.1519125	26.540865517241375	34.06335044247788
Cdh23	2.023823076923077	6.966	0.0	0.0	1.49	3.83825
Muc5b	9.570813872832368	20.152642857142855	12.298057142857143	0.0	2.735	12.06307142857143
Sptbn5	8.263254545454545	8.2055	12.576016666666668	0.0	48.8861	38.4758
Lama3	15.278785714285712	47.057066666666664	20.0261	0.0	19.5013	0.0
Trio	85.55699772502466	43.75312256637167	54.499788297872335	28.941566666666663	49.28244509803923	55.09615606060604
Srcap	38.740749377593424	35.49999326424869	27.707504430379743	18.84017142857143	31.336473809523806	41.11665892857144
Xirp2	11.427675	20.618599999999997	0.0	22.49314	12.22845	10.7087
Fbn2	8.964489705882354	19.51443684210526	21.650212500000002	4.0275	29.621899999999997	0.7659
Ranbp2	73.84790985772364	117.66840805084745	78.45782711864405	86.04137142857142	73.32146585365854	134.54756268656726
Lama2	6.9106	0.6737500000000001	15.964937500000001	51.9219	0.5349	0.0
Dchs1	14.541432325141772	18.34229325842697	17.04414666666667	0.0	18.017130769230768	25.26634893617022
Frem2	0.87685	0.6485	0.0	0.0	0.0	11.33765
Rev3l	52.089790985325024	95.2241353191489	43.48537770270271	40.281220000000005	80.25070697674418	79.95816090225559
Vps13a	81.22038240556664	47.946413043478266	79.29676839378239	154.73823571428574	35.279925	45.967656198347136
Vcan	10.577944827586204	35.04957142857143	24.553729999999998	0.0	0.586	1.3384
Dmxl2	214.66136350148378	123.77821959183684	212.4346616580312	223.05032666666668	147.94835833333332	168.10020551724142
Chd7	33.59869593852908	23.213544545454543	24.6420012987013	38.5124	38.40963684210526	26.2850768115942
Fbn1	18.311398734177224	28.42505169491525	21.08506875	4.1391	47.5876705882353	32.21638983050846
Fry	92.8415130952381	107.84826720647776	81.83492227979274	47.447926666666675	91.83454905660378	118.97272727272724
Col12a1	3.129714285714286	0.7761	5.00055	0.0	0.0	0.681
Kalrn	251.15186221562817	44.57311325301206	164.53526041666672	311.12362	38.75766363636364	38.48509347826086
Golgb1	98.65679841427152	132.9494348	89.50636387434557	102.7876142857143	83.95134150943397	135.65662857142857
Fryl	158.014528486647	68.05393900414931	111.02799468085102	27.917390909090912	60.664446808510625	64.78039781021897
Nbea	157.66374935707205	133.4798011952192	146.36188808290157	200.84346666666664	138.43026862745097	134.59507323943666
Wdfy4	5.4257333333333335	0.6163	12.4033	0.0	0.0	0.0
Col6a3	0.9050499999999999	2.7390499999999998	20.589366666666667	0.0	1.9495	3.4349
Htt	44.68865681362727	31.50509147982063	34.32260842696627	26.49538666666667	31.482411904761907	31.27769846153846
Atm	19.20225834738618	38.48505149700599	17.63410392156863	18.46026666666667	27.38648333333333	37.24255813953487
Dmxl1	93.8213994023905	72.72074487179486	67.26430641711232	54.01373333333334	55.292316	74.12827426470588
Cep350	52.234347052740425	54.408081132075466	56.12255146198828	48.9964	58.41185853658536	48.05273076923078
Ash1l	113.18529097222218	141.7813277108433	89.11360736842107	104.6689285714286	124.98414888888888	133.25960496453897
Ep400	53.14550784313718	57.3527585903084	46.97240722891565	55.8211923076923	58.789090909090895	62.92753898305087
Mga	77.87853430877905	116.57462857142859	71.3128393258427	59.530092857142854	129.4901020833333	127.04476102941175
Speg	14.802821565217402	20.13730982658959	17.12629532710281	50.401700000000005	20.518199999999997	22.946500000000004
Bptf	102.89867546983183	102.57805887096784	72.6263822580645	62.04487692307692	85.172608	106.59672746478873
Chd9	129.122509881423	157.77111235059758	117.52823229166665	149.34197333333336	163.78899807692306	151.95047517730498
Brca2	20.180650077519367	35.834433526011566	24.29667722772276	22.092471428571425	41.44899615384616	41.68883655913978
Celsr2	115.72017477744808	71.80175894308944	88.29293697916665	96.45982000000001	59.01275531914895	78.03433138686134
Nf1	46.134771926229554	37.557694247787616	31.204079289940836	23.481730000000002	17.922989189189185	31.827171666666654
Trank1	56.24836188524584	212.32045436507946	70.62331420454548	199.69574000000003	187.84858490566035	166.6448139860139
Zzef1	44.15038211297076	38.27089699999998	38.28155126582278	22.96023846153846	29.814139285714283	40.54549603960397
Dsp	6.87155	0.0	17.556283333333333	0.0	0.0	0.0
Ubr5	99.05962084980237	84.7012463709677	80.57496373626374	49.08276153846154	87.8615471698113	86.75382785714278
Nipbl	62.403999079754534	87.431346473029	49.2112947368421	54.56162142857143	90.44121666666668	93.51542877697841
Prrc2c	137.16860671936766	184.9447972111553	121.4425419689119	97.54822666666668	108.15853148148148	167.3184282758621
Tnrc18	15.876664300626306	19.09415882352941	12.40615605095541	12.48368181818182	13.747793877551018	21.315899999999992
Itpr1	143.43821749011886	213.18781606425682	117.44002631578945	142.6141266666667	145.73774716981134	207.39821986301376
Cenpf	8.005970967741936	9.167745454545456	8.04935	0.0	25.82765	12.08325
Tenm4	120.01588794466399	31.050154140127372	110.29569322916667	95.38164285714286	41.89495862068967	34.98491449275361
Bod1l	142.10671916996054	99.69659794238687	185.5037031250001	157.4464933333333	158.88028653846155	97.34484962962966
Tenm1	119.44137778884445	70.52233251231529	244.2201864583335	110.41978461538461	42.410425714285715	51.080960000000005
Apc	208.95054199604718	148.40984661354588	127.48188052631575	133.99985714285714	105.53770000000003	151.12400354609937
Tenm3	61.51533801980201	58.17540972222217	67.42294510869566	42.67900769230769	61.58999090909089	99.71345373134324
Lrba	25.69027200474493	28.705710382513654	20.582769421487605	23.308975	26.66115333333334	39.87263539823009
Megf8	64.65452202380963	72.05849629629631	54.88655585106381	54.907869230769236	55.24110851063831	81.23523037037036
Flnc	7.979069230769231	0.0	1.5306	0.0	0.0	0.6668499999999999
Tenm2	138.17414664031605	75.04017662337661	141.87439015544044	101.64606666666664	97.07600740740737	177.71559236111113
Piezo2	0.6361666666666667	0.0	1.636	0.0	0.0	0.0
Itpr2	15.572261538461543	31.32349	20.91706153846154	34.1477	16.218	27.164883333333336
Prune2	167.7024067193677	128.28043253968258	92.85840999999998	45.52259285714286	83.20020555555557	135.13208904109595
Itpr3	9.32481875	16.40249	9.622	0.0	30.7306	13.272699999999999
Chd6	130.76268092885363	137.85363599999997	112.26916994818652	67.55916428571429	157.45510925925922	144.05372222222218
Srrm2	456.82477134387335	371.05293293650794	488.2224580310883	427.0410733333334	316.53417222222225	371.0925423611111
Vwf	2.9387666666666665	0.0	0.0	0.0	0.586	0.0
Hectd1	80.72465871287137	70.3039601694915	75.94380913978495	79.99091999999999	68.90324782608695	79.95279624060151
Zfp292	68.44564214285708	81.57869531914895	63.84875917159766	97.1116	77.39056600000002	85.56643692307689
Flna	38.30855974193549	48.67246204379562	31.058440909090905	57.5633	47.730900000000005	59.526320000000005
Utp20	25.459985821831875	32.38450897435899	25.44478235294118	13.779733333333333	34.679545833333336	27.25284285714284
Usp24	43.62058958990542	64.01197336244542	33.11619602272728	52.586235714285706	56.96493653846154	70.23066320000001
Nsd1	115.78850138339915	107.00588525896416	90.95576062176158	86.45549333333334	85.15433584905664	115.8951643356643
Notch1	5.744431847133759	7.793784375000003	5.044933333333334	6.5842	4.310385714285714	9.738671428571427
Atr	36.5131369017632	48.24720919540232	42.75173934426232	31.189210000000003	54.82928275862069	61.033767346938774
Mki67	1.069257142857143	0.57775	31.447666666666667	0.0	0.0	0.0
Nbeal1	72.83388197381663	63.87917797356831	62.191978160919504	55.40553333333333	69.27456585365854	75.5159373015873
Usp9x	84.17237197580651	139.21009271255068	85.19823666666666	97.35000769230768	73.96800476190472	164.59151347517735
Chd8	51.391940873015834	57.5780875	40.01774080459772	47.53332666666666	34.872078260869564	58.518737984496106
Ankrd17	172.7492451581028	104.92069879032256	113.75580937500008	72.27331333333335	84.338575	87.5438293706294
Mtor	62.75800352822576	52.76262641509435	48.02249421965319	54.913384615384615	36.90936666666667	60.30717542372881
Flnb	84.48799431704897	52.644904739336525	54.56099583333338	43.4206	32.58761212121213	41.91010654205607
Map1a	333.2397036561266	70.52573598326356	145.78160051813467	122.70412	46.04453260869566	68.48154108527132
Zfp462	30.944888145896627	57.81069595141702	22.68668774193548	20.01198181818182	35.6568306122449	57.76591071428575
Notch2	4.462091666666666	0.0	7.2764	0.0	2.5583	0.0
Abca12	4.26245	0.0	48.2419	8.177066666666667	0.5296	0.0
Jmjd1c	88.46694043607526	72.94625668016198	71.74059896373058	64.49293999999999	56.09686481481481	77.51097708333333
Crebbp	128.98629278656125	100.06127839999998	85.78352968749995	92.02212666666667	76.32515370370372	97.95695138888885
Tln1	22.67656683266933	19.949993145161297	17.91070162162163	36.60123999999999	17.87865	19.776549295774643
Sptan1	644.5474125494073	282.6271436507936	367.52817979274613	266.6121333333333	231.79590555555552	289.3957157534248
Pcnt	18.29047052489906	26.672212403100783	18.90137657657657	39.904512499999996	26.39206111111111	28.865366216216216
Setd2	64.78435612968589	70.26806832579186	59.45357045454552	45.11576153846155	50.17401333333332	62.51251171875003
Hivep1	38.54446656314699	45.97885670995668	27.640263190184033	28.976299999999995	30.162218181818186	44.826109836065584
Epg5	37.49599348500519	38.45926887755104	34.69116624203825	32.6628	28.5383641025641	34.5414936936937
Stab1	2.88705	0.0	0.0	0.0	0.0	23.5708
Akap13	36.66489338565026	83.21723534482756	51.92974049079755	38.7854125	90.18805000000002	61.92670540540544
Cenpe	14.222354901960786	43.85770625	4.73168	12.81505	17.59135	30.76487916666666
Nbeal2	13.691274358974361	23.354420833333336	21.420589285714282	1.1936	8.789633333333333	18.544733333333333
Fn1	1.1053693877551023	2.20626	0.0	0.0	0.0	0.7297666666666668
Ep300	43.31418139293142	51.53538800000001	29.85746289308176	44.66900714285715	34.602163414634134	59.86283064516127
Atrx	321.4573855731224	393.299947222222	329.4608792746116	336.29707333333334	303.56774074074065	391.34137123287684
Myo9a	151.49172045454569	163.4925149193548	123.53424361702129	153.59096	107.149092	135.4757368794326
Unc79	58.00827365269451	42.15340619469026	44.87145730337078	58.7854	34.268709756097564	40.931570078740144
Ankhd1	68.09428555555554	68.03565605381169	62.124852	100.02132	72.28633695652175	70.58696976744184
Pdzd2	18.0707610752688	287.30954365079367	18.736842857142854	59.648653846153834	209.44838113207544	235.32247534246576
Cul9	24.254522171428565	28.286778231292516	22.283843965517235	31.600433333333335	19.230299999999996	24.187614117647055
Ttc28	10.030551652892562	15.21464117647059	13.68345	17.56912	13.125499999999999	11.164751219512196
Ncor1	220.77661986165978	133.33336666666668	201.63365388601045	248.98174	261.33762592592586	113.58125624999997
Zfhx2	55.417568582755266	28.5490599099099	44.40977659574468	21.720915384615385	22.02425142857143	26.055789230769246
Ncor2	16.573065000000017	19.484705726872246	16.389228104575164	44.04157857142856	22.90781875	18.499207758620692
Zfyve26	18.66447985074627	26.633828225806454	21.626555714285715	30.324840000000002	28.525850000000002	27.407984126984125
Tln2	141.3400380434783	63.12026696035242	139.7098281250001	58.59016666666666	70.57860625000002	63.893213709677426
Cnot1	64.71417726819536	63.41195974576268	56.409838150289005	30.711521428571427	40.24529999999999	88.74430152671746
Setx	73.13094407294828	73.40247767441856	51.650686624203836	59.82632307692308	68.33609	80.20942824427475
Prpf8	91.7324850894633	97.6354949367089	73.68562312138725	83.76516666666667	75.42866444444444	104.09118368794323
Hivep2	116.47520770750984	84.85548143459918	92.08490569948181	280.2284466666667	82.60385192307695	105.82865999999999
Pkd1l1	0.0	21.046200000000002	0.0	0.0	0.0	0.0
Tg	5.8130500000000005	0.0	14.8935	0.0	0.0	0.0
Mast4	47.83254369230769	33.60286838235296	45.60742234636873	56.44303333333334	20.697428571428567	30.71954411764706
Sptbn1	868.430047628459	293.43470555555564	583.8622046632127	426.82839333333334	208.9278814814814	309.2020678082192
Bahcc1	14.441468677042801	18.09844107142857	16.223025454545454	16.30602	24.918013636363636	24.62061666666667
Nav2	72.43308517786568	46.111989473684204	48.77625698924727	24.208528571428577	28.193304166666664	32.13441942446041
Acacb	14.46732205882353	0.8228	16.905822222222223	5.7536	0.5078	0.6517499999999999
Stab2	9.199095329670326	15.928019999999997	12.3583925	0.0	49.6234	27.75811111111111
Cacna1a	38.894531980197996	18.317559111111105	43.3804143617021	80.08221333333333	24.314935897435895	16.69723966942148
Lrrk2	27.438050754458146	36.210854999999995	31.991906818181818	135.93765	22.110225	12.081190000000001
Tep1	10.296848744292236	6.312958659217876	13.059158895705524	9.576922222222223	4.881592592592593	5.577113274336286
Map1b	2086.298978063242	1627.1378964285711	2268.4605803108816	1026.1174133333332	1445.4194462962967	1129.7915136986298
Abca2	126.32759525691695	42.73636798029555	77.0185796791444	52.428953846153846	35.50557575757576	43.48591607142858
Notch3	8.098667226890752	12.952505042016805	7.001856818181816	7.36535	8.3529375	11.108591071428574
Polq	10.897489781021894	15.332076595744685	11.784991304347823	33.541419999999995	3.57768	14.822278947368419
Cep290	54.15479105527643	65.72941148936174	51.78512826086957	51.17465384615385	50.66288999999999	75.96072500000001
Ankrd11	64.1652051792829	59.76062278481011	73.39600053475938	102.55872666666669	78.63569999999999	55.299291735537224
Ptpn13	15.219163366336634	23.723157333333337	9.794945454545458	0.0	37.97001538461539	26.168286363636366
Cacna1g	137.65567974308286	75.37060740740746	132.0197777202073	47.84624666666666	56.81534339622643	80.39596690140849
Sptbn2	61.88417134268536	78.95726396761134	51.40786368715087	110.07759999999999	63.037107843137264	81.8232659574468
Nav3	132.91652631058355	166.93746733067732	108.87481347150259	138.35831333333334	123.37533962264148	147.5530661971831
Igsf10	11.286815277777771	42.14037222222222	30.674439999999997	0.5521	33.81032727272727	43.69391612903225
Helz2	16.98806341463414	46.86398571428572	13.371699999999999	54.114850000000004	86.7289	35.544375
Arid1a	74.70348227091637	74.73704879032259	54.75832415730336	64.52795333333333	64.61970392156863	79.70504071428572
Cacna1b	71.25843277060571	41.79503805309736	62.71269453551913	55.504913333333334	30.593530769230775	37.62529173553721
Otogl	6.06895	0.0	0.0	0.0	0.0	0.0
Acaca	18.620277063106812	32.819763033175356	22.210264285714295	24.350328571428573	36.37786829268294	36.04036666666668
Pcnx	65.4263229458918	44.67239748743716	47.44920838323356	51.596680000000006	34.623065714285715	42.472400000000015
Tex15	28.206802419354826	71.37421666666667	33.62254615384616	0.0	0.0	62.79485999999999
Igf2r	18.201251162790697	19.34970303030304	15.921469811320756	21.712714285714288	14.045075	26.774526530612246
Piezo1	8.601118181818181	15.110100000000001	5.4645	0.0	3.29095	22.858957142857143
Myo18b	9.4917	24.570222222222224	8.531316666666667	31.4633	29.846049999999998	8.552787499999999
Spg11	21.419206640625006	25.22245735294118	18.96288055555556	55.891371428571425	20.995561111111115	27.24663291139241
Tpr	143.3701336300692	188.24500199203192	153.7232160621761	141.57022666666666	209.58824444444448	193.87734055944054
Nbas	34.51558138528141	40.579851912568294	30.50009319727889	46.247800000000005	40.40864333333334	44.02599203539824
Cacna1e	19.22905285714286	85.92056611111114	66.79824637681162	183.15144	65.45829565217392	82.23149523809523
Col6a5	0.6742	0.0	0.0	0.0	0.0	0.0
Brwd1	90.36580902777781	94.67496305220882	105.57326718750004	187.29670666666664	204.25493653846158	100.6048762589928
Arid1b	37.91181514851484	41.251614693877535	32.24743259668509	50.61199333333333	35.850225	48.63680138888889
Pole	15.523173076923076	16.814233333333334	13.3512	0.0	59.9373	29.44795
Ros1	0.8642	0.0	0.6483	0.0	0.0	0.0
Myo7a	18.543033436532497	31.722372307692304	16.80674	18.3034	22.90512857142857	36.801481818181806
Rif1	43.24211589561093	90.19004675324673	42.23103692307693	55.117945454545456	118.80198913043476	102.52718062015506
Cep250	19.78855376811594	37.845984324324355	22.3321223300971	13.8459	29.32023	36.1360905882353
Med13l	32.38829361702127	21.069627567567572	26.749985875706223	33.48266	18.1474275	20.180692233009708
Abca4	12.3547625	21.01207	3.2247	5.5211	23.46095	54.367850000000004
Abca1	33.967002339181306	45.624047	25.580582978723402	39.7907	23.33106	55.058220454545456
Med12	18.874253916449106	24.0109103896104	18.122025333333337	19.5104	38.947860000000006	26.48592325581395
Ptprz1	90.99493772819466	36.505734	135.1696853403142	0.6098	28.77774	51.02970344827587
Dnajc13	48.58927119341569	45.460925592417084	38.08615389610391	59.953123076923085	40.76101515151515	52.71946355932204
Bdp1	47.01201587628861	49.751748837209306	44.229340804597705	50.71732307692309	39.48108500000001	54.25385785123967
Akap6	264.35340830039513	178.47087896825394	149.10093578947374	156.97345333333334	135.3949433962264	209.5990503448276
Sorl1	14.63628106508876	50.28333777777776	39.94875555555556	179.83172	45.266153333333335	39.35230394736841
Son	439.6367213438734	421.4946702380952	376.2297031088083	312.75292	353.77267037037046	434.5881164383563
Cntrl	37.32857001223992	48.25763112582781	50.693223239436605	37.30144545454545	39.948304	47.7291795180723
Plce1	22.14886258503401	3.3439	18.549236842105266	0.0	1.3988	0.0
Fasn	45.87443340040242	98.41458518518525	63.08342819148937	35.51507777777778	75.59274799999999	129.51354071428565
Ascc3	41.12495628356607	46.07424059405945	47.53215562130177	32.59850000000001	41.72308	48.32301637931034
Cad	16.37974320987656	29.40438086956521	14.791839344262296	20.935137499999996	33.04535416666666	26.262753846153846
Hivep3	63.14373717693838	43.584986854460105	61.6369201058201	93.39152142857142	32.33011515151515	37.04033148148147
C2cd3	25.959642530282633	41.234273142857134	26.381279661016944	36.910988888888895	27.658164285714296	37.79894835164834
Med13	56.72545405679504	49.75787980295567	44.13995963855422	55.66363571428572	35.34837073170731	46.12563916666668
Snrnp200	62.41117525252526	61.651407762557085	46.78603195266269	37.6246	68.18137441860466	74.7916152
Cacna1h	5.560575	50.74002	15.435450000000001	0.0	1.2911000000000001	0.0
Ylpm1	87.59601702970285	84.97427306122447	70.67460108108105	83.34064285714285	60.051404000000005	84.37890571428572
Wnk1	70.22193549351952	53.284671120689666	41.1357648809524	35.105384615384615	42.03458333333332	48.739816129032256
F8	25.83435172413795	40.99142031249999	27.726466666666667	21.69275	42.13484285714286	57.2979172413793
Prrc2b	61.98583260654114	51.40184149377596	50.41013756906076	52.960992857142855	46.198859574468095	51.963542537313444
Cacna1c	154.4708903162054	35.947341747572835	88.42782606382978	37.181585714285724	42.72268636363636	36.05583162393163
Unc13c	90.8748345273632	522.4719039840636	57.32079338842975	3.1833	469.8310703703705	459.12152758620704
Ptprq	0.7819	0.0	0.0	0.0	0.0	0.0
Apc2	51.3850231927711	50.96122314410481	40.0027231638418	39.27478333333333	50.92309761904761	57.76820073529412
Cacna1d	32.87342606790799	98.7722278688525	30.81663812949641	26.035163636363635	109.89108846153847	173.27699999999982
Cspg4	4.723985714285713	80.82553333333333	2.0555749999999997	0.0	0.5855	0.48685
Zfp318	51.8406390899689	48.754647342995156	50.49861717791411	47.474799999999995	54.97577250000002	52.62508859649122
Spta1	0.0	0.0	17.8721	0.0	0.0	0.0
Dock10	13.682103999999999	31.545279816513766	24.090783333333338	0.0	27.087799999999998	36.589558536585365
Dock7	62.90134091816362	60.674922916666695	80.49274656084661	104.41656666666667	74.924025	69.19111076923075
Tecta	3.9882250000000004	2.95785	7.5440000000000005	0.0	0.0	0.0
Sdk2	24.13394855156432	0.5761499999999999	23.85088	0.0	9.28525	0.8241
Ints1	34.252790521831734	31.56052777777778	28.35155675675676	27.715336363636357	37.78595714285715	35.83320963855422
Baz2b	50.18118995901647	86.17467695652174	36.540773006134984	52.69085714285715	64.81091836734694	103.40930518518513
Pi4ka	157.34822005928837	98.4077152	107.2187523809524	117.49085999999997	80.52038076923078	109.89248698630135
Tnc	53.05395605095544	22.80283846153846	84.78244157303376	0.0	0.0	15.15085
Sdk1	10.316942372881357	18.697706666666665	15.172963999999997	30.571733333333334	13.46548	12.804811111111112
Asxl3	15.955922333333335	38.47394923076924	19.949269642857143	15.48975	26.70323333333333	38.81841704545456
Shank1	173.21134772727257	136.46021230158726	154.32013886010373	246.41750666666667	124.55980000000001	140.5509965517241
Dock11	16.242773118279565	43.40719600000002	26.91363421052631	12.733	72.06582307692308	43.31677777777778
Zfp407	29.400461182108646	48.56456722689077	33.92685054945054	28.970500000000005	50.57929166666667	53.70522205882353
Cic	22.297255233160595	22.80977882882883	18.128913513513506	14.819016666666665	16.98451395348837	21.385078378378378
Kntc1	0.9715624999999999	0.0	0.0	0.0	0.5454	0.6094
Sec16a	39.75293453947366	47.34590489130435	33.19130067114095	26.300018181818185	46.80667187499999	56.46728888888888
Pikfyve	55.821007464212656	51.085257077625585	42.48566882352941	41.691375	40.75684871794871	52.3776149122807
Med12l	26.524075512528484	31.455728160919538	27.777679605263163	10.782380000000002	23.211696153846155	31.4110887755102
Wnk2	130.99926116600784	34.99588831168832	81.28540624999998	72.73736	37.251648888888894	28.269128461538457
Dido1	52.73331068464735	59.48382070484584	51.20492215568864	62.10795384615384	56.34337368421053	67.58354308943088
Myo10	11.479920000000005	12.297936363636364	13.704277777777776	3.4521	12.712900000000001	13.820536363636364
Golga4	91.54585128712868	81.16453999999997	82.61640534759358	104.64306153846155	90.9081102040816	79.82289197080293
Dock9	46.47284209968189	84.6301977777778	46.504333544303805	52.44732857142857	89.00304883720928	88.38418444444441
Cabin1	48.285772020725446	47.79943799999998	37.443098064516114	49.46234615384616	27.710493548387095	42.48424196428571
Prrc2a	15.290336943319833	17.196306521739128	12.837676506024097	9.853438461538461	8.086225	21.75647205882354
Dscaml1	8.770480952380954	20.896947826086958	0.6267666666666667	0.6098	23.51721	39.54517727272726
Rttn	30.482795586527317	21.121682278481003	30.367291129032242	26.325850000000003	30.379323076923075	31.24704897959184
Svil	9.07744794520548	17.860135294117644	16.91768064516129	0.0	17.167083333333334	22.31697916666667
Sptb	22.025556290322577	34.61327785234899	24.721858771929828	38.38468	27.696976666666664	40.06923805309735
Kat6b	39.187859635974306	77.47865170940169	32.21238333333335	41.85587777777777	81.30779166666667	118.53180845070426
Ahctf1	35.100637655016904	34.696916494845354	37.007123489932894	30.958740000000006	35.21642432432432	43.6219412371134
Myof	10.32545	47.3424	14.174666666666667	0.0	0.0	0.6844
Col6a6	5.713850000000001	0.0	14.6447	0.0	0.0	3.2817999999999996
Atg2b	36.0422177366703	41.53237476635512	32.55341148648648	29.063014285714285	37.02378499999999	38.70511025641026
Dock8	12.091005882352945	0.0	18.3513	0.0	0.4934	0.0
Urb1	17.70384872340425	30.131467924528305	20.71026133333334	15.848810000000004	29.638906249999998	36.78840163934428
Cacna1i	0.5961	19.605846616541356	7.902485714285713	33.727500000000006	21.92902333333333	24.11821388888889
Gon4l	25.90338394308944	30.546248305084752	22.34374311377246	18.478599999999997	31.434589130434777	28.47121703703705
Scn2a1	206.73448646245055	117.74883347107435	287.90560414507763	360.24896666666666	97.74900425531915	138.92949347826084
Ncoa6	57.23582897102902	37.773404545454575	41.059446408839776	41.75995454545454	42.76180217391305	42.20838278688525
Heatr5b	32.09524887640445	31.78782893081761	26.912522480620154	37.42807272727273	46.416066666666666	42.567626999999995
Frem1	0.0	48.46377	0.7118	0.0	6.8903	14.6006
Scn1a	676.8523746047427	99.62336877637138	349.98632020725404	208.81053333333338	94.70270930232559	126.34695223880595
Dscam	86.61786699604741	76.22615101214572	61.38846363636364	42.03697692307693	74.66242307692309	90.56923356643361
Pkdrej	12.016180000000004	19.672362500000002	15.438819999999998	0.0	2.276733333333333	7.771499999999999
Plxnb1	16.45335319148936	17.28685813953489	14.043899999999999	10.1349	166.0475	28.511833333333332
Scn8a	423.8935367588933	65.09881379310345	219.45789170984455	245.98752000000005	56.1853551020408	79.92100647482015
Prr12	13.272826931330485	14.135237558685445	13.369928985507247	10.63062	14.115978260869566	18.68496451612904
Dysf	10.473159607843135	12.396942857142857	16.375683333333335	0.0	21.71575	20.365657142857145
Polr2a	48.825008508508546	54.18210127659571	39.99598160919539	27.802999999999997	45.57494000000001	56.01029057971015
Ckap5	142.40158377843716	161.91506199999992	118.80428749999997	131.33439333333334	133.89134117647055	162.2334377622377
