	P	GABA1	Pulv	K2	GABA4	GABA3
CCDC105	16.595457142857143	0.0	5.2927	5.7009	0.0	0.0
NR1H2	68.17339387096773	86.18147857142858	58.701222727272736	73.2707224489796	113.6903	74.31321372549023
FKTN	103.21659703947371	138.07838	115.1856176829268	62.78381555555556	115.03770909090909	112.7087627272727
FAM134C	0.0	0.0	0.0	0.0	0.0	0.0
RUNX1	14.735119999999998	0.0	0.0	79.00545	0.0	9.7181
VRK2	92.10835833333334	59.4390125	80.11183799999999	104.50111874999999	196.28297499999996	122.99952328767121
ALG8	161.63188608695668	286.68607272727274	165.45023664921473	168.381468627451	350.1429272727273	176.33395135135126
MGAT4C	56.23967142857142	251.47836888888892	80.07408133333333	38.868052380952385	16.358	5.1102
ADCYAP1R1	180.57546870228995	751.3122333333336	309.54027008196704	316.60885571428577	106.74119999999998	242.0643064935065
ANKRD53	85.26646666666667	5.7207	19.142075	17.5442	0.0	44.065666666666665
CSNK1G3	136.6163100890208	198.32277	126.09775133333333	117.48209166666665	204.2818	178.45564137931032
TBX20	27.570149999999998	0.0	0.0	0.0	0.0	121.38146666666667
EXD1	10.695704000000001	3.8609	29.86933333333333	5.0959	9.823433333333334	11.473400000000002
RXRG	9.8215	5.4867	0.0	17.5442	0.0	143.16292
ENPP5	141.2963444444445	238.30705454545458	149.20420056179782	151.03437954545453	217.22284	193.32775298507465
OTUD1	87.5000512195122	130.6701142857143	89.22642142857141	74.67087000000001	116.31725	113.31165294117648
SLC19A3	66.28427500000001	0.0	113.4944269230769	46.52925	599.7976	85.68726666666667
POU3F1	10.7444	0.0	4.7143	0.0	16.358	0.0
GPR37L1	51.112550000000006	0.0	35.24265	14.737324999999998	5.4669	23.3151
COPS2	86.70073771626294	95.46970434782608	86.6965897810219	48.13312500000001	104.03072	123.05794886363634
NPFFR2	4.8604	0.0	0.0	0.0	0.0	0.0
FADS3	38.0185	136.57551111111113	39.055366666666664	35.3886	161.8461	40.50892727272727
ERRFI1	99.92727464788734	328.5976	156.72338461538462	102.43731874999997	106.63485	110.53389999999999
PSEN2	190.1324430379747	228.91124444444443	139.73720693069308	148.08413478260874	262.52768333333336	176.0944553459119
PPP2R2C	112.55134222222226	59.64561666666666	93.9277084507042	122.55616610169493	110.70720000000001	81.45959791666665
MANEA	94.50129785714286	195.22451	112.24431714285716	100.12400731707316	358.7425857142857	128.42895499999997
PDCD4	66.98313796992473	114.0177129032258	86.48093790849667	76.87009761904758	194.84948500000002	120.00635340909099
TRIM11	69.66646727272729	141.169368	68.4439368852459	102.0665210526316	70.29463000000001	84.73756923076927
ZNF25	142.24270731707335	223.2677083333334	136.05245575221235	108.7937711111111	295.94547142857135	184.88598389830508
PDIA2	0.0	0.0	0.0	0.0	0.0	0.0
IRAK4	80.62445481481478	194.96341999999999	62.10218723404254	74.03343529411765	5.4669	93.51491428571428
DRD1	0.0	204.01368999999997	93.87997500000002	8.163033333333335	186.97116999999997	156.17253164556962
PTPN5	254.46797986230646	246.49868500000002	187.32170696721317	172.0940186440678	361.14538095238095	442.392127307692
CWC27	166.84709214092143	262.45431428571425	117.68180661764706	119.67962173913045	188.93256923076922	216.47392338709665
KYNU	42.532225	0.0	57.985150000000004	0.0	16.358	17.0886
ATP6AP1	186.99940198675483	596.626078	164.88975213675212	234.182001754386	517.1561615384616	422.5977453488371
TBCE	182.95649209876532	324.51837878787876	197.57773990384612	133.82530222222223	344.5724333333333	201.36810202702705
UMPS	105.04658200000002	198.66115999999997	100.59508979591835	82.60297333333332	6.0027	148.0913175
CRBN	118.76945063291141	153.09439166666667	93.06609908256885	69.48578421052629	118.44031666666667	105.8841344444445
PAX8	0.0	0.0	15.0401	0.0	0.0	0.0
CAP1	146.92491294117636	217.30132105263152	133.0197948148148	150.92789199999999	133.65152500000002	146.01044631578958
USH1G	6.475664705882352	0.0	22.5113625	40.5661	92.2254	61.897273684210525
HYAL4	0.0	0.0	0.0	15.2877	0.0	0.0
AZIN1	100.62349923371652	181.02007368421053	85.3635245283019	81.78452195121947	97.15798333333333	120.06946352941176
TMEM135	91.58123960396046	280.72916153846154	92.45928686868685	97.75836206896552	165.78106666666667	117.46646507936505
RPS6KB2	100.18823961813845	107.60823684210526	76.80269946808512	79.76062711864405	76.18104	106.05867939393936
IP6K1	166.0620187969925	159.3671970588235	130.98193804878053	143.42011884057965	189.5108590909091	175.29698909090916
PSAPL1	11.036654545454544	0.0	12.6188125	16.43704	0.0	0.0
GSS	127.12639820788534	186.92719999999997	139.304741142857	109.87756200000005	125.01780909090907	189.19122985074623
NUDT12	84.20197023809526	85.30008571428571	85.5693911764706	85.09134583333334	102.992175	115.55043636363638
PNKP	40.21389999999999	166.159625	31.82775466666666	37.0944142857143	115.9718	41.48154242424242
NAF1	117.4333995633188	139.31166666666667	81.01701363636363	96.42255555555556	176.50299999999996	125.80738734177216
RBMS3	81.48186026490069	210.23870571428574	102.01369642857145	129.72357843137252	102.43995	97.77581269841271
INTS12	95.56425496183202	171.2265375	85.47184925373134	102.68707307692307	269.46362000000005	123.11441639344261
MUTYH	79.251344	266.7448647058823	87.66053406593404	61.67829629629628	175.72966000000002	88.08396712328765
TMEM161B	149.20430940695286	141.18568787878792	156.06536355555548	136.19402982456143	173.38652352941176	151.27904136125656
UBXN11	53.73381470588237	0.0	51.0641	28.632957142857144	135.2639	89.55425499999998
IGSF21	70.0143961111111	157.8296769230769	56.329943103448265	73.52252142857142	225.01433636363637	156.3028994791666
PRAME	0.0	0.0	0.0	0.0	0.0	0.0
STK38L	110.91297006172833	159.89722272727275	99.39441599999998	95.711125	123.51118333333334	105.93733291139246
KHDRBS1	108.31784635568519	174.8884346153846	94.30938025477703	96.41445882352939	135.3233	113.3277377952756
GPR180	161.3321195652174	192.69595238095238	137.3711540372671	124.44937358490563	198.69178571428574	149.24742556390973
MYCN	95.12183225806452	214.64162857142858	72.3037034482759	119.0828393939394	81.33825	93.98474222222224
ALDH3A2	139.17537142857145	158.79572727272725	192.71789642857144	160.79322857142856	72.67111111111113	149.26203636363638
PNPLA1	10.91849375	0.0	27.614881818181814	11.506866666666667	0.0	32.38824
ASZ1	0.0	0.0	12.0403	132.6216	0.0	0.0
PRODH2	164.5183	0.0	10.3291	0.0	0.0	221.7892
RTN4R	64.7112590551181	62.216435714285716	70.87837611940296	50.17272790697673	167.1332	8.5832
CDR2L	81.81772702702703	65.56259999999999	76.55622187499996	63.965859259259254	18.323	72.86173513513513
PLA2G3	81.7989176470588	109.172	59.956925000000005	131.00515000000001	0.0	29.99345
ADAT1	0.0	0.0	0.0	0.0	0.0	0.0
VIPR1	0.0	35.6345	0.0	0.0	75.10565	116.93933333333332
EDAR	79.17038659793813	180.42279999999997	106.33006666666665	57.811629999999994	18.38605	101.61103333333331
CHMP7	126.19114018058701	144.11347333333333	71.3050298013245	61.843349999999994	57.599875000000004	69.11767209302324
F9	32.68635555555555	5.4867	10.743300000000001	0.0	0.0	6.4214
KAT8	0.0	0.0	0.0	0.0	0.0	0.0
DENND2D	107.32488333333332	0.0	37.95376666666667	32.756	0.0	114.19814000000001
OASL	0.0	5.369350000000001	0.0	0.0	0.0	0.0
SNX8	51.43286153846153	30.0971	66.14892857142857	80.24785	5.5133	74.64673333333333
SLC39A7	96.84929109589035	199.96990714285715	99.22086540880491	100.62085853658537	100.63618888888888	153.2734337662339
SLC25A25	119.20094280078894	77.02540384615385	127.44211719999996	116.23795806451612	135.25458947368418	119.0087724489796
METTL4	121.82611081081076	234.98457894736845	144.98948941798935	136.86450681818175	123.47906923076924	147.31482148760333
ZNF277	125.69211274509799	80.91885714285715	97.86891527777779	81.3799777777778	283.3852	134.0077172413793
DRD2	4.4921	0.0	11.4708	140.3533	0.0	54.765100000000004
SLC38A7	0.0	0.0	0.0	0.0	0.0	0.0
SLC30A6	51.732312849162014	93.16723636363635	58.96574157303369	51.29545666666666	122.14104999999999	49.79807096774191
GABRA2	146.55622028985505	188.53449230769232	98.35317519999995	111.05626923076922	145.4709866666667	169.2762123287672
KRT24	0.0	0.0	0.0	0.0	0.0	0.0
NSUN6	86.90952460317459	143.23418333333333	106.79724411764701	103.57042777777777	45.481512499999994	153.99069722222225
ALG12	110.17311514360318	162.0903315789474	103.18707938144327	89.03192599999998	117.68879999999997	137.8598823170732
CYP1A2	9.10515	0.0	12.2263	0.0	0.0	62.0763
THUMPD2	104.16050885416666	132.4640875	88.18159526315796	90.18100363636363	181.6702318181818	174.26168681818191
FUCA1	100.91063687943254	105.04727777777777	120.0799626168224	74.86395833333334	101.05525000000002	161.152175
LGSN	18.307121428571428	21.1996	46.790820000000004	91.5094	16.358	19.180674999999997
HRH1	46.7127	141.23673076923077	87.4252606060606	73.73711578947369	45.98334	173.35834749999998
NPY5R	82.76951034482762	48.5228	61.957910000000005	46.95863636363637	0.0	59.213075
GPR61	201.96969579831935	230.58894090909095	315.2292809338522	261.1039885245901	196.7748928571429	174.2623953642384
LTV1	196.97572997858666	206.60122499999997	173.49852009132417	155.38047796610164	234.44169999999997	185.29288650306754
ADSS	104.10370316455693	157.13946875000002	82.44511076923078	69.35127096774193	120.17507499999999	100.65429032258064
GABRG1	17.934220000000003	40.522400000000005	62.1927076923077	0.0	38.5928	150.04792500000002
ODC1	103.33273461538464	115.63802499999998	78.18675624999999	223.15955999999997	115.647	71.36968750000003
PNPLA2	44.15468347826087	68.59610666666666	43.12956308724831	32.94375666666668	57.694	45.50024513274336
GABRR3	48.8268	0.0	47.74448	0.0	0.0	238.4304
NADK	130.8813246887966	169.01299285714288	109.0445029411765	86.34263333333332	150.62315555555557	128.59225614973266
COQ6	131.23407290322575	207.05420555555554	125.49521736111105	113.3143677419355	169.63048333333333	136.6240476190476
MMP1	11.3197	0.0	0.0	0.0	0.0	0.0
HHAT	94.8285282352941	367.4763	61.8725	57.430441666666674	0.0	111.22123333333333
GAL3ST4	38.9981	19.00505	29.99348636363636	14.374614285714287	48.7472	54.34517692307691
ZSWIM1	87.08877372881356	131.76228888888892	108.79365333333335	128.70678750000002	88.4168	109.43978906250001
THNSL2	101.25295025906735	271.67275	103.45681999999998	94.50326428571428	154.37786666666665	154.28875555555555
SLC30A10	6.718188888888889	133.3235	0.0	0.0	17.9579	138.03392499999998
TCHP	142.60895935251804	97.98015833333334	116.23168631578945	119.32098536585367	117.8132	150.7962921875
GSR	68.94271561461791	131.06545000000003	56.828917605633826	72.59451351351349	70.3365888888889	85.45207380952385
LAD1	21.9411	0.0	106.83827999999998	95.04607499999999	0.0	25.152175
GDI2	121.13847201017805	209.30479615384618	132.15835423728814	124.95308888888889	234.95072941176468	195.5397974683544
SLC38A1	241.99187156488549	180.66519130434781	228.06944847161574	177.5990545454546	320.78042	231.68203925233655
FUCA2	181.98281186440673	239.0066642857143	153.71367119565224	145.2304	143.06005	122.60050125000006
ZBTB32	45.09504375	0.0	32.507445454545454	96.8381142857143	0.0	46.39848461538462
SPOCK3	185.67149861111108	322.73504999999994	155.86962346368708	140.13882173913046	35.92466	146.5751549019608
IRF4	15.082275	7.4002	4.7599	0.0	0.0	3.4762
LDHD	0.0	0.0	0.0	0.0	0.0	0.0
TRMT11	120.83621157024797	172.36666666666667	107.4379299145299	73.02451379310345	159.93755000000002	152.52040487804874
GTPBP3	47.06739106529211	54.876299999999986	40.76250273972599	34.32543636363636	49.240655555555556	52.74025463917526
SPRYD3	137.7707281250001	168.3011516129032	79.25269515151511	103.81621836734695	131.3917181818182	144.84123410852712
KLHDC10	145.6858783653847	159.50313333333335	158.6294906862745	127.57653061224488	72.7945	166.70150789473678
KCNJ4	0.0	68.14115	0.0	0.0	0.0	33.35606666666666
GFRA1	86.48717881773396	151.31421999999998	144.45847228915673	181.67183600000007	118.146	121.32512790697672
DPH2	111.80154361233483	208.0152727272727	114.46286492537318	197.22462564102563	369.2535666666667	133.34269076923079
MIDN	28.257141333333323	38.383950000000006	31.635830708661423	36.86820833333333	37.780919999999995	37.942408474576254
FBXO9	371.0395434710746	354.39295999999996	443.51596199261934	385.12289154929584	460.814204	349.0736434959351
DNAJA3	0.0	0.0	0.0	0.0	0.0	0.0
TRIM17	33.32796666666667	46.28976	60.560480000000005	0.0	65.82973333333334	97.7029111111111
TMCC3	92.24840000000002	98.5096	64.89147674418604	127.62188095238096	126.95443636363638	173.13360779220767
ZBTB26	52.458141935483866	0.0	39.309099999999994	56.6233	0.0	88.5950909090909
NARS2	103.75420833333332	233.63675999999995	103.65826865671639	90.20249310344828	209.26886	116.06305217391298
LSM14A	110.03210838709671	124.29410869565218	115.31498467153286	115.13684285714287	69.27774444444445	129.65272109374996
POU2F2	78.1436066666667	84.0185	57.86454623655912	67.71031666666667	33.0795	75.85771578947367
FKBP4	144.68880122549032	189.02125555555557	158.96967786885236	120.40706851851847	202.99132222222224	133.9668585714286
LANCL2	106.47663509433956	194.6499666666667	116.6087240384615	128.3288088888889	61.40025000000001	123.28500941176473
LAG3	71.4502125	0.0	50.572245833333334	66.39693333333334	69.8263	53.35639047619047
CHRNB3	0.0	0.0	0.0	0.0	0.0	0.0
SLC38A5	51.91971428571429	57.965975	19.317673684210526	21.90218333333333	0.0	39.355852631578955
SLC2A7	0.0	0.0	51.2362	0.0	0.0	0.0
RNMT	279.97119481216464	280.55708918918924	287.0399007999998	245.29100588235295	379.37630454545456	360.0166679324895
SOX4	58.199667326732644	213.16768095238098	67.99294347826088	88.32389411764706	206.001075	280.5182649789029
IRF7	50.0661	169.5236	26.702099999999998	79.9463	0.0	22.4634
TMX3	134.9354268558951	225.49111499999995	134.6830710784314	129.50383387096772	112.38474	137.01463430232562
ANGPTL6	84.65471842105264	103.2218	54.44413913043478	102.8865111111111	132.01476	76.47032258064516
SLC35F4	149.84962000000002	189.31415	0.0	0.0	150.24176666666668	118.76149512195128
TRIM21	128.1327	0.0	149.59276153846156	121.76063333333332	0.0	81.68435714285715
PPARD	40.548658793969835	50.645525000000006	34.65507032967033	30.878449999999994	49.6971	39.61307619047619
EEF1G	52.69322549999999	76.38828695652174	51.389690425531946	54.37091153846154	112.91365	64.66515882352944
ZNF672	48.58908691099476	91.58409166666667	56.69401489361703	66.99936153846154	15.025	43.319006779661024
IFRD1	72.83155079365078	189.81493333333333	66.16101206896552	67.073388	45.0194	110.70184210526315
GIPR	10.795542857142857	0.0	5.1136	0.0	0.0	27.883866666666663
BAG4	108.03106479400746	237.43682222222222	115.9484575757576	93.86033636363635	172.949625	175.06219901960785
FDXR	69.88022150000003	102.06075	92.4455008264463	58.79487575757576	86.72650909090909	100.85671860465118
BMP7	18.190382608695653	167.75776956521742	202.97408130081297	123.94089444444447	191.6608	16.34463333333333
PACSIN1	106.49467939698496	174.02917142857146	70.54832191780818	62.345052941176455	48.18023333333334	115.62431428571435
MINA	0.0	0.0	0.0	0.0	0.0	0.0
PDE7A	118.16798509316762	126.30508125	67.29494803921571	105.88835833333336	91.12213333333335	111.26484556962023
AP2M1	394.4816887438824	262.3244936170213	264.5420191011234	370.2406188405795	229.78489411764707	226.27982266666666
MKNK1	103.6805445901639	249.40683333333334	97.72829130434776	75.60223541666669	136.34401874999998	153.93611835443036
SAMM50	241.31503308823528	151.32964230769235	219.75702307692296	192.3362609375	128.98494375	223.459589903846
MFSD11	120.40493737373737	206.66007368421054	106.33996137931035	94.18443809523808	49.2712	100.27223760683768
PLD4	14.5436	0.0	7.13335	0.0	0.0	6.968
CES2	0.0	0.0	0.0	0.0	0.0	0.0
BFAR	0.0	0.0	0.0	0.0	0.0	0.0
BECN1	71.95469794520548	75.29322499999999	55.130182608695655	60.10051666666667	121.33098333333334	103.89038125000003
DCAF12	93.51676712962963	96.903775	102.66767168141592	87.66015333333334	38.31036	112.05108749999995
SH3BP2	22.5498	0.0	4.8622	43.95445	0.0	278.21659999999997
FLAD1	123.84212045454547	163.217472	99.252187978142	120.22677407407403	104.39372857142857	121.490175
TBC1D10C	17.796266666666664	3.6831	7.8445	50.51433333333333	16.358	4.6878
KRT16	38.4152	0.0	5.5324	0.0	65.4322	0.0
CASP2	66.18841935483871	0.0	57.43419230769231	75.54736666666666	50.045249999999996	86.9766875
HS3ST4	0.0	0.0	0.0	0.0	0.0	0.0
LILRB5	0.0	0.0	0.0	0.0	0.0	0.0
FOXF2	129.7759	0.0	24.09285	0.0	0.0	0.0
MFSD5	103.50995742574256	141.23958333333334	123.86018	78.747025	166.45252499999998	114.26718055555557
SRMS	6.2374	113.0646	0.0	0.0	30.0474	71.9300142857143
LRRC6	109.912687254902	220.78557777777777	104.34033064516129	42.816909090909085	51.8322	117.79737916666669
TUBB1	57.31196274509802	65.9983	60.53115263157894	67.0897	20.645200000000003	80.35720588235294
SCARA5	0.0	0.0	97.5428	0.0	0.0	25.87695
HDAC3	195.1412954446853	167.02850869565216	177.30596310679616	142.19931842105262	281.87264	171.9137136986301
CSTF1	85.45772459016393	50.8693	71.66213142857143	66.91691428571428	0.0	99.02224210526316
CORO6	1265.759219806763	490.12419583333326	1025.7237920000007	781.2554493150686	492.30584347826107	485.577265517241
ENTPD8	4.3296	0.0	40.2716	0.0	16.358	35.7839
CRLF3	109.40501222222221	113.31178	89.91276727272727	84.69350882352943	43.735	142.195558
TEAD2	54.80929999999999	0.0	5.026	0.0	0.0	0.0
OSGIN1	0.0	0.0	0.0	0.0	0.0	0.0
TEAD3	74.87405	0.0	15.4395	16.4783	0.0	75.81715714285714
TBX19	37.1701	0.0	0.0	0.0	49.0741	16.307775
SS18	66.7917953488372	42.26443333333333	64.65577647058825	75.91347368421053	29.61995	120.86256944444443
POLM	72.03827368421052	308.556	102.46755	50.79452	0.0	104.45365000000001
PBX3	78.18366857142857	169.66103333333334	111.62086666666667	46.44837999999999	158.98284374999997	170.59653580246916
TOM1L1	51.838972519083974	57.970299999999995	67.09616346153847	52.324688888888886	11.353675	35.203700000000005
POLD3	123.38495424836594	88.93381818181818	87.22785714285715	63.750107692307694	211.691	130.7041319148936
AMZ1	100.96217773851595	135.3412933333333	118.9461677419355	94.50678048780486	125.39293333333332	143.8220380952381
CFLAR	64.97896086956523	36.53752	74.98134736842107	52.56608333333333	20.691966666666666	66.11179600000001
TFAP2C	0.0	84.7985	187.1658	0.0	16.358	90.2067
CADM1	169.06248306997747	244.6087375	120.10143209876546	137.29101754385968	238.06702	359.3037433734943
ETNK1	141.20151037735846	191.1386200000001	83.2730054054054	97.66973023255815	138.97037	112.85225294117652
SMAD3	121.7145546558705	246.6488	130.24184531250003	129.58403333333334	213.87204210526315	156.61027463768116
