logFC	logCPM	PValue
Arid2	0.275670534964174	6.03321177067497	0.215060068849066
Mylk	-2.04227174785151	5.94455344202303	0.00589095821483687
Phip	-0.154235696291957	8.04735874337552	0.580702506631357
Zfml	-0.178544673236611	7.80894550069389	0.459168623857533
Rai1	-0.417712670069102	6.03583224959088	0.115925588546777
Dock1	-1.6593154732465	3.68456145696723	0.346485571727933
Sipa1l1	-0.585294550788365	6.90725898793753	0.191043394719243
Brwd3	-1.55591104953003	6.19343242344242	1.060174793162e-09
Kif1b	0.251561264472514	8.26571180155307	0.46151660406557
Myo5b	-1.08424159740092	4.85885099044932	0.238278050827806
Sbf1	-0.242497656328542	5.82067010090764	0.285073329521558
Lct	-0.718284460098712	3.43687540603184	0.779231994504418
Arfgef2	-1.17560408721695	6.38846119033706	2.15425175081441e-08
Nynrin	-0.761175546823836	5.30740274216336	0.471605399995267
Col5a1	-0.39753053031789	5.28886110708255	0.58144164131801
Pcsk5	0.499585773190548	4.39857904274983	0.687701697471298
Etl4	-1.07703032152967	6.39317321135583	0.0563924609121915
Thada	-0.471320496267415	5.71564485065953	0.190036019622106
Myh15	-3.26972183081868	5.42950091528597	0.00439414049149989
Ccdc88a	-0.978380327603793	8.37477895238615	0.000167105582321723
Lamb1	-1.70036675029829	5.76527530444298	0.0096477201710598
Casp8ap2	-1.75737423542427	7.08383046294772	1.66343051521589e-12
Alpk2	-0.706328200016652	5.03510135849054	0.530301566692691
Scn4a	0.340206744179585	1.67102760748723	0.872435038944583
Nup210	-1.26607735430171	5.77048558893726	1.54016741826408e-07
Obsl1	-1.8138989002554	5.87067056613829	2.57048752038283e-17
Gbf1	0.443026433460718	6.58258844551701	0.0492273775349888
Itgb4	-3.38826651743713	4.77948606493661	5.56546983040858e-06
Col11a1	-1.8904534401479	6.48298286814179	0.0185079615939666
Plxna3	-0.538223649379535	5.85679682745982	0.130170993743993
Nalcn	0.736243730521371	6.97069756242651	0.00114076125984493
Ak9	-2.71440123941912	4.29692445239608	0.0459425148042327
Ank1	-1.24796014133453	5.43564090373183	0.0242591501546042
Ltbp2	-4.10747289486207	5.01373597018166	3.59183766834771e-08
Pdcd11	-1.58035776873576	5.91266164459753	1.51336638855134e-10
Adamts20	-1.05245244127731	5.84009088719218	0.31236394850151
Fer1l6	1.42749538718996	3.32923237404137	0.164527670750073
Supt6	0.401121604520077	6.17612689277358	0.0805533867037775
Lama4	-1.65703384657899	5.93762182271067	0.0724051158173238
Exph5	-0.949399426271052	6.14898755935069	0.206410833102003
Rbbp6	10.3452182709123	6.00512173419582	7.14701111946234e-85
Ubr2	-0.890415098506151	6.66464859250627	3.41701859980953e-06
Kif13b	-1.23206974391034	6.07961520055155	4.6089282981116e-06
Tanc1	0.167171284836438	6.85983864226989	0.80563646392615
Kdm3b	-0.343646679885307	6.02411962353637	0.138246919626334
Nup98	-1.2447483971269	5.78558852997576	6.38185886351544e-05
Ticrr	-3.7207287138358	2.17202291000706	0.051851826465463
Ltbp1	-1.89159825611533	5.39794040753627	0.0152378594261401
Adamtsl1	-0.606592259897031	5.87282499629005	0.232799946185295
Myo16	-1.08704621833933	5.40487549536295	0.0230206253927977
Tet3	-0.202001472083232	5.79270910789029	0.496790475626844
Plxnb2	-0.468064299008231	5.84797908202299	0.0737400920041464
Col27a1	-3.41353434947165	5.17827440322066	0.0458125336011193
Setd1b	-1.01295270502989	5.33101236476147	0.00151371377532359
Sipa1l3	0.0800669790123656	4.76304678857609	0.846586372871797
Col14a1	-1.20041237893569	4.89628680365983	0.232265743870855
Ift172	-0.49277516520376	6.1612815729324	0.0122276716547453
Map2	-0.629330101575385	8.71708582891524	0.0269445516724159
Ubr1	0.160116759994305	7.04328510640519	0.521861097443063
Nup188	-1.39419650532007	5.45840250522355	3.50459044744001e-07
Itsn1	-0.769132601718306	7.40174335855467	0.0153960250237011
Tjp1	-1.30778157798545	6.06135778216061	7.88319932426463e-06
Trpm3	0.198413021928739	6.13335982057327	0.668090259998368
Mon2	-0.233459209823993	6.1404402352618	0.317334919774277
Akap11	0.901010992226881	7.76719833090833	9.28981619593189e-05
Zfp646	7.94573027021438	3.6865728084131	2.48986918805038e-14
Kif13a	-0.60999428859155	5.86186506798101	0.073105475075938
Marf1	8.43825404349405	4.14644448911326	1.71976330202434e-16
Cdc42bpb	-1.54492690308247	5.09901349505509	0.000103276789458101
Wnk3	-0.0332493507180899	6.12740718880459	0.92447312148545
Casz1	1.06940987326364	4.08066880800635	0.039301645907735
Lamb2	-3.30444384294067	4.90617401925148	0.000224838579009864
Cltc	1.800369380993	8.93182944622301	1.29663303835437e-09
Focad	-1.23538626664395	6.77379569885175	3.77217155676641e-05
Cdc42bpa	-0.804477798915336	8.06347937764743	0.0304973065637819
Chd1	-1.56570537736706	6.20755259998478	4.27401103967256e-14
Kif26a	-2.42855891818423	4.64032593821968	0.00129892447160302
Peak1	0.847826247354104	6.88046181760702	0.112833135224259
Trip11	-0.329688161211175	7.06996990255777	0.166620718580248
Sis	-2.29653839087356	3.78986850593055	0.288624897306211
Rictor	0.561908648518103	7.47831542964787	0.00157704565340432
Nrxn2	-0.643070867502981	5.91352325377268	0.0135938236739152
Kdm5a	-0.9974531296761	7.18764561110243	2.56849750046559e-05
Fndc1	-0.763124868488774	4.34000681878377	0.662154964896022
Spef2	-4.69765218578308	4.80787475075962	2.83515096528076e-05
Camta1	0.520751371330273	7.90188378856702	0.134084777389829
Pappa2	-3.21582187742392	4.90695252919135	0.000978615688121404
Rims1	-1.78088468080089	6.38910714190737	1.30648145887834e-05
Shank3	-1.66740020891914	6.25120141810483	4.57016822602254e-05
D430041D05Rik	-1.03597360156367	6.66783665904384	0.171503503183472
Unc13a	-0.796772331610843	6.84483216401441	0.00693217065700147
Myo5c	0.0483152822857915	5.27110043657234	0.921851384125752
Ltn1	-0.14417025431092	6.83434967399852	0.496639574053301
Qser1	-0.907031583489907	5.97471594541607	6.14580929529628e-07
Bcor	-0.565196820822845	5.47903485101157	0.119272736769516
Nrap	0.464108921094358	3.56889599281106	0.778151414150519
Kif1a	0.918526083449368	9.09820566096222	0.00336290422816188
Smarca4	-0.09926813630139	7.48623783322938	0.631244431791578
Kif20b	-1.56699418737757	5.95243206503823	0.012234940473068
Mast2	-0.540670420077591	6.42127207281274	0.0299834719302722
Tnrc6c	-1.30345864998467	6.64279048094662	2.72008324666392e-07
Itsn2	-1.59391357912739	7.18514159815296	9.04186161435698e-08
Tns1	-2.44730353054773	5.16449916135708	0.0776696578234498
Abca3	9.03708267717791	4.72158658443296	3.32818358988221e-24
Thsd7a	1.55684997375595	7.34776545949512	0.0129352760615348
Xrn1	-0.695115055883647	6.77992555643407	2.69410148437925e-06
Strc	-1.73420676641315	4.84216208110491	0.000225234588387857
Kidins220	0.371971293445071	8.00707775155163	0.154817561291756
Bcorl1	-0.683536062442675	4.75271596419291	0.115096835438522
Nlrc5	7.89994141127028	3.65459135030341	0.000342970167588438
Pbrm1	0.376148303815357	7.22482663637061	0.0327037513060802
Prdm2	-1.62360902779778	6.41887150112223	8.50260959990177e-17
Polr1a	-0.733492301094761	6.06634709106436	0.00043659504343465
Shprh	-0.16717691503299	6.86673206651235	0.552647090886552
Lrp6	-0.571281483202606	5.70676862615503	0.0365121868711894
Scn11a	-1.90062987053607	2.26406938545173	0.112502584001055
Pik3c2a	-0.0427850844689362	6.21316831656054	0.85920300108022
Cdk5rap2	-2.78963901747293	5.96175787725733	1.7298523791535e-25
Adamtsl3	-2.06158853571103	5.9671016213287	0.000184730455766774
Kif21a	-0.839335055679908	8.6622173175107	0.0034371169929548
Phlpp1	0.208706446300965	5.62501419613941	0.502482034269288
Sipa1l2	-2.11906085605126	7.1425353290096	6.05667995966533e-05
Tiam2	-0.248395436933549	5.10804601929619	0.647662834610074
Iqgap1	-0.863350223711649	6.28002811207412	6.1595835840865e-05
N4bp2	-1.79844466598829	6.54822434654761	3.09828579044837e-11
Lrp5	0.668017878563745	4.09230169938031	0.694664497000179
Prex1	-1.37457124535891	5.02067357448476	0.0551515221151203
Als2	-0.952577134016279	6.0413123280729	0.000154481954941688
Mia3	0.329253260636309	7.11773571034447	0.0848959908472708
Col4a5	-1.55349393838823	4.89789664595625	0.342624215439175
Pik3c2b	-0.655168719069372	4.8063696416773	0.0721490208405316
Thoc2	0.172102179972087	7.58401953539772	0.416902561713534
Ppl	6.49129425472439	2.42791247171047	0.00107716677389379
Setd1a	7.81119539005329	3.56211343490968	2.70119972091972e-13
Ltbp4	-0.801269048050426	5.36889284098464	0.0507397681500697
Zc3h13	-1.50590838828679	8.08501274669371	1.22390403167662e-08
Depdc5	0.0362591770341092	6.01126832300648	0.910685118530245
Plch1	-0.0128864088342728	5.78460817527689	0.991575567688967
Arap2	0.567429186250891	7.00508205006762	0.26182605360194
Eif2ak4	-1.04091593544066	6.22359014997537	4.11287918545105e-08
Col5a3	-0.715483454263855	5.07197814978018	0.648776278253351
Abca5	-1.31860268442785	7.38741900076955	0.000318835429755747
Ddx60	-2.62378155299129	4.40916320977986	0.0743237040998407
Cul7	-1.11820267327693	5.80519569595729	0.000549378335112725
Tsc2	9.82283474250781	5.48842799367069	4.03304609787381e-53
Lamc1	-0.670571197365261	5.11371445484182	0.136047274060964
Top2b	0.462919851348462	6.86991889568197	0.00495196640574445
Col11a2	-2.19894510161882	5.38039492217124	0.0001412013808331
Hecw1	1.46569115457857	6.77556437920115	0.0108104659577702
Col4a1	-1.10754381013491	5.6903426790404	0.000885101018639795
Usp54	-0.404611640102142	5.86198085257214	0.152713576764554
Usp32	0.721846207536861	6.95149581151186	0.00993993835711794
Atad5	-1.26267639799026	6.12540547583964	2.4922442301065e-06
Ankrd31	-1.0137619017589	6.11273850706822	0.0791618714864032
Setbp1	-1.2000548444093	6.04335152738626	2.6241014005435e-05
Smarca2	1.33402339272705	7.38001520597276	2.55751447111742e-08
Dnmt1	-1.08377475436073	6.67554861524473	1.57914654653693e-08
Kif21b	-1.56820145064502	6.314974020991	4.61566333197758e-14
Cttnbp2	0.251167387807308	7.74404462165977	0.458299780968812
Nckap5	-0.669442255197639	4.96245608204462	0.545023673745739
Alk	-2.94523576304555	5.94413579732906	0.000129489521756329
Pappa	-0.999768123210302	5.66714644926687	0.087951621173541
Myom1	-0.882954719840132	5.11076408271985	0.255198065814055
Ly75	-2.32801237892299	5.54471140383048	0.0197377639985542
Arhgef28	-1.40192606965425	5.60367936365687	0.24139577475199
Rere	-0.319230966168435	6.82230368870166	0.169166493005056
Kdm6b	-0.775071448775881	4.72603090963643	0.0317021674721875
Zfp142	-0.910327267384418	6.02216160610646	1.74374366581832e-05
Tiam1	0.163870890559345	6.20481757789957	0.797090729296945
Dip2b	0.240127637018021	6.71701995090333	0.232153348040612
Prex2	-1.01347735565181	5.15450522916152	0.282119179961092
Flg2	-6.47111735625998	4.91994308436435	2.22988357763417e-05
Tnks1bp1	-1.44728829485155	5.11193761572011	2.33948709097086e-06
Robo1	-1.07893595612901	6.01886704733245	0.0455313253728292
Ahdc1	-1.41003886753971	4.90277854999085	4.50045379993717e-05
Zmym4	-0.342248771060954	6.30468873879874	0.0922586974760099
Med1	-0.790477646016101	6.23967126650181	7.11252022765438e-05
Rreb1	2.7215768615216	5.4698808342279	2.24810025006243e-05
Hecw2	0.0490214448510365	6.02277428103881	0.929144330025026
Adamts7	-2.60430681701562	3.61675898087713	0.0400749488558503
Madd	0.0858984839848683	7.32386246148784	0.722284626889652
Trpm1	-0.420788640495602	4.35697560584729	0.749940437186885
Thsd7b	-1.22131953640634	5.90972652321604	0.0741302840643001
Col4a2	-1.19166916810208	6.40308317662898	3.59447095832413e-05
Slit2	-0.43850959404533	5.79984433925748	0.605252042188522
Ptpn23	-1.31681074056782	6.01588558361657	3.66051030967473e-09
Ino80	-1.39147268754226	5.98086151276444	9.51302428206697e-05
Gcc2	0.434099001297812	7.72722947197466	0.0917909311528417
Gli3	-2.23461409968462	3.55638549390947	0.180865146176426
Col24a1	-2.11273470332002	5.08743784900596	0.0991322054900225
Hc	-3.23193287218192	3.88738445753486	0.0648581990702123
Cep152	-1.60132686786352	6.43490823068637	0.000848170647617555
Kdm5c	-0.418088103878777	6.00439231575709	0.0555062109965748
Map3k4	-0.814513133313759	6.04663918008546	0.00339025944269907
Rb1cc1	0.0883619736245771	7.49024450513096	0.685998350922165
Kdm5b	-0.276926172457698	6.34674542271793	0.081620763077734
Bai3	10.3651868602364	6.01981876283208	7.41356112370536e-22
Plxnc1	-0.495847149484063	6.28813468713408	0.292212209924603
Abcc9	-5.38263843173173	3.07677183206744	0.0119009862698982
Neurl4	-0.739492769426638	5.89425557614695	0.00645947156498549
Adgb	0.851756445067229	3.78624253716434	0.59170118963388
Rapgef6	0.493238177327049	6.35702141456657	0.118127068375148
Lrrc7	-0.976980192980371	7.94538077305897	0.103986459796041
Col4a4	-5.27896564572781	6.60573283936622	0.000141393061692374
Col4a6	-1.12072445785652	3.44423687253918	0.399099881436117
Eif4g1	0.696169943797763	6.59640947208747	0.003345515422086
Parp14	0.688731234158989	5.3484282913001	0.65111479469179
Nfat5	9.56981410891621	5.23911850023525	1.35633058696424e-34
Iqgap3	-0.195009340978726	3.28246760307236	0.929847379293886
Nhs	-0.961637717011575	5.76950847947582	0.171268541765256
Akap12	-2.26993436625176	7.05151220709612	2.72529447634688e-11
Mast1	-1.10323944235611	7.07542258488485	0.000185464793612262
Slit1	-0.429047450945815	5.31080394221321	0.539089480169134
Nrxn3	1.50067793612388	9.01088793963163	0.00386924830769339
Mroh1	-1.02656261238273	6.33830374767122	0.022153067365177
Abcc8	-2.06035464525979	6.9037498234384	1.17398531269788e-06
Cc2d2a	-1.30606451936361	6.47085587379707	1.81096429937231e-10
Dip2c	-0.550238662605893	6.18466447462334	0.0141301553339228
Rnf17	1.27472263822139	5.39623301623323	0.0335144254895368
Tubgcp6	-1.62809183649977	5.99625520132363	4.85709238960634e-13
Siglec1	-2.46107803917468	4.17125846506157	0.112417155941184
Sphkap	0.288057384907645	7.73088611699598	0.817219053715612
Synj1	1.66129426403246	7.95014247121138	7.50572269368051e-11
Abca8b	1.42628259370873	4.98677878184871	0.127240141974216
Clasp1	-0.0146784726597332	6.73629994973102	0.968204934214749
Adamts12	-6.67732984987666	3.78251133113034	0.00290176220777006
Topaz1	-1.35245236986779	2.23325805684815	0.613876775113904
Baz1a	-5.1931015084136	5.63826656977584	1.38878720827868e-31
Grin2b	2.67177270891602	8.65785111548435	7.00448952577517e-07
Naca	1.82517721975122	7.87494885264584	9.92233736260872e-27
Col16a1	-2.06625531268939	6.22224154643825	0.000192755289369727
Arhgap35	-0.0693155729692766	6.67441548033171	0.805091937351992
Kif14	-4.38502895046324	5.7562887384311	1.74547090178081e-05
Iqsec2	-0.583151001281222	5.08033601556976	0.13904237915755
Eif4g3	-0.215324922712965	7.58699770958242	0.400559765635994
Abca9	-3.73605929882963	6.24377956677779	5.64262504520465e-07
Camsap1	0.260204099803562	6.42946966884478	0.217415766055104
Myo3a	-5.52078168495066	3.8550927799074	0.0142136332602423
C3	-0.71650673297783	5.38243012613284	0.440231504454906
Arhgef12	-0.65158991798101	6.40853777401483	0.00416299790161225
Arhgap5	1.00733243540461	7.87987078841818	0.00107327592290143
Mrc2	-0.775586314828498	5.33655514833638	0.133657935647304
Dip2a	-2.10214259766341	6.72660052307968	1.38822358844032e-15
Slit3	-2.12109894420198	5.01231572121221	0.0285325984575039
Nrxn1	1.49575354728761	9.85772630427096	0.0167312079759811
Agl	-1.67094253413643	6.35433013964083	6.16035811781303e-13
Bcl9l	-0.255752062530198	4.68486203005798	0.525810878777765
Camsap2	-0.148259620786414	6.77984370336924	0.564394555187372
Uggt1	1.2258415722925	6.27804529462187	1.64090735696602e-07
Zfp608	-0.64287025568093	6.27234762110568	0.102680614378794
Ankrd26	-2.02042648099482	7.77424049130897	3.14010085734737e-17
Top2a	0.0654474170691055	3.01136091695777	0.98252628172369
Aqr	-0.383189711829548	6.48487024948555	0.0311711900530993
Cdk13	-1.97765980544684	6.15759311767843	1.27540814965625e-16
Wdr7	1.22929361382518	7.17099211726461	7.11606827356408e-08
Lmo7	-0.0263417144003546	6.28511539442298	0.943834765579717
Abca6	-1.219934698341	5.75190048130068	0.0174192228639411
Cep170b	1.02341470387256	6.04593015836753	3.47108192368749e-06
Ttc37	-2.29399659214445	7.20124990979879	1.19314411931363e-16
Disp1	-1.04105032620918	5.23904645432708	0.0965882090240992
Col22a1	-0.68034580108833	4.11365769987045	0.691795083595921
Gli2	-4.86304186509965	3.91277000413953	0.0726431134175856
Col4a3	-2.78546973007948	6.34584096342898	0.0242878136918491
Ralgapb	0.855683835922526	6.02534420601619	0.000315012853106143
Tulp4	-0.735985886572571	6.47847434856459	0.000899360791774514
Iqgap2	-1.45231374428088	6.30298255298271	0.281633642769418
Rapgef2	-1.57886990811203	6.30221648485214	2.16490740305156e-13
Col5a2	-7.20755527226761	5.0689096488129	7.00303936505914e-15
Pprc1	-0.795859893423025	5.59189785755448	0.102173625179169
Frmpd1	-1.98488710972904	5.6308829989322	0.0120804719418963
Topbp1	-1.68371406344276	6.42393338343028	1.30947954560166e-13
Fam135a	-0.463291364404741	6.38647992370282	0.037841791984256
Med14	0.727701252561529	6.11803418067813	0.00172530275158409
Ptprt	-0.373247156336694	6.67765305225094	0.577944565721816
Dnmbp	-1.7686244516694	6.05765739000339	1.39779031978097e-12
Ncoa2	0.388739511566304	6.5395180423577	0.12530095139797
Ptprm	0.783490331831623	6.78110604862252	0.00273478230023235
Abcc1	8.66169998224479	4.36046267576273	8.59043905784241e-17
Gpatch8	-1.01700202742033	8.02081160951357	0.000548294413843908
Cps1	-5.01779771168144	1.73791824820564	0.142297596050959
Cux1	0.162147028866202	6.76343271166125	0.476578692212105
Mbd5	-0.40194112359548	6.26189037533026	0.162346226216297
Col2a1	-2.23303494724907	5.56541698930372	0.11341938004431
Mroh2b	-0.0681586264620271	1.02472957068838	1
Plekhh2	-1.92449951482446	6.02685935617725	2.26144589505069e-11
Arap3	-4.52244322046904	5.4557045193202	3.78974579219643e-05
Samd9l	0.212491047814503	4.51069743783752	0.929725965083015
Cep170	-0.523040628142142	7.26104431418373	0.00994543975515935
Map3k1	-1.87658984319949	5.37561781755556	0.000652676550625248
Baz1b	-0.948874799651613	7.06112951433245	1.2795567111205e-06
Mrc1	-3.81148988142741	3.69441004618608	0.0689031577137571
Cdc42bpg	-0.587808863129705	3.50863542968051	0.777746439481363
Gapvd1	0.108632576902648	6.85798212321855	0.589433673556913
Gemin5	-0.0912820828146427	5.9174559169559	0.742421430164619
Rusc2	-0.856172050656861	6.5946935684475	1.05662474766697e-05
Lphn3	10.2734219405145	5.93248925554246	4.72697184137256e-40
Pds5b	1.09819919862879	6.80891497889735	7.80665834383893e-05
Kcp	0.773698989719904	3.96326692543062	0.341629925689003
Dlc1	-0.6238893594396	5.70983751101345	0.151804532424032
Ptprk	-0.591586115690954	5.7721539742081	0.675293697466459
Duox2	1.84117284929164	2.07620787970678	0.364118391383068
Lamc3	-5.43258769864673	4.89730211801178	0.000665493741371659
