	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
SIAH2	141.5844	60.3524	45.927	32.0019	54.5138	63.0961	62.6791	79.9109	44.7544	78.5822	80.539	56.093999999999994	49.3131	51.387	91.7234	69.6908	36.9586	51.8001	49.6795	49.3921	57.9299	60.3191	0.0	18.5747	73.0693	59.1849	0.0	57.4869	64.9957	82.7599	65.5586	83.0656	45.8554	74.0534	77.881	28.7008	141.8276	37.4285	57.093	33.7575	90.8803	40.411	59.3899	46.1571	80.5054	114.2151	76.0886	28.25	61.5099	84.7182	61.7675	45.0055	49.583999999999996	21.4699	50.5664	84.1894	73.221	56.5484	37.3071	11.8923	41.9737	42.9969	65.3808	46.585	47.9214	49.9776	77.6738	55.6711	45.5789	56.218999999999994	73.2425	53.8394	51.8131	51.0101	35.3966	68.3398	57.8184	38.9586	45.9857	43.8163	57.9663	52.5581	42.0597	39.5729	7.7026	1.4584	94.9164	51.8351	58.8992	67.0588	61.1034	9.5033	29.8254	56.7554	90.8744	43.1862	46.8427	25.0162	50.4377	116.6374	0.0	14.47	73.2956	53.5005	56.0131	70.6754	87.1704	76.2226	70.471	24.4212	41.3329	36.1414	55.887	44.0742	55.3029	0.0	64.5408	46.2175	53.5918	68.8577	51.4475	49.4433	48.7849	0.0	66.329	66.9987	65.3863	38.0552	26.6839	67.5481
SIVA1	72.0042	43.6769	64.1968	64.9939	42.0472	55.3837	47.3163	57.4016	50.6034	81.7434	47.2006	52.6869	58.173	54.1176	51.4187	79.1665	39.4916	64.80199999999999	45.2488	57.2593	49.4351	45.6685	85.9792	67.6571	47.0705	53.802	28.3496	55.2424	50.2379	53.0674	45.6751	51.9064	42.1837	67.8005	61.2161	66.1147	65.2772	46.7779	49.9308	24.6735	54.8814	34.4222	60.5687	43.0542	60.4811	49.5243	52.4962	43.9786	50.3491	62.73	53.7723	62.3491	49.022	10.347000000000001	62.4943	90.3219	62.2119	63.9034	59.2132	39.6042	44.492	52.2914	71.7559	28.0973	48.4615	70.0308	87.0148	42.7132	53.9752	59.2213	54.5823	52.3716	51.5768	53.3388	38.6488	49.7939	47.2707	51.3374	52.9999	53.2729	54.2286	52.1424	56.5739	41.2269	57.7424	57.5434	73.3121	45.5442	63.2304	98.194	116.6646	55.5378	54.6083	49.7448	84.7031	53.1702	58.9744	8.4073	44.567	142.3742	39.6632	223.6813	73.6606	40.865	66.4059	64.4262	69.3684	63.9129	70.3524	128.4152	50.2589	92.9648	62.8618	57.3191	47.5633	71.2384	51.9938	101.4631	59.5151	57.213	46.7691	51.7586	50.1703	53.248000000000005	52.7676	51.4433	78.3311	39.5617	48.2486	51.3887
SKP1	413.6448	285.2896	195.4396	242.9038	256.0305	304.0377	281.4188	207.9629	302.4535	258.3789	244.7737	509.3829	192.7201	193.5306	163.5376	338.1391	219.013	262.1399	171.7547	437.6558	389.9963	521.9552	178.1449	267.5348	249.3856	279.9344	46.7812	347.6913	278.658	193.8249	492.5887	278.0089	234.1166	263.3299	284.0017	361.0692	294.0402	496.0017	229.4447	208.6602	151.6494	210.1738	226.215	286.3091	253.6617	256.2974	277.7796	416.7981	237.0267	251.8686	263.74	303.8342	281.2728	184.1097	297.1507	205.332	235.5437	251.0151	278.6311	413.9551	380.2686	452.5016	337.534	229.2909	213.1657	257.6294	157.7017	336.1679	217.9764	352.3011	393.0823	267.6617	258.8864	197.9801	231.1258	254.8883	235.899	183.5511	363.2004	225.1603	233.1271	257.9811	188.9654	305.9912	337.0593	215.202	373.5935	345.7069	260.1855	140.632	267.6824	264.6025	275.6848	310.0384	251.0438	215.6726	210.1004	172.9863	241.4205	223.8846	256.498	347.7683	214.3549	207.4726	230.4023	304.2314	278.9132	365.8748	222.6622	25.0441	146.1572	251.9938	279.8144	319.1231	252.2034	173.4615	256.5055	158.6559	253.08900000000003	295.0497	278.053	258.8617	284.3475	281.5913	283.8121	203.4252	360.7625	248.3389	511.895	320.3891
SKP2	43.7252	60.8049	41.3145	44.5516	62.1592	50.4892	50.2489	31.336	57.45	49.2354	74.1768	42.5226	51.855	51.9158	64.6825	59.6591	17.3569	49.4713	54.2811	4.6879	49.3725	42.3089	278.8676	47.2161	59.9293	56.1083	564.0417	51.0797	33.6315	23.3833	55.3532	62.3199	47.2635	49.9316	48.7265	20.4828	61.68899999999999	50.8858	47.9544	67.6931	55.2259	35.2765	49.5232	48.1123	61.8234	64.3999	53.205	58.4077	54.5269	16.1771	54.4292	45.5172	50.1679	53.1735	52.8629	138.7172	55.0776	79.4912	1.7493	10.8041	54.731	36.0901	30.1789	52.4609	41.5968	53.5546	87.2136	78.4374	40.303000000000004	61.6719	40.6057	59.1454	53.3042	50.2284	33.8888	48.3513	41.3744	47.4046	76.858	53.5783	62.501000000000005	52.7832	109.6871	43.4638	23.0106	40.8747	65.7817	54.4461	40.6939	79.9644	7.5084	55.7555	47.5245	54.5078	39.9884	48.0058	55.4748	73.5672	37.2579	22.6292	3.9035	0.1838	48.2188	52.2828	31.0654	91.9698	85.3763	38.2953	63.1406	163.6864	56.4824	38.3113	66.2444	64.5892	93.0398	128.5191	90.5267	34.2247	47.4096	37.3961	50.2029	45.7748	59.6283	16.878	64.8257	27.8793	14.4536	16.9891	18.5957	94.3563
SMURF1	30.8824	46.9	46.7761	72.04	41.9179	43.912	56.29600000000001	37.3128	35.7732	24.346	65.3006	37.8015	49.8462	46.2729	51.1579	24.416	30.3798	66.008	46.8056	35.3009	40.5177	39.6487	90.2791	24.733	46.7688	33.7518	0.7742	38.9067	39.9869	39.6771	39.5935	33.4675	27.9838	57.1593	44.6988	117.3501	38.1476	40.9006	37.5601	24.7491	41.372	25.7369	41.5664	56.0175	57.2395	66.3506	51.7034	29.5301	40.4297	34.8784	36.4831	49.2317	34.6765	37.9868	45.2151	38.3575	33.6164	47.415	39.8451	27.574	31.0239	24.1277	35.6956	64.0481	55.2177	67.4179	52.4056	23.1633	40.565	39.8995	31.7188	44.6477	38.9834	54.6356	23.6412	38.0939	43.1287	50.4816	51.3001	78.8649	36.8972	34.6932	17.9935	14.9803	56.4685	72.0965	70.4736	36.3677	40.5031	71.2363	88.6265	23.4013	41.1017	37.7847	24.9395	33.6435	30.264	76.9736	38.6892	35.318000000000005	0.0	3.9558	40.7682	43.8248	41.9546	55.0291	39.9516	48.0668	39.3072	101.0897	39.132	50.8975	33.8109	37.6886	12.2737	47.9617	35.6916	43.1729	34.8271	56.4783	27.7034	44.3177	39.8435	0.0	49.6731	53.2601	95.0949	35.3077	26.5791	42.5514
SMURF2	69.2523	39.1204	35.9608	66.7663	60.9425	49.6504	56.1135	72.4443	61.5979	44.8116	68.4574	61.9997	69.5295	61.1971	57.4669	97.1903	73.767	72.8745	66.862	33.4759	59.6632	64.1708	17.3857	151.7184	57.158	67.8427	60.7075	53.1767	82.0254	32.1864	55.6822	65.8468	63.5028	60.9266	69.1178	73.8078	72.8729	47.8102	64.3459	67.5712	76.4809	57.8333	41.3836	60.2404	47.5968	96.15299999999999	55.1553	50.8883	51.251000000000005	79.76100000000001	58.121	69.3555	61.8679	29.6807	42.6594	71.7817	45.7536	47.8704	0.2729	104.7598	57.2131	42.8502	82.5338	83.1131	52.0434	89.2692	65.8897	75.205	56.7193	71.4107	58.3851	58.8301	53.175	83.7476	50.0463	61.775	56.8285	45.4547	77.4145	49.1279	67.6286	65.2481	59.8271	3.4389999999999996	47.8739	19.3466	36.8216	57.3231	64.851	62.9851	145.6705	79.318	55.4989	55.7932	49.1565	63.839	57.6553	25.6413	64.7297	56.9874	48.5994	111.8905	60.1711	60.3123	44.6582	33.4081	97.7798	56.4911	49.424	21.6164	69.016	61.1653	54.6278	47.0446	88.2304	26.6706	45.6394	86.3824	73.6653	63.8478	98.6591	73.0108	50.4492	7.0809	62.4886	80.5906	47.3374	111.1977	69.5403	43.4551
SOCS1	0.0	0.0	29.159000000000002	0.0	0.0	0.0	0.0	14.7647	17.6251	0.0	0.0	0.0	32.5496	0.0	0.0	0.0	46.2615	0.0	0.0	21.441	5.9379	39.8818	20.1504	2.5121	86.1185	0.0	0.0	0.0	0.0	21.2104	0.0	20.8653	0.0	1.2244	50.2515	0.0	0.0	0.0	21.066999999999997	0.0	44.3558	18.692999999999998	23.0092	0.0	0.0	0.0	64.7029	0.0	26.7362	0.0	0.0	6.4053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5108	0.0	0.4222	0.0	0.0	33.8584	0.0	0.0	19.4331	0.0	24.5168	1.1943	2.4986	0.0	4.3228	0.0	32.5169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.1896	0.0	0.0	3.0373	0.0	8.1472	0.0	40.6028	0.0	97.7538	0.0	69.6217	0.0	0.0	30.0302	0.0	0.0	0.0	0.0	25.8471	44.6972	0.0	53.7094	0.0	39.1357	22.7293	0.0	0.5513	0.0	0.0	7.2131	0.0	29.7779	3.4579	0.0	0.0	0.0	0.312	0.0	0.0	1.3993	0.0
SOCS2	112.0875	31.4875	66.952	31.6423	58.824	50.1886	105.0908	47.5285	52.4015	40.4052	87.1082	67.5766	67.6869	49.5619	107.7786	122.4384	25.4856	28.502	65.9914	0.0	67.8844	76.7564	103.6934	168.7413	49.1932	91.9972	0.0	51.7275	74.5493	19.5959	46.4457	45.4843	55.3579	50.4884	72.3573	27.9799	62.221000000000004	51.6845	65.0993	0.0	90.3749	47.7619	73.2245	70.6277	75.2739	50.6838	111.4713	59.8815	28.86	91.3527	102.1534	87.6853	57.0118	0.0	74.0385	72.4131	91.3666	78.4953	147.5738	88.4288	51.8872	66.5437	0.0	94.7598	23.0259	38.5525	39.228	72.8345	58.275	73.2788	82.0546	58.6136	50.0119	91.3127	25.0767	120.5941	68.2116	59.8724	73.8412	55.038000000000004	57.9212	69.4517	37.3531	306.8334	82.2334	0.9782	55.2319	60.36600000000001	66.0587	68.2245	10.4054	4.7952	51.4455	39.1498	67.9907	59.6812	61.1899	236.4482	56.105	187.0568	0.0	0.0	9.2383	69.1946	99.6943	127.1879	89.7364	107.421	86.265	0.0	37.5927	61.7334	64.2156	57.2504	88.4891	224.0253	46.5367	1.4273	85.573	0.0	0.5113	72.473	72.3979	238.4312	70.1333	72.4364	52.9878	14.7359	117.2963	33.9635
SOCS3	0.0	0.0	0.0	0.0	10.107999999999999	1.4902	0.0	10.6399	4.155	0.0	0.0	0.3681	9.5613	19.3882	43.98	13.3863	5.6795	0.0	2.0622	0.0	21.897	0.0	0.0	0.0	1.7117	0.0	0.0	0.0	2.8617	54.9304	1.2409	0.4892	3.5075	0.0	0.0	0.0	0.0	0.0	1.9035	0.0	8.2208	3.5433	0.0	3.3918	0.0	0.3947	0.0	0.0	12.6872	0.0	0.0	0.0	30.9245	0.0	8.9165	0.0	21.0202	0.0	0.0	170.3423	0.0	2.4772	0.0	0.0	0.0	0.0	22.2176	0.0	0.5659	13.8854	0.8637	0.0	0.7362	0.0	0.0	12.0125	0.0	0.0	0.0	0.0	6.4388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7124	0.0	1.625	13.6373	0.0	40.2598	1.4658	0.0	0.0	31.1994	0.0	0.0	0.0	0.0	0.0	0.0	4.4184	0.295	0.0	2.0491	0.0	0.0	23.2614	0.0	0.5797	0.0	0.0	32.8865	0.0	0.0	0.0	9.8102	0.0	0.0	0.0	0.0	0.0
SOCS4	60.5355	72.2704	97.8617	85.8651	82.8167	63.6077	94.3805	71.6031	78.3527	90.8361	83.9703	69.7614	67.0254	101.3595	65.6698	77.2991	76.7707	123.9509	68.7613	44.0706	75.6636	76.4743	135.4685	82.8019	93.7749	80.8508	0.0	75.9207	76.2064	78.6833	71.0376	100.1135	75.0552	104.8447	70.1977	81.5636	47.0211	59.5485	72.392	56.7274	89.2478	86.2104	83.0299	72.9736	60.5173	78.6984	72.7581	108.2655	95.5884	104.8001	77.4418	83.8332	74.0077	62.1613	89.7533	47.2715	104.1768	95.6872	98.7818	29.3476	82.8369	107.3443	105.9171	41.3041	88.0502	83.2463	89.1934	113.9079	85.6383	84.5585	66.4907	68.3555	84.1891	79.833	88.205	83.3982	80.7722	76.2088	71.4255	100.1455	80.0526	86.9909	93.0753	90.6983	70.7546	66.9391	117.8955	75.7483	87.8577	112.68700000000001	65.1878	84.0743	56.3196	72.7382	58.9042	74.9167	90.8216	90.2329	79.4112	166.8891	0.0	25.439	97.6711	73.527	99.4847	124.4122	71.9406	87.902	83.0239	14.1832	86.8948	66.688	76.8322	74.9681	76.7649	87.414	84.0769	110.7773	108.1334	65.9948	65.6995	70.5702	77.3152	3.7169	69.4216	81.84	61.0542	53.5257	76.2167	59.6652
SOCS5	91.5862	110.7876	94.6335	69.8726	100.2203	98.5895	53.8457	95.3632	92.521	102.0689	134.4806	80.8488	88.9771	81.296	164.0547	89.68700000000001	91.1012	67.0434	86.3699	83.23100000000001	88.4743	96.2403	194.0936	104.9232	120.2815	79.1296	0.0	87.0547	86.7456	86.4077	78.4331	96.9688	80.2937	79.8212	122.756	254.4537	94.0559	48.9082	86.744	87.8359	67.1983	66.0447	98.8594	78.1655	91.3163	88.4234	84.7053	72.6159	97.2211	64.0	157.7731	103.9095	82.3943	106.8872	88.6794	74.7685	95.6103	130.306	140.3488	76.1676	70.7252	84.0147	126.721	197.9818	102.8837	111.4431	93.0128	67.7754	91.4627	105.4689	150.3827	84.4696	95.4399	91.7679	103.43299999999999	111.5459	95.24600000000001	91.3124	94.5674	95.26799999999999	103.2657	111.6282	55.6797	103.2253	84.6447	97.2005	87.2842	85.9541	85.9188	122.5223	101.0247	117.7179	92.685	96.7622	55.9729	78.1564	103.0788	36.1798	103.1321	61.8158	0.0	344.1071	105.5041	83.6124	121.6051	152.8542	91.7726	97.9583	106.8724	43.684	56.7859	82.8834	78.332	65.9173	147.4289	126.4632	64.8567	110.694	71.7513	148.284	104.2088	76.0212	92.3157	218.1717	116.8794	107.4291	141.6132	84.8199	145.0212	62.5013
SPOP	62.0122	61.8127	73.6846	76.911	77.2601	59.4768	59.9743	76.4691	62.8715	61.623000000000005	70.7119	69.6205	68.0449	64.9007	58.5743	76.507	67.3296	80.2264	72.4089	62.7439	63.1182	98.0544	83.6482	68.0183	69.0661	70.2025	0.5471	68.9736	87.8763	67.5809	85.5141	69.9925	57.9123	127.6396	68.9978	74.4678	77.7615	71.6872	69.5228	62.5625	80.3538	47.0046	64.2933	95.9691	62.746	83.1785	89.7237	70.4814	71.0026	100.3696	84.8334	68.1858	62.2989	62.8684	74.5474	67.5036	66.1204	71.3639	59.1861	102.34299999999999	79.4897	63.879	68.0904	38.4999	44.0015	48.9873	64.6994	80.8934	62.6224	63.7842	78.9549	71.676	69.6144	90.3279	67.1383	69.1721	76.21600000000001	63.0136	129.4286	69.7626	65.1599	70.487	78.13	116.096	104.4941	69.528	73.5091	63.7187	75.3396	82.8834	68.4753	56.813	67.2342	64.1679	78.4834	65.4758	64.7135	74.0953	70.8123	92.0186	0.3102	153.173	59.9354	64.9469	80.9533	72.2789	86.6195	77.0897	88.3545	84.8854	82.7059	67.2129	63.1561	65.9402	105.9222	122.6212	71.19800000000001	59.5965	54.1	88.6623	77.7278	83.5597	70.9124	116.1403	68.4463	70.0504	68.5436	58.8349	61.215	71.1865
SPSB2	17.913	11.5422	4.8234	70.5354	7.0202	14.0013	21.458000000000002	8.7911	10.8512	0.0	46.4899	13.4744	37.0463	1.1695	112.412	6.0887	7.905	6.7401	18.0772	7.4302	11.7565	14.7386	0.5104	0.7682	31.5203	20.0703	0.5086	10.7762	6.2065	57.2757	12.3257	24.7825	14.9098	17.4022	6.1098	52.0578	0.9701	13.3666	14.3054	31.9584	45.7001	24.3019	7.3053	21.5671	33.8101	0.8488	26.2188	10.1223	22.2367	18.8522	5.0803	11.71	16.2366	3.4983	0.645	2.6861	33.2965	54.0051	0.0	0.687	5.077	0.0	24.044	0.0	30.9217	4.0553	76.8014	0.0	39.4773	9.3544	37.7349	20.1178	21.2238	13.164000000000001	0.9659	22.5661	23.9603	7.0601	32.9801	31.3462	12.5049	17.9995	1.8155	0.0	4.5519	20.0437	0.0	13.9418	11.3753	44.9242	0.0	11.7207	39.5576	22.2159	1.1955	26.2641	10.8996	0.0	42.7556	0.0	0.0	0.0	28.363000000000003	12.2645	1.8226	0.0	15.5586	28.5408	10.5579	0.4284	43.0947	12.8347	23.9605	12.6853	7.2516	0.8868	29.6493	81.1238	6.2837	1.0888	7.8822	21.1859	17.1165	1.1904	20.2381	1.1429	1.9703	0.6158	10.1141	22.4985
STUB1	54.5513	37.8814	48.9085	24.9522	33.5558	42.7537	49.1359	53.4876	41.8711	40.8201	44.18	43.9664	46.5711	38.6876	45.6607	42.93899999999999	38.8807	35.6072	36.114000000000004	38.1429	42.39	38.8378	46.1103	36.4299	44.9056	54.8751	0.0	44.9168	41.2096	31.522	51.6999	45.85	29.6021	38.1629	37.8767	39.2594	48.0107	49.4148	39.8225	39.2885	48.5619	28.5696	44.5822	36.3342	36.4621	46.8325	40.3787	43.5817	47.6348	48.5877	59.0896	42.6547	40.281	25.2546	42.5048	84.5272	43.3964	37.4544	50.8044	39.3951	41.3417	52.2699	43.131	28.4207	26.0393	53.575	64.2893	40.7263	39.0188	43.9137	41.3503	39.8247	44.4708	40.0524	19.5565	38.8543	42.5331	48.2392	41.7159	52.1625	42.9908	41.583999999999996	37.486	37.2052	47.7143	53.4901	51.6152	39.2864	41.0839	49.8291	55.5083	49.5587	39.0998	44.6134	46.768	36.1485	44.4072	38.6633	32.0542	38.5621	54.4944	36.5792	43.4962	42.1657	41.7339	57.0062	39.8145	54.8564	43.2048	100.72	55.1556	35.9524	37.7693	38.6759	37.8558	63.8084	52.349	57.4426	38.8527	47.3437	46.0254	44.923	42.751000000000005	40.6728	55.227	46.6403	50.446999999999996	39.399	25.6152	41.155
SYVN1	32.9579	18.0274	40.872	37.6619	32.5196	37.732	17.915	35.4665	26.5864	30.2475	31.8771	29.781	35.6691	41.1244	30.0039	23.1527	32.4362	43.5874	28.7604	17.9913	28.2813	22.0077	33.7101	42.4468	28.6337	26.7172	0.0	24.4811	22.9283	47.7473	32.8074	31.0233	26.4222	32.0355	30.5598	32.5388	63.536	19.1713	25.6021	41.0149	36.5198	26.8927	27.8329	30.4566	29.9866	19.503	46.5712	27.2963	32.0892	25.8537	14.4402	29.995	23.7719	37.246	34.5305	44.5504	35.1651	34.0505	23.1626	20.9639	26.7123	24.5748	77.0854	40.4187	21.0764	47.6068	44.9093	16.9082	31.9173	30.9187	27.5591	30.6197	27.764	32.1046	42.3281	32.266	35.4583	44.4814	19.4407	48.0312	30.6523	26.7892	16.1339	29.7823	19.5947	37.3886	30.8819	22.8335	31.916	53.6898	23.3837	63.0237	23.8771	26.1734	33.7622	29.7908	32.2803	70.4026	28.9286	48.4417	0.0	57.6556	38.836	25.4144	36.8386	32.7913	15.7471	31.0287	36.2	49.1629	42.8831	42.4617	25.3347	25.1026	20.689	35.2816	33.3208	47.7935	21.2538	16.1058	29.0848	23.8432	30.2191	31.1043	37.7539	33.88	26.3541	73.5122	42.5303	25.9346
TANK	103.3182	53.1999	84.6337	63.3664	81.4584	68.0939	95.2108	92.3675	69.2914	59.9833	92.9475	102.3422	89.7095	74.6637	117.5558	164.768	63.0441	139.5265	80.5121	103.568	75.842	96.2223	62.8748	140.8852	95.6625	79.9558	84.881	82.6168	83.1265	81.7908	105.0086	100.904	63.2972	121.5862	91.3414	57.6432	72.5782	85.6433	70.3686	91.0304	72.6433	60.5519	80.2326	63.9599	95.8268	96.3516	77.8154	67.7722	97.47399999999999	115.9474	55.3863	89.4878	72.3006	85.8293	66.8046	52.2288	144.4786	93.7133	115.0366	69.9428	70.5208	82.9952	68.5713	79.8812	102.1755	74.2964	80.7515	79.0032	77.0183	91.2611	112.177	57.9011	93.1119	85.8609	63.1466	99.4048	93.6705	97.6002	111.8331	95.3691	87.46	69.7259	87.7993	113.3729	78.9593	101.1256	83.0064	67.2175	109.6872	81.8391	78.3696	116.93	95.5928	70.2271	81.3306	66.2981	78.2206	23.4162	101.7924	225.0489	122.5232	33.2268	95.419	86.8783	93.9775	75.1491	130.1018	93.3238	94.7701	94.8876	105.41799999999999	156.0025	59.8354	77.8616	94.6302	62.8703	91.2073	88.0775	53.9488	118.0054	71.7902	84.2879	91.5879	270.5732	86.4389	126.5841	63.4274	68.4175	105.0499	104.6835
TBL1X	15.3975	3.9472	16.8554	0.0	18.6192	40.8538	40.4532	116.2851	34.0284	117.7712	75.9571	18.015	56.6844	50.7805	52.6949	88.4225	60.3668	0.0	52.0821	16.5539	46.4875	42.5913	24.5205	73.5751	21.9825	47.516999999999996	286.5458	53.6239	64.4598	70.0663	94.4185	77.2498	26.1211	0.0	5.1595	0.0	0.0	61.5287	51.2912	27.5728	90.5066	36.4246	20.0249	67.9374	10.6595	36.9365	65.76899999999999	40.6237	74.5157	47.5966	49.3138	29.2632	21.9899	30.5692	16.1308	69.8718	51.0572	32.8234	74.1392	9.91	28.6282	2.1789	180.0679	16.7509	67.1094	101.8689	79.1696	88.3694	55.7462	64.4295	59.0429	28.9789	42.4053	62.7925	48.4716	59.0031	62.8778	527.8689	96.9901	59.1512	62.213	61.2913	72.8765	11.8308	37.4301	29.499000000000002	55.0638	42.2243	74.7747	64.6852	0.0	119.4118	69.9377	46.6055	53.4956	16.7889	38.3756	76.0908	52.6627	100.5413	4.9118	14.6259	58.8244	49.783	48.3775	0.0	1.1632	37.824	150.1459	0.0	61.4546	32.5352	24.6133	56.5857	55.9973	146.78	102.5807	56.3213	90.8401	59.6988	35.3242	32.0332	53.9391	15.0345	54.2833	53.5072	69.3829	0.0	38.6401	0.0
TNFAIP1	59.1291	80.1422	63.7325	53.156000000000006	67.4968	58.8103	66.9537	67.4042	66.2482	42.2212	41.0755	62.5171	73.0849	47.4262	113.4174	64.6958	64.3769	96.4726	74.5872	26.8385	53.2137	62.3109	300.5695	100.0736	89.6326	62.1845	0.0	62.5567	57.2319	41.8002	76.5112	72.2206	53.2725	49.1705	55.4012	59.6715	80.6864	49.0892	58.2566	53.65	67.8334	37.8197	55.1619	64.9804	53.4631	103.7025	74.6104	71.36399999999999	62.4604	32.944	104.1982	64.0292	56.7503	67.9625	31.1393	55.958999999999996	35.1716	54.74100000000001	236.3667	117.7353	63.9773	53.3065	60.6897	73.7919	38.4016	51.8755	88.788	50.5227	52.5459	72.8798	55.3302	60.0307	64.4744	72.1021	16.8634	69.6266	45.0193	54.8442	66.4086	65.3702	67.6401	54.5561	48.8634	0.0	85.3095	111.9391	47.8275	62.7295	44.9218	81.8004	0.0	71.5193	61.9934	65.8284	59.6544	62.3121	68.6882	19.4668	54.5268	0.0	0.0	15.4602	59.7691	67.2362	55.1015	87.5042	48.5749	67.2686	66.8634	0.0	119.4525	47.5244	59.2951	51.2344	44.7014	11.1996	48.9977	43.8144	63.0799	33.2618	87.4388	69.1352	73.4442	0.0	60.3648	65.6143	72.6031	37.1661	38.7697	35.9987
