uniprot	unigene	gene	index	order
PTPRD_MOUSE	Ptprd	Ptprd	38318	0
PXDN_MOUSE	Pxdn	Pxdn	38371	0
RC3H2_MOUSE	Rc3h2	Rc3h2	38717	0
RAB24_MOUSE	Rab24	Rab24	38444	0
RETNA_MOUSE	Retnla	Retnla	38797	0
RED2_MOUSE	Adarb2	Adarb2	2549	0
RL18_MOUSE	Rpl18	Rpl18	39233	0
S20A2_MOUSE	Slc20a2	Slc20a2	40488	0
S22A6_MOUSE	Slc22a6	Slc22a6	40512	0
S13A2_MOUSE	Slc13a2	Slc13a2	40438	0
S22AE_MOUSE	Slc22a14	Slc22a14	40493	0
RT15_MOUSE	Mrps15	Mrps15	33958	0
S2540_MOUSE	Slc25a40	Slc25a40	40557	0
RUFY3_MOUSE	Rufy3	Rufy3	39690	0
S2545_MOUSE	Slc25a45	Slc25a45	40562	0
S6A12_MOUSE	Slc6a12	Slc6a12	40743	0
RUNX3_MOUSE	Runx3	Runx3	39699	0
RT27_MOUSE	Mrps27	Mrps27	33971	0
RUSD3_MOUSE	Rpusd3	Rpusd3	39609	0
SAE2_MOUSE	Uba2	Uba2	43719	0
S4A8_MOUSE	Slc4a8	Slc4a8	40721	0
SACA1_MOUSE	Spaca1	Spaca1	41244	0
SDK2_MOUSE	Sdk2	Sdk2	39984	0
SAST_MOUSE	Olah	Olah	35137	0
SECR_MOUSE	Sct	Sct	39955	0
SDSL_MOUSE	Sdsl	Sdsl	39992	0
SATB2_MOUSE	Satb2	Satb2	39807	0
SC5A5_MOUSE	Slc5a5	Slc5a5	40736	0
SCUB1_MOUSE	Scube1	Scube1	39957	0
SESQ1_MOUSE	Fam109a	Fam109a	7781	1
SEC1_MOUSE	Sec1	Sec1	39994	0
SCN2B_MOUSE	Scn2b	Scn2b	39926	0
SC6A7_MOUSE	Slc6a7	Slc6a7	40759	0
SBSN_MOUSE	Sbsn	Sbsn	39821	0
SCPDL_MOUSE	Sccpdh	Sccpdh	39853	0
SCAR3_MOUSE	Scara3	Scara3	39837	0
SERC_MOUSE	Psat1	Psat1	38145	0
SLIRP_MOUSE	Slirp	Slirp	40822	0
SPG17_MOUSE	Spag17	Spag17	41254	0
SPB10_MOUSE	Serpinb10	Serpinb10	40130	0
SPAS1_MOUSE	Spats1	Spats1	41297	0
SIGL5_MOUSE	Siglecf	Siglecf	40342	1
SNPC5_MOUSE	Snapc5	Snapc5	40970	0
SMRD1_MOUSE	Smarcd1	Smarcd1	40868	0
SORT_MOUSE	Sort1	Sort1	41198	0
SNAI1_MOUSE	Snai1	Snai1	40958	0
SPOP_MOUSE	Spop	Spop	41388	0
SIX6_MOUSE	Six6	Six6	40379	0
SHC1_MOUSE	Shc1	Shc1	40298	0
SMAD1_MOUSE	Smad1	Smad1	40847	0
SHE_MOUSE	She	She	40305	0
STYX_MOUSE	Styx	Styx	41713	0
SMAGP_MOUSE	Smagp	Smagp	40855	0
SSXA1_MOUSE	Ssxa1	Ssxa1	41543	0
SRGN_MOUSE	Srgn	Srgn	41465	0
MT21D_MOUSE	Vcpkmt	Vcpkmt	44071	0
PAIRB_MOUSE	Serbp1	Serbp1	40089	0
PACRG_MOUSE	Pacrg	Pacrg	36738	0
OXSR1_MOUSE	Oxsr1	Oxsr1	36699	0
PR2B1_MOUSE	Prl2b1	Prl2b1	37975	0
PRS43_MOUSE	Prss43	Prss43	38122	0
PR7A2_MOUSE	Prl7a2	Prl7a2	37990	0
PTC2_MOUSE	Ptch2	Ptch2	38242	0
PTGR3_MOUSE	Zadh2	Zadh2	45091	0
PTMS_MOUSE	Ptms	Ptms	38285	0
PORCN_MOUSE	Porcn	Porcn	37691	0
PTPM1_MOUSE	Ptpmt1	Ptpmt1	38296	0
PWP1_MOUSE	Pwp1	Pwp1	38366	0
RAB38_MOUSE	Rab38	Rab38	38463	0
RIR2B_MOUSE	Rrm2b	Rrm2b	39624	0
REST_MOUSE	Rest	Rest	38794	0
RER1_MOUSE	Rer1	Rer1	38789	0
RGS17_MOUSE	Rgs17	Rgs17	38852	0
RGAP1_MOUSE	Racgap1	Racgap1	38509	0
RHG07_MOUSE	Dlc1	Dlc1	6728	0
RFOX1_MOUSE	Rbfox1	Rbfox1	38644	0
RGL2_MOUSE	Rgl2	Rgl2	38838	0
RHG21_MOUSE	Arhgap21	Arhgap21	3196	0
REEP4_MOUSE	Reep4	Reep4	38764	0
RITA1_MOUSE	Rita1	Rita1	38982	0
RL12_MOUSE	Rpl12	Rpl12	39203	0
RL36_MOUSE	Rpl36	Rpl36	39367	0
ROCK1_MOUSE	Rock1	Rock1	39155	0
RNPL1_MOUSE	Rnpepl1	Rnpepl1	39123	0
RN121_MOUSE	Rnf121	Rnf121	39039	0
RNF17_MOUSE	Rnf17	Rnf17	39069	0
RN149_MOUSE	Rnf149	Rnf149	39059	0
RPN1_MOUSE	Rpn1	Rpn1	39435	0
RN222_MOUSE	Rnf222	Rnf222	39094	0
ROGDI_MOUSE	Rogdi	Rogdi	39157	0
RN224_MOUSE	Rnf224	Rnf224	39096	0
RN213_MOUSE	Rnf213	Rnf213	39087	0
RM21_MOUSE	Mrpl21	Mrpl21	33917	0
RPF2_MOUSE	Rpf2	Rpf2	39183	0
RPAC1_MOUSE	Polr1c	Polr1c	37643	0
RPGR1_MOUSE	Rpgrip1	Rpgrip1	39185	0
RM39_MOUSE	Mrpl39	Mrpl39	33933	0
SURF2_MOUSE	Surf2	Surf2	41767	0
SQSTM_MOUSE	Sqstm1	Sqstm1	41447	0
S2610_MOUSE	Slc26a10	Slc26a10	40572	0
S2551_MOUSE	Slc25a51	Slc25a51	40568	0
S2611_MOUSE	Slc26a11	Slc26a11	40573	0
RSPH9_MOUSE	Rsph9	Rsph9	39655	0
RSPO4_MOUSE	Rspo4	Rspo4	39659	0
S26A4_MOUSE	Slc26a4	Slc26a4	40576	0
S35A2_MOUSE	Slc35a2	Slc35a2	40626	0
S35D3_MOUSE	Slc35d3	Slc35d3	40638	0
S35D2_MOUSE	Slc35d2	Slc35d2	40637	0
RYR1_MOUSE	Ryr1	Ryr1	39719	0
S115A_MOUSE	S100a7a	S100a7a	39733	3
SARM1_MOUSE	Sarm1	Sarm1	39795	0
SC5AC_MOUSE	Slc5a12	Slc5a12	40731	0
SBK2_MOUSE	Sbk2	Sbk2	39815	0
SDHF1_MOUSE	Sdhaf1	Sdhaf1	39978	0
SC6A8_MOUSE	Slc6a8	Slc6a8	40760	0
SCN4A_MOUSE	Scn4a	Scn4a	39929	0
SC6A5_MOUSE	Slc6a5	Slc6a5	40757	0
SDC2_MOUSE	Sdc2	Sdc2	39966	0
SDF2L_MOUSE	Sdf2l1	Sdf2l1	39975	0
SEPT4_MOUSE	Sept4	Sept4	40081	2
SF01_MOUSE	Sf1	Sf1	40195	0
SCNBA_MOUSE	Scn11a	Scn11a	39922	0
MT21E_MOUSE	Mettl21e	Mettl21e	32365	0
MTFR2_MOUSE	Mtfr2	Mtfr2	34072	0
MTAP2_MOUSE	Map2	Map2	32061	0
MTHSD_MOUSE	Mthfsd	Mthfsd	34082	0
NCKPL_MOUSE	Nckap1l	Nckap1l	34428	0
MYO9B_MOUSE	Myo9b	Myo9b	34274	0
NALD2_MOUSE	Naalad2	Naalad2	34329	0
NDF2_MOUSE	Neurod2	Neurod2	34570	0
MYCB_MOUSE	Bmyc	Bmyc	4025	1
NAA11_MOUSE	Naa11	Naa11	34317	0
NKPD1_MOUSE	Nkpd1	Nkpd1	34668	0
NKX21_MOUSE	Nkx2-1	Nkx2-1	34673	0
NDOR1_MOUSE	Ndor1	Ndor1	34458	0
MYO1G_MOUSE	Myo1g	Myo1g	34263	0
NH2L1_MOUSE	Nhp2l1	Nhp2l1	34629	1
NEU1_MOUSE	Oxt	Oxt	36700	0
NNRD_MOUSE	Carkd	Carkd	4455	1
NHLC2_MOUSE	Nhlrc2	Nhlrc2	34625	0
NOX3_MOUSE	Nox3	Nox3	34793	0
NIPA_MOUSE	Zc3hc1	Zc3hc1	45165	0
NELL1_MOUSE	Nell1	Nell1	34548	0
NKAP_MOUSE	Nkap	Nkap	34661	0
NEMF_MOUSE	Nemf	Nemf	34551	0
NK3R_MOUSE	Tacr3	Tacr3	41907	0
NDUV1_MOUSE	Ndufv1	Ndufv1	34510	0
NDUB5_MOUSE	Ndufb5	Ndufb5	34495	0
NOL12_MOUSE	Nol12	Nol12	34758	0
NOL6_MOUSE	Nol6	Nol6	34762	0
OBRG_MOUSE	Leprot	Leprot	31540	0
OBI1_MOUSE	Rnf219	Rnf219	39092	1
OL147_MOUSE	Olfr147	Olfr147	35646	0
PDC6I_MOUSE	Pdcd6ip	Pdcd6ip	37015	0
PCBP3_MOUSE	Pcbp3	Pcbp3	36878	0
PBIR1_MOUSE	Fam122a	Fam122a	7797	1
PHP14_MOUSE	Phpt1	Phpt1	37267	0
PRR15_MOUSE	Prr15	Prr15	38067	0
PREY_MOUSE	Pyurf	Pyurf	38392	0
PQBP1_MOUSE	Pqbp1	Pqbp1	37865	0
PR2C3_MOUSE	Prl2c3	Prl2c3	37978	0
PLAG1_MOUSE	Plag1	Plag1	37444	0
PROX1_MOUSE	Prox1	Prox1	38036	0
RN145_MOUSE	Rnf145	Rnf145	39056	0
RN181_MOUSE	Rnf181	Rnf181	39073	0
RNF24_MOUSE	Rnf24	Rnf24	39097	0
RNF5_MOUSE	Rnf5	Rnf5	39110	0
RNF8_MOUSE	Rnf8	Rnf8	39113	0
RM44_MOUSE	Mrpl44	Mrpl44	33939	0
RM14_MOUSE	Mrpl14	Mrpl14	33909	0
S2B20_MOUSE	Scgb2b20	Scgb2b20	39892	0
S35B3_MOUSE	Slc35b3	Slc35b3	40632	0
S35B1_MOUSE	Slc35b1	Slc35b1	40630	0
RTTN_MOUSE	Rttn	Rttn	39686	0
SCRT1_MOUSE	Scrt1	Scrt1	39953	0
SC22B_MOUSE	Sec22b	Sec22b	40006	0
SCLT1_MOUSE	Sclt1	Sclt1	39915	0
SCMC1_MOUSE	Slc25a24	Slc25a24	40539	0
SARNP_MOUSE	Sarnp	Sarnp	39796	0
SAHH3_MOUSE	Ahcyl2	Ahcyl2	2679	0
SAS10_MOUSE	Utp3	Utp3	44022	0
SESQ2_MOUSE	Fam109b	Fam109b	7782	1
SDC3_MOUSE	Sdc3	Sdc3	39967	0
SEM3C_MOUSE	Sema3c	Sema3c	40043	0
SCD4_MOUSE	Scd4	Scd4	39857	0
SEP14_MOUSE	Sept14	Sept14	40078	0
SCNM1_MOUSE	Scnm1	Scnm1	39935	0
SPAG5_MOUSE	Spag5	Spag5	41257	0
SLMAP_MOUSE	Slmap	Slmap	40833	0
SNIP1_MOUSE	Snip1	Snip1	40993	0
SPAT9_MOUSE	Spata9	Spata9	41294	0
SLNL1_MOUSE	Slfnl1	Slfnl1	40821	0
SMU1_MOUSE	Smu1	Smu1	40949	0
SIT1_MOUSE	Sit1	Sit1	40371	0
HCN2_MOUSE	Hcn2	Hcn2	23955	0
GTPB2_MOUSE	Gtpbp2	Gtpbp2	23768	0
GTR2_MOUSE	Slc2a2	Slc2a2	40599	0
GTR6_MOUSE	Slc2a6	Slc2a6	40604	0
HEN2_MOUSE	Nhlh2	Nhlh2	34623	0
KLK4_MOUSE	Klk4	Klk4	25757	0
KLH18_MOUSE	Klhl18	Klhl18	25697	0
OBSCN_MOUSE	Obscn	Obscn	35100	0
OPRD_MOUSE	Oprd1	Oprd1	36604	0
OSBL1_MOUSE	Osbpl1a	Osbpl1a	36633	0
OTP_MOUSE	Otp	Otp	36668	0
O1013_MOUSE	Olfr1013	Olfr1013	35161	0
ORML1_MOUSE	Ormdl1	Ormdl1	36625	0
PAMR1_MOUSE	Pamr1	Pamr1	36780	0
P55G_MOUSE	Pik3r3	Pik3r3	37335	0
PARN_MOUSE	Parn	Parn	36824	0
PARP2_MOUSE	Parp2	Parp2	36831	0
PARVG_MOUSE	Parvg	Parvg	36841	0
PCDA7_MOUSE	Pcdha7	Pcdha7	36905	0
PACA_MOUSE	Adcyap1	Adcyap1	2568	0
PCGF5_MOUSE	Pcgf5	Pcgf5	36962	0
PADI2_MOUSE	Padi2	Padi2	36746	0
PEX14_MOUSE	Pex14	Pex14	37146	0
PACC1_MOUSE	Tmem206	Tmem206	42623	1
PG2IP_MOUSE	Cwh43	Cwh43	6033	0
PHAR1_MOUSE	Phactr1	Phactr1	37213	0
PLRG1_MOUSE	Plrg1	Plrg1	37534	0
PI4KA_MOUSE	Pi4ka	Pi4ka	37282	0
PDLI3_MOUSE	Pdlim3	Pdlim3	37072	0
PRS37_MOUSE	Prss37	Prss37	38116	0
PS1C2_MOUSE	Psors1c2	Psors1c2	38225	0
RL10_MOUSE	Rpl10	Rpl10	39190	0
RL13_MOUSE	Rpl13	Rpl13	39206	0
RL1D1_MOUSE	Rsl1d1	Rsl1d1	39646	0
RNS13_MOUSE	Rnase13	Rnase13	39013	0
ROA0_MOUSE	Hnrnpa0	Hnrnpa0	24221	0
RMI2_MOUSE	Rmi2	Rmi2	38993	0
RMP_MOUSE	Uri1	Uri1	43938	0
RNAS1_MOUSE	Rnase1	Rnase1	39009	0
RNZ1_MOUSE	Elac1	Elac1	7373	0
RNS10_MOUSE	Rnase10	Rnase10	39010	0
RN135_MOUSE	Rnf135	Rnf135	39048	0
RPE65_MOUSE	Rpe65	Rpe65	39181	0
ROP1L_MOUSE	Ropn1l	Ropn1l	39161	0
RPB11_MOUSE	Polr2j	Polr2j	37655	0
RPGP2_MOUSE	Rap1gap2	Rap1gap2	38569	0
RPC5_MOUSE	Polr3e	Polr3e	37663	0
RRBP1_MOUSE	Rrbp1	Rrbp1	39619	0
RPC6_MOUSE	Polr3f	Polr3f	37664	0
RS11_MOUSE	Rps11	Rps11	39457	0
S38A1_MOUSE	Slc38a1	Slc38a1	40662	0
S27A5_MOUSE	Slc27a5	Slc27a5	40586	0
S10AG_MOUSE	S100a16	S100a16	39727	0
S12A6_MOUSE	Slc12a6	Slc12a6	40433	0
S12A9_MOUSE	Slc12a9	Slc12a9	40436	0
S15A4_MOUSE	Slc15a4	Slc15a4	40448	0
SCG3_MOUSE	Scg3	Scg3	39862	0
SAM11_MOUSE	Samd11	Samd11	39765	0
SC5A6_MOUSE	Slc5a6	Slc5a6	40737	0
SCN1A_MOUSE	Scn1a	Scn1a	39923	0
SEC13_MOUSE	Sec13	Sec13	39997	0
SC6A9_MOUSE	Slc6a9	Slc6a9	40761	0
SELN_MOUSE	Sepn1	Sepn1	40071	2
SELK_MOUSE	Selk	Selk	40034	1
SBP2L_MOUSE	Secisbp2l	Secisbp2l	40024	0
SENP3_MOUSE	Senp3	Senp3	40063	0
SEP15_MOUSE	Sep15	Sep15	40068	1
SNUT2_MOUSE	Usp39	Usp39	43990	0
SNURF_MOUSE	Snurf	Snurf	41139	0
SNG4_MOUSE	Syngr4	Syngr4	41838	0
SPC25_MOUSE	Spc25	Spc25	41301	0
SPB13_MOUSE	Serpinb13	Serpinb13	40133	0
SNR40_MOUSE	Snrnp40	Snrnp40	41115	0
SMRD3_MOUSE	Smarcd3	Smarcd3	40870	0
SNX31_MOUSE	Snx31	Snx31	41162	0
SIA4B_MOUSE	St3gal2	St3gal2	41557	0
MSPD1_MOUSE	Mospd1	Mospd1	33805	0
NBN_MOUSE	Nbn	Nbn	34404	0
NANO1_MOUSE	Nanos1	Nanos1	34363	0
NANO3_MOUSE	Nanos3	Nanos3	34365	0
NPAL3_MOUSE	Nipal3	Nipal3	34648	0
NPA1P_MOUSE	Urb1	Urb1	43935	0
MUSK_MOUSE	Musk	Musk	34174	0
NPBW1_MOUSE	Npbwr1	Npbwr1	34804	0
NEUR4_MOUSE	Neu4	Neu4	34563	0
NDRG1_MOUSE	Ndrg1	Ndrg1	34460	0
NMB_MOUSE	Nmb	Nmb	34718	0
NELL2_MOUSE	Nell2	Nell2	34550	0
NOP56_MOUSE	Nop56	Nop56	34774	0
NDUA2_MOUSE	Ndufa2	Ndufa2	34473	0
PLD6_MOUSE	Pld6	Pld6	37476	0
NEK11_MOUSE	Nek11	Nek11	34535	0
NEIL3_MOUSE	Neil3	Neil3	34532	0
NDUA7_MOUSE	Ndufa7	Ndufa7	34479	0
NDUA6_MOUSE	Ndufa6	Ndufa6	34478	0
NEK2_MOUSE	Nek2	Nek2	34536	0
NDUAB_MOUSE	Ndufa11	Ndufa11	34470	0
NOE3_MOUSE	Olfm3	Olfm3	35140	0
NPS3B_MOUSE	Nipsnap3b	Nipsnap3b	34653	0
NUBP1_MOUSE	Nubp1	Nubp1	34971	0
NUMA1_MOUSE	Numa1	Numa1	35009	0
NUMB_MOUSE	Numb	Numb	35010	0
NUD14_MOUSE	Nudt14	Nudt14	34988	0
NRN1L_MOUSE	Nrn1l	Nrn1l	34905	0
NUD12_MOUSE	Nudt12	Nudt12	34985	0
NUDT6_MOUSE	Nudt6	Nudt6	35001	0
OL150_MOUSE	Olfr150	Olfr150	35680	0
ONCO_MOUSE	Ocm	Ocm	35108	0
OSBL9_MOUSE	Osbpl9	Osbpl9	36640	0
P66A_MOUSE	Gatad2a	Gatad2a	8663	0
PAN3_MOUSE	Pan3	Pan3	36782	0
PC4L1_MOUSE	Pcp4l1	Pcp4l1	36986	0
OXLA_MOUSE	Il4i1	Il4i1	25098	0
PRR33_MOUSE	Prr33	Prr33	38078	0
RN122_MOUSE	Rnf122	Rnf122	39040	0
RN150_MOUSE	Rnf150	Rnf150	39060	0
RN214_MOUSE	Rnf214	Rnf214	39088	0
RM19_MOUSE	Mrpl19	Mrpl19	33914	0
RM50_MOUSE	Mrpl50	Mrpl50	33946	0
S22A4_MOUSE	Slc22a4	Slc22a4	40510	0
S12A2_MOUSE	Slc12a2	Slc12a2	40429	0
RT14_MOUSE	Mrps14	Mrps14	33957	0
S39AE_MOUSE	Slc39a14	Slc39a14	40679	0
SALL4_MOUSE	Sall4	Sall4	39762	0
SE6L1_MOUSE	Sez6l	Sez6l	40193	0
SCIMP_MOUSE	Scimp	Scimp	39913	0
SCRN2_MOUSE	Scrn2	Scrn2	39951	0
SC5A9_MOUSE	Slc5a9	Slc5a9	40740	0
SE1L1_MOUSE	Sel1l	Sel1l	40028	0
SCN3A_MOUSE	Scn3a	Scn3a	39927	0
SBDS_MOUSE	Sbds	Sbds	39811	0
SBSPO_MOUSE	Sbspon	Sbspon	39822	0
SETB1_MOUSE	Setdb1	Setdb1	40188	0
SFPQ_MOUSE	Sfpq	Sfpq	40209	0
SCD3_MOUSE	Scd3	Scd3	39856	0
SEM4B_MOUSE	Sema4b	Sema4b	40049	0
SEPR_MOUSE	Fap	Fap	8025	0
SEPT1_MOUSE	Sept1	Sept1	40074	3
P2RY4_MOUSE	P2ry4	P2ry4	36715	0
PF2R_MOUSE	Ptgfr	Ptgfr	38264	0
PGTB1_MOUSE	Pggt1b	Pggt1b	37189	0
PPR3C_MOUSE	Ppp1r3c	Ppp1r3c	37815	0
PPRC1_MOUSE	Pprc1	Pprc1	37859	0
PREP_MOUSE	Pitrm1	Pitrm1	37379	0
PTG3L_MOUSE	Ptges3l	Ptges3l	38263	0
PTBP2_MOUSE	Ptbp2	Ptbp2	38236	0
PSMD8_MOUSE	Psmd8	Psmd8	38213	0
PSF3_MOUSE	Gins3	Gins3	8808	0
RDH7_MOUSE	Rdh7	Rdh7	38749	0
RDH10_MOUSE	Rdh10	Rdh10	38740	0
RAD51_MOUSE	Rad51	Rad51	38518	0
RBM39_MOUSE	Rbm39	Rbm39	38674	0
RBP2_MOUSE	Ranbp2	Ranbp2	38558	0
RBPS2_MOUSE	Rbpms2	Rbpms2	38710	0
RAP1A_MOUSE	Rap1a	Rap1a	38565	0
R144A_MOUSE	Rnf144a	Rnf144a	39054	0
RASM_MOUSE	Mras	Mras	33853	0
RIMKB_MOUSE	Rimklb	Rimklb	38959	0
RFXK_MOUSE	Rfxank	Rfxank	38832	0
RIMB1_MOUSE	Bzrap1	Bzrap1	4153	1
RHG17_MOUSE	Arhgap17	Arhgap17	3191	0
REEP5_MOUSE	Reep5	Reep5	38765	0
RFWD3_MOUSE	Rfwd3	Rfwd3	38823	0
RL14_MOUSE	Rpl14	Rpl14	39214	0
RM10_MOUSE	Mrpl10	Mrpl10	33905	0
RS21_MOUSE	Rps21	Rps21	39539	0
RS7_MOUSE	Rps7	Rps7	39583	0
S2548_MOUSE	Slc25a48	Slc25a48	40565	0
S26A2_MOUSE	Slc26a2	Slc26a2	40574	0
RWD2B_MOUSE	Rwdd2b	Rwdd2b	39706	0
S27A3_MOUSE	Slc27a3	Slc27a3	40584	0
S36A2_MOUSE	Slc36a2	Slc36a2	40654	0
S10A5_MOUSE	S100a5	S100a5	39731	0
S10A3_MOUSE	S100a3	S100a3	39729	0
RTP2_MOUSE	Rtp2	Rtp2	39683	0
RTP1_MOUSE	Rtp1	Rtp1	39682	0
S22A3_MOUSE	Slc22a3	Slc22a3	40508	0
RU2A_MOUSE	Snrpa1	Snrpa1	41121	0
RT24_MOUSE	Mrps24	Mrps24	33968	0
S15A3_MOUSE	Slc15a3	Slc15a3	40447	0
S2541_MOUSE	Slc25a41	Slc25a41	40558	0
S35A5_MOUSE	Slc35a5	Slc35a5	40629	0
S2546_MOUSE	Slc25a46	Slc25a46	40563	0
S6A17_MOUSE	Slc6a17	Slc6a17	40748	0
RUSD4_MOUSE	Rpusd4	Rpusd4	39610	0
S47A2_MOUSE	Slc47a2	Slc47a2	40710	0
S620A_MOUSE	Slc6a20a	Slc6a20a	40753	0
S45A4_MOUSE	Slc45a4	Slc45a4	40705	0
SAC2_MOUSE	Inpp5f	Inpp5f	25162	0
S5A1_MOUSE	Srd5a1	Srd5a1	41453	0
S4A4_MOUSE	Slc4a4	Slc4a4	40718	0
SAT2_MOUSE	Sat2	Sat2	39805	0
SAMD5_MOUSE	Samd5	Samd5	39772	0
SALL1_MOUSE	Sall1	Sall1	39759	0
PDLI5_MOUSE	Pdlim5	Pdlim5	37074	0
PGRP1_MOUSE	Pglyrp1	Pglyrp1	37196	0
PDXD1_MOUSE	Pdxdc1	Pdxdc1	37087	0
PI51A_MOUSE	Pip5k1a	Pip5k1a	37357	0
PLPR2_MOUSE	Lppr2	Lppr2	31712	1
PLXB2_MOUSE	Plxnb2	Plxnb2	37552	0
PPT2_MOUSE	Ppt2	Ppt2	37861	0
PRS10_MOUSE	Psmc6	Psmc6	38200	0
PLCG2_MOUSE	Plcg2	Plcg2	37462	0
PRAF3_MOUSE	Arl6ip5	Arl6ip5	3286	0
PPIG_MOUSE	Ppig	Ppig	37750	0
PPR32_MOUSE	Ppp1r32	Ppp1r32	37809	0
PREB_MOUSE	Preb	Preb	37915	0
PRDM9_MOUSE	Prdm9	Prdm9	37904	0
PRDX4_MOUSE	Prdx4	Prdx4	37910	0
PTN_MOUSE	Ptn	Ptn	38286	0
PUS10_MOUSE	Pus10	Pus10	38353	0
RAD21_MOUSE	Rad21	Rad21	38513	0
RBTN2_MOUSE	Lmo2	Lmo2	31661	0
RCAN1_MOUSE	Rcan1	Rcan1	38718	0
RBPMS_MOUSE	Rbpms	Rbpms	38709	0
RASF2_MOUSE	Rassf2	Rassf2	38619	0
R9BP_MOUSE	Rgs9bp	Rgs9bp	38867	0
RASF9_MOUSE	Rassf9	Rassf9	38626	0
RBGP1_MOUSE	Rabgap1	Rabgap1	38497	0
RAB19_MOUSE	Rab19	Rab19	38438	0
RASF7_MOUSE	Rassf7	Rassf7	38624	0
R3GEF_MOUSE	Rab3il1	Rab3il1	38472	0
RIOK3_MOUSE	Riok3	Riok3	38972	0
RIOX2_MOUSE	Mina	Mina	32477	1
RGS3_MOUSE	Rgs3	Rgs3	38859	0
RETST_MOUSE	Retsat	Retsat	38800	0
RFLA_MOUSE	Fam101a	Fam101a	7772	2
RFTN1_MOUSE	Rftn1	Rftn1	38820	0
RHG31_MOUSE	Arhgap31	Arhgap31	3208	0
REM2_MOUSE	Rem2	Rem2	38782	0
RPC2_MOUSE	Polr3b	Polr3b	37660	0
RS12_MOUSE	Rps12	Rps12	39462	0
STAT3_MOUSE	Stat3	Stat3	41609	0
S1PR2_MOUSE	S1pr2	S1pr2	39742	0
RTL3_MOUSE	Zcchc5	Zcchc5	45179	3
RT10_MOUSE	Mrps10	Mrps10	33954	0
S22AJ_MOUSE	Slc22a19	Slc22a19	40498	0
S2534_MOUSE	Slc25a34	Slc25a34	40550	0
S6A11_MOUSE	Slc6a11	Slc6a11	40742	0
TB10A_MOUSE	Tbc1d10a	Tbc1d10a	42017	0
S39A7_MOUSE	Slc39a7	Slc39a7	40685	0
S7A14_MOUSE	Slc7a14	Slc7a14	40767	0
S41A3_MOUSE	Slc41a3	Slc41a3	40693	0
SAMD8_MOUSE	Samd8	Samd8	39774	0
SCG2_MOUSE	Scg2	Scg2	39861	0
SE1L2_MOUSE	Sel1l2	Sel1l2	40029	0
SCHI1_MOUSE	Schip1	Schip1	39912	0
SCML4_MOUSE	Scml4	Scml4	39920	0
SESN3_MOUSE	Sesn3	Sesn3	40175	0
SCN1B_MOUSE	Scn1b	Scn1b	39924	0
PIAS3_MOUSE	Pias3	Pias3	37287	0
PNKP_MOUSE	Pnkp	Pnkp	37578	0
PLXB1_MOUSE	Plxnb1	Plxnb1	37551	0
PIGX_MOUSE	Pigx	Pigx	37317	0
PPR18_MOUSE	Ppp1r18	Ppp1r18	37793	0
PTAFR_MOUSE	Ptafr	Ptafr	38233	0
PYGB_MOUSE	Pygb	Pygb	38384	0
PYM1_MOUSE	Wibg	Wibg	44926	2
RAB6A_MOUSE	Rab6a	Rab6a	38484	0
RAP1B_MOUSE	Rap1b	Rap1b	38567	0
RAB32_MOUSE	Rab32	Rab32	38456	0
RHOB_MOUSE	Rhob	Rhob	38889	0
R51A1_MOUSE	Rad51ap1	Rad51ap1	38519	0
RAG1_MOUSE	Rag1	Rag1	38535	0
RHOU_MOUSE	Rhou	Rhou	38902	0
RGS16_MOUSE	Rgs16	Rgs16	38851	0
RGF1C_MOUSE	Rasgef1c	Rasgef1c	38603	0
REG3G_MOUSE	Reg3g	Reg3g	38772	0
REG4_MOUSE	Reg4	Reg4	38773	0
RHG27_MOUSE	Arhgap27	Arhgap27	3202	0
RFIP5_MOUSE	Rab11fip5	Rab11fip5	38431	0
REG3B_MOUSE	Reg3b	Reg3b	38770	0
REM1_MOUSE	Rem1	Rem1	38781	0
RL24_MOUSE	Rpl24	Rpl24	39288	0
RMD2_MOUSE	Rmdn2	Rmdn2	38990	0
RMXL1_MOUSE	Rbmxl1	Rbmxl1	38699	0
RNF10_MOUSE	Rnf10	Rnf10	39030	0
RN19B_MOUSE	Rnf19b	Rnf19b	39080	0
RP1_MOUSE	Rp1	Rp1	39168	0
RPA2_MOUSE	Polr1b	Polr1b	37642	0
RPGR_MOUSE	Rpgr	Rpgr	39184	0
RRAS_MOUSE	Rras	Rras	39617	0
RPC7_MOUSE	Polr3g	Polr3g	37665	0
RRAGA_MOUSE	Rraga	Rraga	39613	0
RRNAD_MOUSE	Rrnad1	Rrnad1	39626	0
S35A4_MOUSE	Slc35a4	Slc35a4	40628	0
RWDD3_MOUSE	Rwdd3	Rwdd3	39707	0
RSPO3_MOUSE	Rspo3	Rspo3	39658	0
S35C2_MOUSE	Slc35c2	Slc35c2	40635	0
S10A8_MOUSE	S100a8	S100a8	39734	0
RT16_MOUSE	Mrps16	Mrps16	33959	0
RUN3A_MOUSE	Rundc3a	Rundc3a	39693	0
S38AA_MOUSE	Slc38a10	Slc38a10	40663	0
PGLT1_MOUSE	Poglut1	Poglut1	37617	0
PP4C_MOUSE	Ppp4c	Ppp4c	37849	0
POLI_MOUSE	Poli	Poli	37635	0
PLGF_MOUSE	Pgf	Pgf	37188	0
P_MOUSE	Oca2	Oca2	35103	0
