	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
GNB5	80.5724	85.7183	75.6742	95.8781	69.199	92.1386	75.2967	69.8222	93.2868	84.9924	74.6113	79.5977	72.1412	84.0625	23.7167	75.4768	95.7216	100.3425	66.7941	79.9476	91.6603	54.7815	53.1864	105.1007	92.7097	68.5998	0.0	91.7659	65.6844	83.6688	87.8829	83.7033	86.0456	76.1235	85.5963	68.9499	113.5252	94.5065	85.5763	161.5671	53.8131	83.98700000000001	66.1106	67.0776	68.25	63.2962	89.9816	86.4145	79.2125	62.5001	81.1062	77.6622	75.2368	38.0134	77.0893	144.5093	83.2398	50.4435	112.5849	71.0516	70.4106	77.53	61.0616	77.803	82.913	113.1129	42.2523	71.4973	72.9907	89.0055	132.1038	69.0438	85.8822	70.5139	111.0154	79.1548	74.9698	73.3801	87.1274	79.0308	79.8032	81.249	65.5512	62.8739	63.5837	67.7229	95.9913	84.4777	68.4135	31.5814	53.6012	87.6659	90.6427	94.8102	80.17699999999999	81.9406	85.3083	49.777	73.1554	110.6209	22.2482	174.8204	105.2065	69.0193	75.6582	70.4355	86.8927	84.5833	74.993	44.8568	68.1482	66.4793	87.2454	85.9881	75.6606	28.8867	85.4973	39.9345	78.2565	105.2241	80.5514	65.6907	78.375	130.7195	80.6942	72.4606	89.3565	188.1283	95.1987	91.8505
GNG12	99.5028	0.0	111.0082	101.60799999999999	0.0	0.0	77.1494	0.0	66.0791	412.2292	64.2868	111.6589	20.987	0.8468	90.3964	73.5001	61.3907	2.3949	47.8052	6.9824	26.2067	238.178	44.5055	0.0	0.6672	70.1337	34.8394	20.392	0.0	84.0484	0.8241	49.2562	58.0494	1.8422	87.5707	109.5564	0.0	29.9074	19.8716	0.0	81.3974	43.3595	33.6236	46.5486	104.8398	118.6307	167.9929	0.0	117.0234	136.7921	0.0	85.8808	34.0289	150.6042	162.7353	68.867	30.6905	0.0	200.332	130.0123	0.0	0.0	150.6963	98.405	99.7317	43.1182	6.9004	0.0	29.6574	84.76700000000001	57.1877	0.0	0.6229	25.8401	145.023	99.4668	56.8067	85.4143	126.6327	0.0	5.2413	0.0	0.0	1.3577	0.0	44.9936	0.0	1.8006	84.0881	0.1741	0.0	0.0	0.0	82.8353	0.0	8.0681	1.8105	86.0981	132.1046	111.7023	0.0	6.0432	95.7103	38.7297	60.5003	0.0	110.7707	0.0	102.685	63.4821	156.2587	73.8949	32.0917	94.7134	89.5892	98.0717	116.3214	167.9831	28.633000000000003	0.0	1.3215	70.4498	0.0	130.9965	0.0	92.1202	0.0	91.6302	124.0906	0.0
GNG2	98.2728	59.2795	87.6638	108.8139	85.8508	75.4096	198.2345	66.4884	55.3828	151.5883	78.0671	108.1448	92.4512	76.4617	34.1737	132.864	60.0227	97.7395	84.8799	120.5463	67.5231	127.9537	184.6143	46.3424	43.9986	216.18599999999998	0.0	69.6706	223.7298	97.8247	76.8451	4.9709	78.2645	294.8066	63.7611	156.3022	0.0	64.0438	100.2992	63.2385	30.3309	80.1475	72.4101	77.2405	61.9064	101.8007	124.0505	80.0299	70.1018	95.3129	221.8879	71.4729	109.6092	82.0754	120.1149	125.7661	114.4791	184.0091	131.8451	120.2667	97.9982	72.7772	89.38799999999999	97.7838	101.055	82.8253	55.4444	51.3579	86.8927	73.7798	108.3099	108.9107	47.4503	89.6923	58.0389	68.1117	60.416000000000004	97.6524	140.4253	26.1256	38.2769	37.2764	71.4019	50.3252	24.0281	119.8467	53.9346	77.6598	118.0827	55.2605	68.0462	72.3107	63.3797	54.0785	104.5251	66.6044	64.6669	37.4001	52.9249	0.2604	0.0	14.1484	56.0044	70.5092	84.9481	0.0	101.3054	82.5298	101.9583	124.3851	71.657	58.4659	74.668	59.9588	102.3651	0.0	73.1471	58.5098	78.7004	27.808000000000003	53.9551	96.4979	50.6572	23.7552	63.823	126.15299999999999	0.0	142.9082	163.1155	102.1969
GNG3	163.4568	115.4867	102.3131	91.4864	118.2236	138.6844	195.5506	131.9584	147.6257	102.2592	129.7943	268.7033	152.6019	103.012	95.7706	100.3717	144.5427	147.6064	91.9798	164.1114	201.9951	208.8623	95.6324	168.8611	120.3521	168.7064	0.45299999999999996	172.55	176.9719	88.1803	218.642	136.0	128.7164	125.8241	119.7824	111.46700000000001	111.1451	283.0679	123.2968	140.9705	67.9417	112.772	118.0449	136.2638	121.7152	102.4439	183.3456	206.8634	111.2059	101.0674	218.6491	130.8829	143.4694	119.2158	132.2893	83.8688	98.4596	148.9153	102.7407	85.4307	157.9222	231.6619	104.2048	139.7731	145.2377	166.3988	112.2604	272.9199	126.1302	169.3567	144.2829	127.1853	114.5895	112.0864	131.8166	121.4506	116.38	124.5667	208.9311	151.4366	121.7893	134.8624	173.2559	85.1603	174.4254	98.76700000000001	156.8423	167.8124	125.2892	146.2146	106.6394	97.8504	143.3144	169.44	130.8117	125.7892	126.7927	39.0181	115.8717	100.6464	87.4853	97.3319	159.2072	118.9413	116.7871	160.1089	122.6115	187.8488	99.3604	250.2064	116.5742	160.145	134.1775	144.5248	110.2691	82.7197	92.7268	71.9851	110.31700000000001	213.3429	140.2168	152.1748	138.9264	225.1313	181.4665	108.0106	148.4836	140.8214	234.21200000000002	177.1552
GNG7	40.8492	23.5527	35.2472	147.1246	18.5515	20.349	50.2361	32.8776	25.7674	41.3117	26.991999999999997	26.320999999999998	30.3055	19.6954	45.2256	32.0654	36.8618	63.025	30.1337	39.2081	22.7026	34.6149	18.5368	26.1763	26.3861	68.5012	0.0	28.4232	53.7777	24.819000000000003	23.8273	23.2148	22.8308	22.3111	28.8625	46.1327	14.8958	27.9115	26.3775	75.3414	23.2295	25.8786	27.6446	22.386	28.5953	12.5069	25.9555	16.7098	29.346999999999998	24.9693	53.7817	33.2841	23.2164	12.6776	39.5176	26.3518	33.2938	32.3954	47.1309	24.6814	25.2919	25.0399	26.4186	46.2923	22.1166	37.674	45.6107	32.5697	25.5742	32.4834	44.0358	33.9134	22.748	28.0898	17.9808	32.6226	19.5184	43.3691	34.4967	20.5333	25.5677	24.3304	7.0454	4.9683	5.0095	39.1134	29.4979	24.659000000000002	39.9577	68.7558	32.6727	41.1385	44.9803	25.8129	30.9498	22.9433	21.9508	44.3007	25.3055	33.8206	88.5234	0.1536	51.718	30.0778	36.0885	56.7284	32.0806	30.9791	37.3355	27.6801	39.0682	38.0549	29.916	28.5999	29.6089	0.2696	40.0056	74.4078	30.0201	53.3627	38.1875	38.5151	32.399	0.0	24.5152	24.045	19.1476	8.5144	38.5688	16.1295
GNL1	96.1942	75.4114	58.7009	84.0322	67.097	90.6383	104.7296	75.2621	80.346	115.1139	84.4952	86.1062	70.0058	91.7882	122.1687	76.4717	87.7122	92.0612	78.7171	85.8877	83.3015	70.2952	44.18	92.1268	92.7877	77.8093	225.6892	87.3503	81.1373	71.595	87.6877	84.2172	86.5823	110.2051	81.7771	85.9091	92.9217	84.6864	82.257	78.4875	60.351000000000006	73.5597	86.9169	82.0787	73.6294	55.4816	94.8582	89.2647	90.8596	121.3734	88.4661	73.8159	75.9441	68.917	76.507	88.4162	68.9802	108.8371	83.6366	57.9038	86.4012	71.2459	75.3264	65.057	87.9439	57.7168	63.6569	81.6842	88.229	93.5028	64.1521	76.4995	84.6867	86.5724	77.4851	66.4446	86.3708	84.17399999999999	79.2853	98.0889	91.2016	85.5029	52.6694	88.255	88.944	80.9337	91.42	74.2268	76.1471	46.4878	63.8284	79.5937	97.7024	87.2989	85.976	82.18700000000001	82.8882	32.2687	89.6948	89.9258	18.3254	68.9594	80.3036	82.3937	88.2771	105.6029	59.151	90.777	78.5044	73.5194	74.9423	58.4858	71.225	74.3892	102.7873	62.8657	73.8924	44.2599	96.9209	56.3499	67.0794	71.3099	74.0382	135.2736	82.9736	101.3573	84.229	96.5245	101.2641	79.8173
GNPAT	107.5033	93.5099	103.0105	259.4597	91.0584	81.3626	83.3136	111.7483	83.7158	103.0311	81.1717	82.5241	103.4451	92.7276	80.8854	87.9572	78.7639	91.3317	88.2754	76.1919	83.3098	77.7781	119.1491	115.5631	78.3002	82.4514	0.0	84.3323	94.8311	102.7424	78.5138	85.8127	74.4179	95.3661	100.5169	74.0856	81.115	71.0792	80.9765	56.4012	88.8891	65.10300000000001	97.34200000000001	85.1487	98.4756	95.0885	81.8158	71.4018	91.3061	85.6192	110.9997	107.3157	82.2833	108.1276	103.0781	69.8697	82.4621	60.2399	101.3515	81.4485	71.69	84.5942	93.2427	86.1266	86.4591	101.4618	95.1603	91.8813	80.979	89.9811	103.9804	88.3608	85.6265	84.6637	66.9925	89.0698	83.3678	91.9173	71.5306	139.9737	93.7019	76.48899999999999	96.5234	145.4146	99.4813	111.5295	81.9149	80.9557	103.1501	130.0762	60.7484	107.2821	78.4227	84.16	94.8565	77.3601	87.4438	60.7917	89.1116	136.9358	106.1631	144.8091	137.4428	77.0191	102.6684	91.7944	125.8789	84.5813	97.4078	77.3449	101.5537	100.2593	80.2493	82.859	77.1894	158.7773	102.7184	83.5215	89.1342	46.2896	86.8381	78.6445	89.21700000000001	71.5221	95.8547	94.3935	127.1954	79.0657	45.6583	80.7792
GOLGA2	40.7219	38.8626	31.611	24.5833	41.2443	29.0421	38.9689	36.4816	39.1004	28.7586	44.5686	36.5665	34.2807	42.9466	26.1396	36.9339	52.6957	52.202	36.5708	43.0536	39.4764	33.8582	62.4047	46.5729	55.9526	42.7525	23.9334	38.0371	32.3139	31.0565	38.286	33.859	49.117	39.0372	40.1982	25.3758	62.4927	40.3493	34.8036	88.5187	27.766	54.3629	41.5704	40.2229	34.8118	53.6953	40.8367	36.0882	28.1972	35.7061	50.9424	34.0054	35.025	50.9033	26.3438	48.1003	30.5796	28.6827	16.3405	26.3759	38.3642	30.9445	64.4028	24.8683	47.9358	35.2564	42.4906	68.7516	51.8561	33.135999999999996	48.0359	32.3642	49.5825	40.3129	50.5889	32.8256	42.5782	37.3071	29.0527	55.8387	35.079	30.9578	60.6474	83.0672	52.9657	33.5423	43.4598	40.0467	37.8911	42.744	41.5026	29.6506	53.6624	39.7833	35.3388	37.0998	45.9968	105.8604	46.5671	27.1179	94.3935	33.3428	36.5621	40.6592	36.9099	53.9977	27.6576	35.8253	36.3259	24.6564	28.3834	49.3655	35.6996	46.3178	56.9006	12.9678	61.7831	47.3396	48.4142	22.0128	38.1016	33.4402	36.4424	36.2256	33.3787	35.6695	45.9341	12.9429	37.9497	41.5842
GOLGA7B	51.7174	91.7839	42.1654	11.4863	84.5491	80.1202	99.8668	84.1563	63.8985	73.8505	91.6047	60.2225	81.3181	72.8615	0.8304	73.2706	59.5421	36.0402	82.8093	62.144	68.7281	74.7982	87.742	100.1107	72.2418	73.1471	0.0	67.58	74.9367	106.1682	55.6803	89.4171	96.9505	35.6104	69.4463	84.1208	94.7447	58.1975	71.7075	188.9268	82.7026	44.8713	72.8896	110.446	63.7937	54.4235	51.318999999999996	82.5659	63.4409	50.6756	76.4213	45.8331	62.8498	69.4261	56.9637	82.2437	27.1536	36.5758	76.415	50.5721	58.0924	65.6691	68.8739	53.8877	64.0281	66.6357	22.5044	168.4715	68.8566	66.0173	97.7434	58.4013	65.1316	114.0981	59.3311	48.7383	94.2289	76.6267	89.9803	94.4998	73.4191	67.1484	77.4861	162.8666	150.24	48.3129	67.2209	68.1561	57.5926	23.1851	53.7717	42.1867	83.8205	77.0081	64.865	83.1062	85.9021	131.0238	81.0614	151.2802	0.0	0.0	93.0441	111.9725	55.5925	52.5324	78.9287	67.976	70.0809	15.6298	45.286	99.1134	71.5299	67.827	78.4195	0.0	75.6652	19.6805	84.7003	92.1757	35.6858	87.4053	83.594	34.8342	78.4673	94.4318	126.1506	76.0592	28.4967	66.9402
GOLGB1	154.6845	267.4553	198.1635	307.1392	299.5697	228.5655	263.2755	220.6837	295.6511	328.69599999999997	232.2083	199.5601	263.1187	330.3606	93.9342	165.7372	228.1507	261.4285	226.0334	187.3207	282.0561	313.2354	171.8078	161.4189	296.3129	233.2584	287.377	163.1282	231.4046	195.9485	189.8094	178.3789	299.2835	155.9225	213.3381	284.2265	154.5236	260.8456	228.8125	328.6481	225.6351	319.2173	330.95599999999996	241.4178	221.2612	251.3663	249.5988	201.2351	190.612	208.9533	300.0924	203.4916	284.8626	236.0211	171.8866	393.2426	190.4254	303.6129	220.8115	180.9274	149.6101	192.2711	257.2142	234.7834	263.2136	256.2465	116.8187	287.1956	350.3928	162.8779	197.6596	287.3086	307.7523	230.5718	227.6933	183.7676	271.5811	223.8089	315.4672	221.5412	252.174	227.3107	256.0049	286.1255	404.473	275.8188	189.6401	307.1091	152.6852	160.1194	283.7491	269.7982	341.8562	197.3502	287.0418	277.9456	281.2243	178.9793	318.2571	179.17	180.9212	151.816	219.4033	185.3459	171.0917	254.1238	190.294	179.81400000000002	201.9869	256.4085	108.3306	319.6719	215.7136	217.3055	186.1499	149.6013	289.8744	157.8481	249.2163	195.3222	205.3566	227.2804	310.9201	127.0452	197.9867	160.5785	222.3822	205.3204	232.2721	273.5759
GOLPH3	116.7483	62.7059	111.8974	84.7596	83.6393	88.2103	49.5662	88.9402	84.0953	32.0831	138.471	85.1177	78.3561	94.2656	115.8859	99.1062	65.4811	129.9664	84.2052	97.5032	76.4538	89.4817	81.7877	80.1587	95.2982	86.2239	0.0	94.0766	107.8572	63.1777	103.0373	92.9745	83.9486	75.6072	86.4055	108.8261	182.32299999999998	90.6002	83.1849	79.5207	90.0292	65.8095	107.4992	81.9573	91.6697	51.1391	104.9593	69.2103	119.0101	93.4805	89.0616	82.0607	80.301	65.6262	111.53200000000001	99.5718	44.3902	78.6591	152.1721	22.0057	97.4285	71.0739	95.6301	95.4855	119.7019	85.7173	111.2739	86.3059	75.8413	104.1645	90.993	84.4843	74.3353	88.28299999999999	72.3526	85.2706	91.6539	89.1377	90.6773	140.957	81.0799	75.5269	72.4845	49.7582	94.7875	69.0238	83.4976	71.3468	87.0911	111.6041	186.7722	69.663	115.725	76.2686	105.9631	71.6012	77.3026	211.8781	68.4046	83.6245	225.6384	123.4936	148.122	62.8408	96.4495	103.0351	84.7041	87.8017	78.8684	176.08	118.236	69.13600000000001	79.828	62.0858	75.9823	61.4255	58.4634	164.8147	88.8412	66.7897	124.3243	82.2706	91.2647	15.067	81.1514	80.4647	64.1923	48.4567	137.874	80.3619
GOSR1	91.1086	86.4483	97.0405	47.8026	74.4887	76.2408	75.8032	81.5247	75.4293	43.6994	86.3692	71.4824	80.5734	80.7319	71.0146	99.8222	58.655	38.8662	79.6597	82.3082	74.7595	69.2972	89.3681	59.2236	79.3507	72.90100000000001	131.3957	77.4281	73.4562	90.4692	70.7462	79.4987	70.7902	96.0676	71.6679	125.6456	57.0041	64.4401	77.4811	99.5384	82.0337	69.0234	71.6141	76.0762	72.2747	111.2125	77.2176	75.3481	82.3282	105.3109	97.6598	75.9121	71.9021	35.1628	74.5602	88.3792	103.2905	83.9813	52.5383	53.003	90.9344	67.0626	76.0233	72.1646	99.4361	72.2368	77.5488	81.0506	84.8329	80.0638	71.4561	82.421	75.3956	83.9681	65.7309	85.1084	72.7202	88.5887	68.7233	59.3249	77.3971	70.2437	77.0344	62.3749	102.96600000000001	107.8351	86.8981	73.038	58.723	100.9974	84.374	100.1668	66.3238	76.9373	105.8345	80.4838	74.4071	50.4374	74.3818	105.9694	15.9308	72.3604	93.4469	68.9205	84.8422	103.6677	69.5319	71.7101	78.1242	56.4164	76.9203	78.8617	82.6646	77.2104	77.6065	58.7235	81.0836	107.0345	91.4211	90.7804	69.5591	84.3833	77.9623	131.8609	72.2155	95.6827	101.1407	104.0603	101.7393	69.7371
GOT1	183.9893	106.819	144.1871	110.2633	181.8305	185.1517	128.9444	137.4437	142.7186	155.7298	169.8053	244.5516	144.3344	107.4629	100.2048	141.9792	173.4006	233.2938	126.28	216.6388	195.1583	236.3489	123.8561	204.5291	324.8839	134.6966	27.2901	187.3584	139.8852	124.8782	235.0241	192.3258	122.3381	298.5648	156.3264	219.7434	280.4574	188.9706	133.7135	162.0595	93.8599	163.5883	212.9194	172.3913	192.3124	180.5087	201.8841	163.3747	149.5867	215.8899	131.1025	184.4689	149.6788	208.9871	173.2254	207.515	151.2857	179.1311	154.1426	137.935	180.6078	221.0316	231.8866	167.2932	209.9612	226.3622	142.2583	243.0906	205.1671	185.0773	188.3702	129.5821	273.3426	170.6915	122.7317	141.3691	163.192	125.5625	222.0341	201.5768	148.5465	144.9962	105.9937	201.4765	193.0191	179.6198	189.0325	146.0596	118.8	86.5185	121.7774	139.862	118.5656	166.5698	208.5356	113.6343	118.2253	47.5889	243.2576	69.9172	133.1864	19.9412	210.3416	162.6318	152.1636	292.7427	148.6528	224.9768	134.3388	62.7346	122.365	194.5313	111.3816	204.9458	136.5455	35.1299	167.12400000000002	120.4809	286.9609	271.7567	201.5037	179.5236	133.6651	307.6736	159.3014	164.3049	192.3544	169.2113	374.3685	154.6812
GOT2	135.9682	61.9705	87.1378	171.77900000000002	53.5061	80.1363	62.8716	79.0294	62.2582	84.9716	79.2282	86.2171	67.3936	58.9417	42.3836	111.8503	69.2256	87.44200000000001	68.8928	102.7817	72.3567	78.3428	100.1452	97.7173	108.005	61.1484	0.0	77.352	72.9039	85.4915	67.7373	76.9622	42.9484	96.7688	72.5854	67.9543	84.7945	74.2538	69.6366	111.374	72.5245	57.6747	72.3757	62.4237	86.6043	113.35600000000001	90.0038	70.3468	82.9093	121.5447	89.9349	78.5187	63.1176	88.4046	57.3396	73.186	84.5807	73.6369	120.3112	70.6113	79.9462	95.7497	107.2253	76.3873	54.191	86.5602	82.9423	55.3542	85.6002	75.0354	107.2922	59.49100000000001	95.2412	64.2808	73.303	67.1998	70.7145	93.2805	80.12	89.5993	76.816	66.5296	92.9781	51.8284	74.8081	68.0821	86.0332	65.4315	82.1094	121.4782	78.6731	87.1797	69.2708	74.3687	64.8407	59.1776	55.365	22.5483	76.7077	56.6177	236.3631	225.4816	75.3738	60.7172	80.0108	130.5424	89.1538	78.0638	66.2395	64.4915	91.5308	65.8191	70.8809	64.0203	71.7018	107.0795	86.1455	45.6658	82.8048	48.2651	81.266	62.7773	72.4213	0.0	71.6691	67.5872	139.3513	81.5683	112.5451	79.4549
GPC1	77.2932	74.5816	57.4099	102.8197	82.7918	77.1663	102.8765	72.82300000000001	97.1303	88.2534	94.8106	61.7305	73.6441	97.5251	33.7887	75.2	132.2563	79.4396	85.6156	58.678999999999995	67.3154	46.2109	71.7741	73.9756	74.2999	89.1897	115.8636	76.1333	69.4277	87.586	37.900999999999996	55.1409	142.1388	97.9757	71.3809	69.3477	65.9003	57.528	89.6231	118.9262	64.1844	111.4546	82.8188	94.4794	81.9304	80.0574	70.8821	87.9264	78.6977	89.9846	90.6315	69.7277	89.4371	82.5466	58.7469	89.3645	72.6869	98.4172	45.5085	97.6527	94.5905	64.2656	65.3502	51.9864	94.0077	81.3202	30.8402	80.949	83.9168	54.3114	63.5548	84.5779	85.1328	94.4281	141.0475	64.9262	87.2183	75.0414	63.4263	72.4346	67.2837	95.53399999999999	56.7849	58.07899999999999	112.9174	78.1293	68.327	90.5561	66.249	18.9296	78.4381	74.5572	81.627	94.7288	80.0237	121.1623	101.8041	76.0762	76.4035	76.6679	0.0	85.4149	61.7474	87.1199	80.1234	67.8542	68.4864	54.6197	78.0076	51.5529	54.2405	80.7808	88.2083	59.0322	72.7764	0.0	71.0937	44.3832	77.7315	89.6399	73.2852	55.1126	74.2395	81.9437	67.3407	94.678	94.5474	117.8815	46.8475	89.8969
GPD2	137.4917	51.691	97.0763	124.9401	74.4796	94.7889	131.8221	101.4077	70.2192	78.35300000000001	49.9037	70.7345	108.7698	73.1466	36.4162	112.2501	23.3215	144.0334	84.353	112.9958	78.6352	106.8517	128.5862	111.9373	50.3044	112.1849	0.0	84.7599	117.7504	143.5777	64.3762	58.8418	68.6759	68.6954	82.3643	118.8018	57.9222	73.5235	78.5504	27.7015	107.9692	54.2825	55.2268	64.8876	81.4891	59.4418	74.2169	44.7691	80.8399	109.7112	128.8453	95.5057	76.6972	108.9563	90.0478	77.2853	101.1977	97.0221	130.2974	150.1814	85.0934	129.0791	66.6085	107.5346	34.607	69.238	99.9298	24.3541	85.7251	63.3879	99.1479	82.1482	79.0472	95.0244	45.6799	94.5437	72.4244	88.6318	102.3584	0.4185	75.6905	71.4366	125.1638	28.2471	90.0945	126.0161	49.1807	89.9274	109.9728	89.6135	80.2368	89.0477	49.8943	71.8915	83.5502	63.1782	122.6195	13.2549	129.8498	97.8425	0.0	179.2929	110.4669	107.3862	75.3674	0.9957	98.1664	37.652	89.2294	203.7715	105.4222	101.0238	65.2167	71.06	135.0276	167.9283	98.7569	104.8489	97.7161	14.6482	111.1207	102.1028	89.0874	126.8642	80.5613	107.7843	45.2225	61.081	101.3741	89.28299999999999
GPHN	116.1496	200.9745	158.998	98.2379	145.9924	114.4135	145.8187	111.3857	137.3916	210.1695	144.4399	94.4535	123.88600000000001	133.6329	83.3454	129.6284	195.5072	100.64399999999999	115.3378	155.9938	108.3056	112.7731	44.1745	168.9466	117.8838	104.8004	0.0	122.6255	102.2589	157.1533	94.8566	132.5247	170.312	136.6123	124.6474	119.0375	124.5397	136.3026	123.6686	161.2389	67.9768	211.3156	138.0352	137.6983	116.0606	239.6567	127.3592	177.4898	139.3491	160.6468	102.1712	116.6413	120.7722	127.429	110.0342	141.5771	126.6133	190.9249	190.0879	124.9587	120.0034	142.1977	104.6152	138.5209	197.9459	152.0663	84.7935	172.9401	137.8637	134.5198	152.9888	122.5364	123.4424	119.4953	164.4986	118.1241	132.4686	115.0773	127.5575	120.8982	129.2573	166.4025	92.6582	111.5338	127.4762	174.3238	117.0219	167.5422	120.8715	85.1185	124.6424	153.7086	117.625	154.9988	114.7147	188.0294	168.4796	76.0977	152.5502	61.1433	0.2712	0.0	176.1147	137.4188	122.1446	91.3009	121.0464	124.1642	149.8147	112.7468	72.0495	134.6993	169.7124	139.4905	134.2589	59.1645	191.9164	79.5511	124.1461	92.2315	133.1064	106.6665	119.3972	62.8609	140.7631	156.9495	164.5017	160.2093	112.3919	106.9232
