	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
CDC37L1	99.9052	83.1387	80.8277	69.2167	59.5778	77.706	63.9943	71.5376	67.3239	109.376	60.6967	78.2503	76.8579	56.8353	69.4175	89.4474	66.737	100.7638	61.3572	74.0487	63.1043	68.2958	60.77	51.8307	76.9166	67.6897	20.954	79.7028	99.0088	81.1945	78.7774	75.9731	63.8508	61.6188	79.6448	89.6068	57.6181	57.1914	72.2564	27.5301	73.6657	59.0877	84.3839	57.1673	78.9357	103.448	72.8178	69.5645	76.0152	97.9688	77.1775	81.7611	64.1705	56.3287	81.7119	60.7847	88.5037	59.2167	98.9112	93.4784	72.0875	56.8961	62.3697	89.0589	72.8038	85.0816	91.4236	53.198	68.7196	73.6796	92.1287	78.7276	68.5221	70.6212	59.1946	86.5292	76.6476	101.6855	68.7707	62.5489	81.7289	79.6569	77.8535	99.7547	65.9338	65.0133	71.9099	63.3255	99.8554	135.1227	109.3507	115.126	76.7008	78.6765	104.4638	87.4138	69.3332	90.678	92.8272	120.6786	50.6495	103.2797	75.4499	60.5774	85.33	90.2766	78.5425	80.7976	77.0014	111.7895	75.5378	102.7964	70.1786	69.6765	61.6144	14.8597	85.6931	98.2051	68.805	68.1567	83.1619	71.2437	62.5065	67.5847	70.8323	75.0875	47.9126	47.858000000000004	90.1029	67.1769
CHAF1A	58.095	54.6072	61.6342	58.9001	31.6588	37.263000000000005	25.6871	49.8467	37.1964	16.8818	46.1273	32.4266	63.0905	38.4792	4.3834	8.2874	75.1723	18.447	29.115	30.0043	36.3281	33.7364	21.1951	53.0553	35.3002	39.0457	0.0	37.5588	46.7047	15.3349	35.8656	43.9203	27.9865	37.2283	42.4597	53.9286	60.941	36.3484	40.1915	102.1746	68.2066	24.4582	38.2661	50.593999999999994	32.9815	36.1267	39.5564	26.6292	26.7533	32.3511	24.3729	49.3643	32.3087	11.1895	42.4863	10.2593	32.1698	63.4988	47.0332	20.1612	39.7154	56.6203	29.0069	54.3093	47.5947	45.5999	45.726000000000006	46.1954	38.3684	33.3216	18.0428	31.1112	39.9617	23.2889	77.0721	42.1031	34.1347	33.7757	25.5374	52.9687	34.3347	29.5662	1.2334	19.2462	0.0	18.5474	13.981	35.8556	26.7075	37.4681	0.0	23.9501	26.5433	31.5724	25.4893	34.5858	36.2092	4.0989	50.2631	17.3026	1.3267	0.0	42.7734	23.5673	49.8797	65.6626	22.5861	58.7899	33.9308	31.4513	45.1642	37.6297	30.3954	41.1619	38.0231	1.2091	30.4054	86.2701	10.7107	0.0	34.595	32.8159	36.3788	8.6624	29.4988	25.1926	0.0	1.8614	15.5719	26.6269
CHAF1B	20.1005	46.4348	93.708	6.5207	39.7808	61.7072	39.4597	64.4945	46.2013	0.0	58.0355	36.9438	61.1	89.0602	18.147000000000002	24.3926	47.6141	60.0156	47.0778	61.3316	53.5555	41.9555	32.9835	83.9811	84.3477	44.5772	0.0	47.2949	63.2968	96.5705	44.9726	71.3224	33.7915	77.97399999999999	66.4729	8.74	35.861	35.0231	51.977	21.0347	50.2572	26.6112	53.4163	29.6475	66.8965	55.2104	61.2282	51.2115	79.4881	55.1437	17.6154	74.8863	40.446	29.848000000000003	65.8051	131.3708	39.566	13.9188	41.636	31.9311	40.1542	26.4256	72.5191	2.8302	41.9	115.5787	68.9223	36.1575	45.7024	67.0415	29.6958	48.8091	59.5791	56.3957	25.6549	67.8602	48.345	32.8852	73.2777	132.5759	68.1418	46.1252	12.7667	91.67200000000001	0.7831	0.0	51.9087	42.2786	88.7612	18.6403	82.8925	41.2701	44.9083	54.3967	72.6892	51.3764	51.3254	2.2119999999999997	14.5028	0.0	0.0	0.1566	39.5921	50.1189	56.7802	0.0	9.1741	36.7518	53.1045	5.1413	5.9105	75.0998	57.2245	29.7118	406.0598	30.3748	91.9205	20.5507	39.5608	56.443999999999996	47.3433	47.291000000000004	59.8684	0.0	42.8686	110.9959	80.932	0.0	53.9243	17.2018
CHORDC1	95.5189	158.0609	87.3044	67.8539	105.2637	98.1644	86.3424	98.9955	116.4221	86.7332	90.7582	117.9519	87.7443	106.2833	87.4566	101.7884	92.296	139.5498	98.5543	96.3915	116.2225	124.9778	58.9403	122.5084	109.0199	93.2714	4.9274	113.8231	97.3136	88.7385	127.3648	102.7928	127.2055	94.4597	94.7316	79.5824	116.6733	135.0138	101.085	184.3806	91.0891	104.1969	94.8111	115.8877	104.7917	98.2806	93.9059	146.1586	88.6413	75.6985	68.2015	95.4743	105.4461	151.9609	95.7532	222.1457	107.8427	84.7336	98.8351	105.4889	120.5427	112.1246	143.8157	102.1851	141.0929	111.2082	90.4778	161.6234	105.3476	106.5816	106.5964	100.7348	91.7848	115.0529	92.3014	96.3109	102.6622	83.0309	120.6022	168.7379	92.3389	131.6373	85.96600000000001	83.9837	153.8517	103.7333	112.1688	134.4639	83.9573	81.9292	82.9495	108.0128	127.0477	112.7528	90.5198	113.9636	109.0002	59.6071	110.0064	92.4849	108.7499	126.0468	138.0918	107.2365	88.19200000000001	127.1991	104.5581	110.5786	79.7896	10.9565	72.2625	114.2214	132.5123	134.8976	119.4367	94.2801	133.9658	103.4147	88.5953	159.1948	103.2954	105.7062	99.7148	58.6524	95.7974	104.4879	81.7289	129.7189	139.8906	115.4905
CLPB	46.7162	21.4082	89.2573	56.9369	20.3294	8.0406	50.6196	85.6908	38.9893	14.3343	15.7023	28.2902	36.6491	29.2011	14.6947	69.3635	17.1898	5.2712	42.1018	26.6741	31.6422	46.7753	0.2837	0.9875	62.2582	18.4889	0.0	35.5276	55.4608	0.0	31.0329	45.5754	19.2467	19.8266	10.9202	0.0	0.0	23.7498	34.9865	0.0	20.5491	39.1729	28.0052	23.3363	17.4127	11.0867	70.8897	34.6948	50.2068	3.4885	12.1584	32.5039	31.8354	19.4329	0.0	0.0	0.0	8.9081	0.0	21.7017	30.245	0.0	70.8053	98.2691	2.6904	29.3168	34.5174	0.0	22.299	47.786	2.2903	37.4667	44.3799	32.5467	59.9734	36.0834	46.9776	15.5579	19.8491	57.1639	34.5137	28.1877	0.0	0.0	16.4464	1.0511	7.8085	25.3625	0.0	8.9748	1.4103	3.7969999999999997	44.7003	41.153	59.0319	33.0122	21.8681	2.1037	26.388	7.2885	0.0	0.0	15.7493	24.2262	84.4731	14.4663	13.4098	1.2428	120.1944	0.0	69.6289	28.9119	21.1875	37.6527	54.0847	0.0	11.1011	105.3555	27.7506	25.4651	38.1379	36.0951	56.2016	0.0	37.8445	36.2339	16.9837	31.4178	6.6419	52.1189
CRNKL1	57.5431	74.8041	71.6385	48.5525	46.7726	58.5482	52.808	64.9268	50.4413	66.2461	64.074	55.9411	62.2149	65.9797	82.1716	67.3721	49.6175	68.8285	58.4789	47.7197	51.7636	56.4846	63.534	91.7174	54.6976	47.3859	167.5871	54.2775	74.7554	54.9769	49.5117	68.2218	43.0944	45.9997	49.2284	31.5789	48.0648	57.6708	51.1529	35.0488	77.1279	45.8849	43.6622	48.873999999999995	39.6201	41.055	57.7112	46.356	67.5543	43.2207	48.7875	58.7874	53.8037	81.4583	43.4384	63.9643	53.0718	71.248	40.9798	43.6132	53.0193	49.051	37.3252	148.9996	52.0557	50.2923	86.7044	33.7636	48.8387	64.6597	68.9279	54.2406	50.1901	50.1985	79.1402	56.4955	58.022	57.3122	59.7477	71.524	54.9439	50.5302	85.8803	92.4615	37.1294	60.4559	85.8574	49.4982	72.5268	61.6707	38.1772	64.6538	52.1358	48.9474	37.3851	47.4753	50.7954	49.0227	55.68600000000001	89.1391	49.6076	156.5794	75.7753	58.181999999999995	63.9695	96.5763	57.8482	44.3223	66.8664	172.9996	60.8291	49.907	48.84	74.5239	63.3679	268.2624	57.1116	35.5333	63.9021	20.3657	61.7494	58.7496	56.0541	25.316999999999997	47.8456	89.1488	54.9541	76.7141	61.9171	66.7314
CRYAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9940000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRYAB	157.6832	46.4818	115.7869	124.3716	80.4838	81.1016	58.6616	103.2694	68.5561	87.8223	86.8738	105.2207	110.2412	51.5596	636.519	85.43799999999999	129.8817	97.0172	84.2419	77.4054	90.7077	107.5869	854.1047	217.5213	96.9271	87.9565	0.5213	76.2076	118.7282	65.7178	84.5854	113.6582	45.5717	108.3991	114.8712	101.8912	88.0796	72.0553	63.5469	69.3906	128.7179	96.7513	90.3076	80.4201	108.1183	99.8225	104.5874	56.4644	79.2192	109.8435	121.2678	123.3008	64.8314	139.8803	91.2537	92.5235	106.9422	111.8599	158.9207	143.3748	52.6063	73.2366	98.9669	113.2586	66.6292	101.9571	429.9959	66.2488	67.5397	113.9874	70.8776	89.5415	77.9018	102.72399999999999	87.35600000000001	88.7053	79.4024	121.3162	107.2948	101.2959	66.5526	67.4857	124.88799999999999	58.2347	63.6715	107.8359	66.1478	61.1249	43.516000000000005	36.2041	62.9764	93.3833	104.5625	70.2945	100.9537	51.839	69.8598	696.8318	86.9579	241.114	148.9399	52.1244	146.1798	94.7887	115.8568	66.0835	128.5861	87.7516	139.4844	217.9563	34.8173	103.8785	55.6064	49.0368	131.3679	3.8726	63.6103	859.1342	145.1729	65.4779	94.5622	82.8562	64.4075	256.1142	123.2089	78.4997	74.8129	95.8683	371.9066	161.8697
CYB5R4	50.9152	35.5465	61.1938	46.8238	42.3491	62.6742	47.1391	62.7722	41.8913	54.0814	60.593999999999994	54.3991	66.1877	46.1214	66.7196	95.1396	48.1286	54.6803	48.1584	54.7882	49.428999999999995	56.9029	59.2668	59.053999999999995	61.4724	45.7878	0.0	54.6552	53.5191	69.8043	42.2749	50.9487	44.1688	43.833999999999996	61.0922	45.9867	80.568	42.1541	48.8236	83.9968	67.0643	41.7666	64.2164	41.3981	56.4805	78.8634	53.4327	47.1784	49.3617	74.0449	40.4281	75.1438	50.1667	49.3363	46.175	54.4862	94.6685	64.9952	30.569000000000003	90.8604	49.0014	65.4734	69.5305	7.6715	47.6426	38.964	65.5223	47.8231	61.5345	63.5733	85.0519	46.7171	64.7007	42.1373	56.8112	61.7886	50.2543	58.7084	47.7997	17.5213	47.5526	49.7594	47.621	51.8082	60.5595	74.7938	49.989	44.9636	62.2237	88.1678	61.8889	45.0176	33.2863	52.0965	53.3511	41.2823	45.3139	38.1461	61.8531	70.398	0.0	0.1329	60.4537	41.9871	72.3785	49.7751	61.8999	54.3044	80.4942	185.5718	39.4168	90.2776	43.9557	37.8548	89.8885	0.2009	75.8822	51.8101	51.4479	52.4142	53.1538	51.549	46.611999999999995	37.7882	51.0115	59.7459	47.5441	34.1335	96.5043	52.031000000000006
DAXX	119.6387	48.0625	41.3139	15.634	52.3354	57.8629	63.5963	64.7776	41.518	32.3912	44.0526	49.0289	52.4036	51.7511	40.8448	43.4265	28.3444	77.778	36.5321	59.909	47.3299	47.6465	34.8021	113.2939	45.1717	50.0811	0.0	49.4543	49.3479	27.4394	40.4031	45.9407	44.6783	40.1328	50.6857	5.5113	28.0707	37.3248	48.3504	10.835999999999999	60.3584	30.555	62.3045	40.5566	51.368	21.9034	43.1897	30.7447	56.233999999999995	46.9495	80.6194	51.3584	43.5297	100.1419	42.159	38.8418	33.0254	68.0767	171.7664	25.4797	57.3664	27.8157	33.4992	22.5566	15.4207	41.7859	64.4987	22.0196	41.1199	50.0873	48.8414	46.0555	41.2562	52.6039	30.2179	54.7105	56.5206	52.8682	54.0574	40.0546	48.1126	54.7702	36.0263	70.1222	42.7249	44.3598	40.6765	36.7764	59.6721	38.1991	5.1951	37.3048	45.107	45.1301	64.9994	30.4575	51.0838	2.5295	51.4932	32.9	0.0	0.0	89.6303	42.5479	54.6346	56.1729	83.4863	64.3242	35.0375	10.1233	28.3087	32.8716	41.6085	44.9039	50.7154	135.2794	83.0243	32.3988	65.9086	35.3202	50.153999999999996	45.0259	43.3721	89.9562	49.3657	61.927	85.5311	0.0	53.2554	55.2892
DNAJA1	137.1267	152.5475	110.7843	116.9985	113.6115	123.3475	107.3412	104.0691	124.0295	125.7081	126.3361	171.0248	96.5179	113.6769	101.5623	124.9855	83.4587	142.6979	105.6706	176.43900000000002	136.1738	166.2599	142.3002	95.1131	124.1055	113.7783	0.741	127.9224	141.4991	104.4502	168.0004	111.9585	90.9229	124.6015	112.2718	166.6668	139.3607	154.0791	110.038	70.9406	62.3321	64.296	119.0665	87.5607	110.3549	131.0346	137.048	107.5554	116.0548	139.0109	147.0079	129.6212	119.9798	75.1989	155.7361	220.2112	108.6425	180.9571	247.3157	107.8837	134.8764	147.9882	148.8092	145.2122	128.5221	145.9099	115.5113	116.4226	94.1803	128.8308	170.0378	126.9839	135.2745	107.5306	50.6068	118.2765	107.9534	99.86	168.9434	117.3115	121.0213	121.6002	97.7121	96.2461	126.3694	95.7684	137.2322	129.7896	133.504	92.0631	144.6979	128.6915	171.8393	124.6607	102.0149	90.242	95.5039	67.6995	113.67	58.8401	175.3139	56.1188	113.0443	89.3158	132.378	130.5645	151.9801	121.6673	110.4369	9.6037	101.1124	108.5733	132.2871	117.4555	161.529	183.8759	129.5861	59.913000000000004	156.5768	118.353	155.6142	126.5161	137.8135	159.9882	126.5781	105.6924	84.7245	66.0848	183.4045	146.1895
DNAJA2	119.62299999999999	43.6833	62.3228	24.6293	74.1411	64.1014	64.6462	58.6178	59.3795	56.4628	48.8927	85.1796	85.6245	42.5722	71.3944	64.8358	75.7883	25.125999999999998	72.6318	50.9302	73.7259	76.5817	16.9375	68.2683	66.8338	56.2674	138.4165	71.2785	67.1395	73.0486	91.7489	78.4581	54.1766	82.0047	60.5473	65.6159	81.6057	80.637	61.8161	76.4544	50.4865	57.891000000000005	76.5649	89.0318	72.7185	84.1482	77.2175	67.2091	50.0991	64.4086	77.0945	60.3722	63.2924	51.8337	55.891999999999996	111.1659	31.0876	35.3787	50.2201	49.2634	81.7586	87.6547	71.8097	61.7233	70.116	67.7031	78.696	55.4467	73.1106	69.0111	101.9695	73.9752	63.3902	75.9198	50.7422	63.073	52.8176	63.5335	82.948	124.2766	63.6702	52.2833	40.499	59.5919	31.4141	53.8391	98.4338	57.9714	50.0547	62.672	73.3775	54.7684	64.2567	60.7615	65.6439	55.5385	62.0381	55.3711	60.4541	77.7083	109.9812	75.6653	70.3036	76.0231	64.7671	121.1268	55.1918	76.7422	65.1167	43.3325	69.3863	60.5581	45.6889	67.9094	60.6452	64.23899999999999	74.3128	35.0804	60.8703	75.6586	47.6908	66.5635	62.5817	41.9237	68.3303	68.8906	78.9531	42.9437	81.0273	45.9658
